1	1	crd	1	1	0
and	and	cc	and	and	0
difficult	difficult	j	difficult	difficult	0
contro	contro	n1	contro	contro	0
∣	∣	sy	∣	∣	0
uersie	uersie	n1	uersie	uersie	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
themselues	themselues	px32	themselves	themselves	0
doe	doe	vdb	do	do	0
suspect	suspect	vvi	suspect	suspect	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
once	once	a-acp	once	once	0
ta	ta	uh	ta	ta	0
∣	∣	sy	∣	∣	0
ken	ken	n1	ken	ken	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
,	,	,	,	,	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
per	per	fw-la	per	per	0
fas	fas	fw-la	fas	fas	0
&	&	cc	&	and	0
nefas	nefas	fw-la	nefas	nefas	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
fraud	fraud	n1	fraud	fraud	0
and	and	cc	and	and	0
violence	violence	n1	violence	violence	0
seeke	seeke	vvb	seek	seek	0
still	still	av	still	still	0
to	to	pc-acp	to	to	0
maintaine	maintaine	vvi	maintain	maintain	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
truth	truth	n1	truth	truth	0
will	will	vmb	will	will	0
neuer	neuer	av-x	never	never	0
be	be	vbi	be	be	0
ouerthrowen	ouerthrowen	vvn	overthrown	overthrow	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
time	time	n1	time	time	0
by	by	p-acp	by	by	0
fraud	fraud	n1	fraud	fraud	0
and	and	cc	and	and	0
violence	violence	n1	violence	violence	0
be	be	vbb	be	be	0
suppressed	suppressed	vvn	suppressed	suppress	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
maugre	maugre	p-acp	maugre	maugre	0
all	all	d	all	all	0
the	the	dt	the	the	0
sleights	sleights	n2	sleights	sleight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
impugners	impugners	n2	impugners	impugner	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
preuaile	preuaile	vvi	prevail	prevail	0
.	.	.	.	.	1
Whereas	Whereas	cs	Whereas	whereas	0
my	my	po11	my	my	0
plaine	plaine	n1	plain	plain	0
,	,	,	,	,	0
sincere	sincere	j	sincere	sincere	0
,	,	,	,	,	0
and	and	cc	and	and	0
perspicuous	perspicuous	j	perspicuous	perspicuous	0
handling	handling	n-vvg	handling	handle	0
this	this	d	this	this	0
question	question	n1	question	question	0
,	,	,	,	,	0
and	and	cc	and	and	0
requesting	requesting	vvg	requesting	request	0
my	my	po11	my	my	0
Aduer	Aduer	np1	Aduer	Aduer	0
∣	∣	sy	∣	∣	0
saries	saries	n2-jn	saries	sary	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
insist	insist	vvi	insist	insist	0
vpon	vpon	p-acp	upon	upon	0
any	any	d	any	any	0
one	one	crd	one	one	0
text	text	n1	text	text	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
seeme	seeme	vvi	seem	seem	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
pregnant	pregnant	j	pregnant	pregnant	0
place	place	n1	place	place	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
,	,	,	,	,	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
loose	loose	vvi	lose	loose	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Feed	Feed	vvb	Feed	feed	0
my	my	po11	my	my	0
sheepe	sheepe	n1	sheep	sheep	0
.	.	.	.	.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
haue	haue	vhi	have	have	0
Secular	Secular	j	Secular	secular	0
iudgments	iudgments	n2	judgments	judgment	0
&c.	&c.	av	etc.	etc	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
;	;	;	;	;	0
or	or	cc	or	or	0
vpon	vpon	p-acp	upon	upon	0
any	any	d	any	any	0
one	one	crd	one	one	0
decree	decree	n1	decree	decree	0
of	of	pp-f	of	of	0
Popes	Popes	n2	Popes	pope	0
,	,	,	,	,	0
or	or	cc	or	or	0
generall	generall	n1	general	general	0
Coun	Coun	vvb	Con	con	0
∣	∣	sy	∣	∣	0
cells	cells	n2	cells	cell	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
,	,	,	,	,	0
can	can	vmb	can	can	0
:	:	:	:	:	0
Nos	Nos	fw-la	Nos	nos	0
Sanctorum	Sanctorum	fw-la	Sanctorum	sanctorum	0
,	,	,	,	,	0
Iura	Iura	np1	Iura	Iura	0
∣	∣	sy	∣	∣	0
tos	tos	n1	tos	tos	0
,	,	,	,	,	0
Absolutos	Absolutos	npg1	Absolutos	absolutos	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
Councell	Councell	n1	Council	council	0
of	of	pp-f	of	of	0
Trent	Trent	np1	Trent	Trent	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Lyons	Lyons	n2	Lyons	lion	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Laterane	Laterane	np1	Laterane	Laterane	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
is	is	vbz	is	be	0
so	so	av	so	so	0
greatly	greatly	av-j	greatly	great	0
vrged	vrged	vvn	urged	urge	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
in	in	p-acp	in	in	0
former	former	j	former	former	0
times	times	n2	times	time	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
so	so	av	so	so	0
small	small	j	small	small	0
account	account	n1	account	account	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
proofe	proofe	n1	proof	proof	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
point	point	n1	point	point	0
,	,	,	,	,	0
)	)	)	)	)	0
or	or	cc	or	or	0
vpon	vpon	p-acp	upon	upon	0
any	any	d	any	any	0
one	one	crd	one	one	0
Theologicall	Theologicall	j	Theological	theological	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
seeme	seeme	vvi	seem	seem	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
vn	vn	fw-it	vn	un	0
∣	∣	sy	∣	∣	0
answerable	answerable	j	answerable	answerable	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
subor	subor	n1	subor	subor	0
∣	∣	sy	∣	∣	0
dination	dination	n1	dination	dination	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
temporall	temporall	j	temporal	temporal	0
power	power	n1	power	power	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
spirituall	spirituall	j	spiritual	spiritual	0
,	,	,	,	,	0
or	or	cc	or	or	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
necessitie	necessitie	n1	necessity	necessity	0
of	of	pp-f	of	of	0
defending	defending	vvg	defending	defend	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
repressing	repressing	vvg	repressing	repress	0
haeresies	haeresies	n2	heresies	heresy	0
,	,	,	,	,	0
punishing	punishing	vvg	punishing	punish	0
wicked	wicked	j	wicked	wicked	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
de	de	fw-la	de	de	0
∣	∣	sy	∣	∣	0
fending	fending	n-vvg	fending	fend	0
innocent	innocent	j-jn	innocent	innocent	0
people	people	n1	people	people	0
,	,	,	,	,	0
or	or	cc	or	or	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
promise	promise	n1	promise	promise	0
which	which	r-crq	which	which	0
Christian	Christian	np1	Christian	Christian	0
Princes	Princes	n2	Princes	prince	0
make	make	vvb	make	make	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
either	either	av-d	either	either	0
in	in	p-acp	in	in	0
Baptisme	Baptisme	n1	Baptism	baptism	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
Coronation	Coronation	n1	Coronation	coronation	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
like	like	vvi	like	like	0
them	them	pno32	them	they	0
best	best	av-js	best	best	0
,	,	,	,	,	0
protesting	protesting	vvg	protesting	protest	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
Resp	Resp	np1	Resp	Resp	0
:	:	:	:	:	0
A	A	sy	A	a	0
∣	∣	sy	∣	∣	0
pologet	pologet	n1	pologet	pologet	0
.	.	.	.	.	0
nu	nu	fw-la	nu	nu	0
1.	1.	crd	1.	1.	0
that	that	cst	that	that	0
if	if	cs	if	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
shall	shall	vmb	shall	shall	0
shew	shew	vvi	show	show	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
convincing	convincing	j-vvg	convincing	convince	0
reason	reason	n1	reason	reason	0
that	that	cst	that	that	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
depose	depose	vvi	depose	depose	0
Princes	Princes	n2	Princes	prince	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
consequently	consequently	av-j	consequently	consequent	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
not	not	xx	not	not	0
probable	probable	j	probable	probable	0
;	;	;	;	;	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
presently	presently	av-j	presently	present	0
yeeld	yeeld	vvi	yield	yield	0
,	,	,	,	,	0
nei	nei	fw-la	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
shall	shall	vmb	shall	shall	0
any	any	d	any	any	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
gaine	gaine	n1	gain	gain	0
,	,	,	,	,	0
or	or	cc	or	or	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
punishment	punishment	n1	punishment	punishment	0
withdraw	withdraw	vvb	withdraw	withdraw	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
embracing	embracing	vvg	embracing	embrace	0
forthwith	forthwith	av	forthwith	forthwith	0
and	and	cc	and	and	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lishing	lishing	n-vvg	lishing	lish	0
also	also	av	also	also	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
demonstrate	demonstrate	vvi	demonstrate	demonstrate	0
,	,	,	,	,	0
that	that	cst	that	that	0
my	my	po11	my	my	0
only	only	j	only	only	0
desire	desire	n1	desire	desire	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
out	out	av	out	out	0
,	,	,	,	,	0
and	and	cc	and	and	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
controuersie	controuersie	n1	controversy	controversy	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
doth	doth	vdz	does	do	0
so	so	av	so	so	0
neerely	neerely	av-j	nearly	near	0
touch	touch	vvi	touch	touch	0
our	our	po12	our	our	0
soules	soules	n2	souls	soul	0
and	and	cc	and	and	0
saluation	saluation	n1	salvation	salvation	0
and	and	cc	and	and	0
our	our	po12	our	our	0
obedience	obedience	n1	obedience	obedience	0
due	due	j-jn	due	due	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
law	law	n1	law	law	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
temporall	temporall	j	temporal	temporal	0
Prince	Prince	n1	Prince	prince	0
.	.	.	.	.	1
13	13	crd	13	13	0
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
my	my	po11	my	my	0
earnest	earnest	j	earnest	earnest	0
request	request	n1	request	request	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
vehement	vehement	j	vehement	vehement	0
desire	desire	n1	desire	desire	0
onely	onely	av-j	only	only	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Deare	Deare	j-jn	Dear	dear	0
Country	Country	n1	Country	country	0
∣	∣	sy	∣	∣	0
men	men	n1	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
examine	examine	vvi	examine	examine	0
diligently	diligently	av-j	diligently	diligent	0
your	your	po22	your	your	0
spirituall	spirituall	j	spiritual	spiritual	0
,	,	,	,	,	0
and	and	cc	and	and	0
temporall	temporall	j	temporal	temporal	0
obedience	obedience	n1	obedience	obedience	0
,	,	,	,	,	0
your	your	po22	your	your	0
dutie	dutie	n1	duty	duty	0
to	to	p-acp	to	to	0
GOD	GOD	np1	GOD	God	0
&	&	cc	&	and	0
CAESAR	CAESAR	np1	CAESAR	Caesar	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
led	led	vvn	led	lead	0
and	and	cc	and	and	0
guided	guided	vvn	guided	guide	0
by	by	p-acp	by	by	0
true	true	j	true	true	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
caried	caried	vvn	carried	carry	0
away	away	av	away	away	0
by	by	p-acp	by	by	0
blinde	blinde	j	blind	blind	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
preferment	preferment	n1	preferment	preferment	0
and	and	cc	and	and	0
credit	credit	n1	credit	credit	0
,	,	,	,	,	0
or	or	cc	or	or	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
disgrace	disgrace	n1	disgrace	disgrace	0
and	and	cc	and	and	0
want	want	n1	want	want	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
desirous	desirous	j	desirous	desirous	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
neglect	neglect	vvi	neglect	neglect	0
your	your	po22	your	your	0
dutie	dutie	n1	duty	duty	0
,	,	,	,	,	0
and	and	cc	and	and	0
obedience	obedience	n1	obedience	obedience	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
command	command	n1	command	command	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnder	vnder	p-acp	under	under	0
paine	paine	n1	pain	pain	0
of	of	pp-f	of	of	0
eternall	eternall	j	eternal	eternal	0
damnation	damnation	n1	damnation	damnation	0
you	you	pn22	you	you	0
owe	owe	vvb	owe	owe	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
temporall	temporall	j	temporal	temporal	0
Prince	Prince	n1	Prince	prince	0
.	.	.	.	.	1
Be	Be	vbb	Be	be	0
not	not	xx	not	not	0
deceiued	deceiued	vvn	deceived	deceive	0
,	,	,	,	,	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
mocked	mocked	vvn	mocked	mock	0
.	.	.	.	.	1
Coeca	Coeca	np1	Coeca	Coeca	0
obedientia	obedientia	fw-la	obedientia	obedientia	0
,	,	,	,	,	0
blinde	blinde	j	blind	blind	0
obedience	obedience	n1	obedience	obedience	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
case	case	n1	case	case	0
is	is	vbz	is	be	0
dangerous	dangerous	j	dangerous	dangerous	0
,	,	,	,	,	0
and	and	cc	and	and	0
damnable	damnable	j	damnable	damnable	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
ignorance	ignorance	n1	ignorance	ignorance	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
you	you	pn22	you	you	0
hauing	hauing	vhg	having	have	0
now	now	av	now	now	0
so	so	av	so	so	0
iust	iust	j	just	just	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
doubt	doubt	vvi	doubt	doubt	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Diuines	Diuines	n2-jn	Divines	divine	0
,	,	,	,	,	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
examine	examine	vvi	examine	examine	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
affected	affected	vvn	affected	affect	0
,	,	,	,	,	0
grosse	grosse	j	gross	gross	0
,	,	,	,	,	0
wilfull	wilfull	j	wilful	wilful	0
,	,	,	,	,	0
and	and	cc	and	and	0
culpable	culpable	j	culpable	culpable	0
,	,	,	,	,	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
spake	spake	vvd	spoke	speak	0
,	,	,	,	,	0
Psal	Psal	np1	Psal	Psal	0
:	:	:	:	:	0
35.	35.	crd	35.	35.	1
Noluit	Noluit	fw-la	Noluit	noluit	0
intelligere	intelligere	fw-la	intelligere	intelligere	0
vt	vt	fw-la	vt	ut	0
bene	bene	fw-la	bene	bene	0
ageret	ageret	fw-la	ageret	ageret	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
vnderstand	vnderstand	vvi	understand	understand	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
doe	doe	vdi	do	do	0
well	well	av	well	well	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
lawfull	lawfull	j	lawful	lawful	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
very	very	av	very	very	0
commendable	commendable	j	commendable	commendable	0
to	to	pc-acp	to	to	0
obey	obey	vvi	obey	obey	0
your	your	po22	your	your	0
Superi	Superi	fw-la	Superi	superi	0
∣	∣	sy	∣	∣	0
ours	ours	png12	ours	we	0
command	command	vvi	command	command	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
examining	examining	vvg	examining	examine	0
what	what	r-crq	what	what	0
authoritie	authoritie	n1	authority	authority	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
to	to	pc-acp	to	to	0
impose	impose	vvi	impose	impose	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
such	such	d	such	such	0
a	a	dt	a	a	0
command	command	n1	command	command	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
by	by	p-acp	by	by	0
obeying	obeying	vvg	obeying	obey	0
,	,	,	,	,	0
you	you	pn22	you	you	0
incurre	incurre	vvi	incur	incur	0
no	no	dx	no	no	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
disobeying	disobeying	vvg	disobeying	disobey	0
God	God	np1	God	God	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
wronging	wronging	vvg	wronging	wrong	0
your	your	po22	your	your	0
neighbour	neighbour	n1	neighbour	neighbour	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
law	law	n1	law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
wrong	wrong	vvi	wrong	wrong	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
diso	diso	n1	diso	diso	0
∣	∣	sy	∣	∣	0
beying	beying	j	beying	beying	0
another	another	j-jn	another	another	0
Superiour	Superiour	j-jn	Superior	superior	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
law	law	n1	law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
obey	obey	vvi	obey	obey	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
this	this	d	this	this	0
is	is	vbz	is	be	0
also	also	av	also	also	0
certaine	certaine	j	certain	certain	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
controuersie	controuersie	n1	controversy	controversy	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
obey	obey	vvi	obey	obey	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
an	an	cs	and	an	0
earthly	earthly	j	earthly	earthly	0
Superiour	Superiour	j-jn	Superior	superior	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
disobedience	disobedience	n1	disobedience	disobedience	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
rebellion	rebellion	n1	rebellion	rebellion	0
against	against	p-acp	against	against	0
another	another	j-jn	another	another	0
supreme	supreme	j	supreme	supreme	0
Superiour	Superiour	j-jn	Superior	superior	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
commanded	commanded	vvn	commanded	command	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
obey	obey	vvi	obey	obey	0
,	,	,	,	,	0
vnlesse	vnlesse	cs	unless	unless	0
you	you	pn22	you	you	0
duely	duely	av-jn	duly	due	0
examine	examine	vvi	examine	examine	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
manner	manner	n1	manner	manner	0
by	by	p-acp	by	by	0
obeying	obeying	vvg	obeying	obey	0
that	that	d	that	that	0
earthly	earthly	j	earthly	earthly	0
Superiour	Superiour	j-jn	Superior	superior	0
,	,	,	,	,	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
,	,	,	,	,	0
you	you	pn22	you	you	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
disobey	disobey	vvi	disobey	disobey	0
God	God	np1	God	God	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
commit	commit	vvi	commit	commit	0
rebellion	rebellion	n1	rebellion	rebellion	0
against	against	p-acp	against	against	0
your	your	po22	your	your	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
God	God	np1	God	God	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
mandeth	mandeth	vvz	mandeth	mand	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
obey	obey	vvi	obey	obey	0
,	,	,	,	,	0
no	no	dx	no	no	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
aduancing	aduancing	vvg	advancing	advance	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
tholike	tholike	j	tholike	tholike	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
deuotion	deuotion	n1	devotion	devotion	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
See	See	vvb	See	see	0
Aposto	Aposto	np1	Aposto	Aposto	0
∣	∣	sy	∣	∣	0
like	like	av-j	like	like	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
good	good	j	good	good	0
end	end	n1	end	end	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
can	can	vmb	can	can	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
cuse	cuse	vvb	cuse	cuse	0
you	you	pn22	you	you	0
from	from	p-acp	from	from	0
committing	committing	vvg	committing	commit	0
a	a	dt	a	a	0
mortall	mortall	j-jn	mortal	mortal	0
sinne	sinne	n1	sin	sin	0
.	.	.	.	.	1
14	14	crd	14	14	0
The	The	dt	The	the	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
furthering	furthering	j-vvg	furthering	further	0
the	the	dt	the	the	0
common	common	j	common	common	0
good	good	j	good	good	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
aduancing	aduancing	vvg	advancing	advance	0
Catholike	Catholike	jp	Catholic	catholic	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
depres	depres	n1	depres	depres	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
haeresies	haeresies	n2	heresies	heresy	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
punishing	punishing	vvg	punishing	punish	0
wicked	wicked	j	wicked	wicked	0
