IF	IF	cs	IF	if	0
rather	rather	av-c	rather	rather	0
with	with	p-acp	with	with	0
joy	joy	n1	joy	joy	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pect	pect	n1	pect	pect	0
happiness	happiness	n1	happiness	happiness	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
world	world	n1	world	world	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
freed	freed	vvn	freed	free	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
cares	cares	n2	cares	care	0
and	and	cc	and	and	0
troubles	troubles	n2	troubles	trouble	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
;	;	;	;	;	0
or	or	cc	or	or	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
pleases	pleases	vvz	pleases	please	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
free	free	vvi	free	free	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
afflictions	afflictions	n2	afflictions	affliction	0
here	here	av	here	here	0
,	,	,	,	,	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
truly	truly	av-j	truly	true	0
convert	convert	vvi	convert	convert	0
miserum	miserum	fw-la	miserum	miserum	0
fuisse	fuisse	fw-la	fuisse	fuisse	0
beatum	beatum	fw-la	beatum	beatum	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
beatum	beatum	fw-la	beatum	beatum	0
fuisse	fuisse	fw-la	fuisse	fuisse	0
miserum	miserum	fw-la	miserum	miserum	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
individual	individual	j-jn	individual	individual	0
happiness	happiness	n1	happiness	happiness	0
in	in	p-acp	in	in	0
making	making	vvg	making	make	0
so	so	av	so	so	0
right	right	j-jn	right	right	0
construction	construction	n1	construction	construction	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
precedent	precedent	j	precedent	precedent	0
affections	affections	n2	affections	affection	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
advantages	advantages	n2	advantages	advantage	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
acquired	acquired	vvn	acquired	acquire	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
severe	severe	j	severe	severe	0
education	education	n1	education	education	0
therein	therein	av	therein	therein	0
;	;	;	;	;	0
your	your	po22	your	your	0
Subjects	Subjects	n2-jn	Subject's	subject	0
(	(	(	(	(	0
like	like	av-j	like	like	0
men	men	n2	men	man	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
long	long	av-j	long	long	0
sick	sick	j	sick	sick	0
,	,	,	,	,	0
will	will	vmb	will	will	0
better	better	av-jc	better	better	0
learn	learn	vvi	learn	learn	0
to	to	pc-acp	to	to	0
esteem	esteem	vvi	esteem	esteem	0
health	health	n1	health	health	0
)	)	)	)	)	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
many	many	d	many	many	0
suf	suf	n1	suf	suf	0
∣	∣	sy	∣	∣	0
ferings	ferings	n2-vvg	ferings	fering	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
absence	absence	n1	absence	absence	0
,	,	,	,	,	0
will	will	vmb	will	will	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
future	future	j-jn	future	future	0
learn	learn	vvb	learn	learn	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
a	a	dt	a	a	0
truer	truer	jc	truer	true	0
estimation	estimation	n1	estimation	estimation	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
Prosperity	Prosperity	n1	Prosperity	prosperity	0
and	and	cc	and	and	0
Presence	Presence	n1	Presence	presence	0
.	.	.	.	.	1
And	And	cc	And	and	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Mercy	Mercy	n1	Mercy	mercy	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
so	so	av	so	so	0
Crown	Crown	vvb	Crown	crown	0
the	the	dt	the	the	0
antecedent	antecedent	n1	antecedent	antecedent	0
adverse	adverse	j	adverse	adverse	0
fortune	fortune	n1	fortune	fortune	0
of	of	pp-f	of	of	0
You	You	pn22	You	you	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Peaceable	Peaceable	j	Peaceable	peaceable	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Merciful	Merciful	j	Merciful	merciful	0
,	,	,	,	,	0
Just	Just	j	Just	just	0
,	,	,	,	,	0
and	and	cc	and	and	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
that	that	cst	that	that	0
being	being	vbg	being	be	0
as	as	p-acp	as	as	0
Good	Good	j	Good	good	0
and	and	cc	and	and	0
Just	Just	j	Just	just	0
as	as	c-acp	as	as	0
Trajan	Trajan	np1	Trajan	Trajan	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
Devout	Devout	j	Devout	devout	0
and	and	cc	and	and	0
Religious	Religious	j	Religious	religious	0
as	as	c-acp	as	as	0
Constantine	Constantine	np1	Constantine	Constantine	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
,	,	,	,	,	0
or	or	cc	or	or	0
Theodosius	Theodosius	np1	Theodosius	Theodosius	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Sub	Sub	fw-la	Sub	sub	0
∣	∣	sy	∣	∣	0
jects	jects	n1	jects	jects	0
as	as	c-acp	as	as	0
beloved	beloved	vvn	beloved	belove	0
as	as	a-acp	as	as	0
was	was	vbds	was	be	0
Augustus	Augustus	np1	Augustus	Augustus	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Arbitrator	Arbitrator	n1	Arbitrator	arbitrator	0
of	of	pp-f	of	of	0
Christendom	Christendom	np1	Christendom	Christendom	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
Defender	Defender	n1	Defender	defender	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
Faith	Faith	n1	Faith	faith	0
:	:	:	:	:	0
And	And	cc	And	and	0
when	when	c-crq	when	when	0
this	this	d	this	this	0
your	your	po22	your	your	0
Diadem	Diadem	n1	Diadem	diadem	0
shall	shall	vmb	shall	shall	0
descend	descend	vvi	descend	descend	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
next	next	ord	next	next	0
Heir	Heir	n1	Heir	heir	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
then	then	av	then	then	0
assume	assume	vvi	assume	assume	0
a	a	dt	a	a	0
Celestial	Celestial	j	Celestial	celestial	0
one	one	pi	one	one	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
time	time	n1	time	time	0
,	,	,	,	,	0
variation	variation	n1	variation	variation	0
,	,	,	,	,	0
or	or	cc	or	or	0
chance	chance	n1	chance	chance	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
always	always	av	always	always	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
daily	daily	j	daily	daily	0
Payer	Payer	n1	Payer	payer	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	1
