Dearely	Dearely	av-jn	Dearly	dear	0
appeared	appeared	vvn	appeared	appear	0
before1	before1	n1	before1	before1	0
Cor.	Cor.	np1	Cor.	Cor.	1
2.	2.	crd	2.	2.	0
9	9	crd	9	9	0
,	,	,	,	,	1
10.	10.	crd	10.	10.	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
respect	respect	n1	respect	respect	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
particu	particu	n1	particu	particu	0
∣	∣	sy	∣	∣	0
lar	lar	n1	lar	lar	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
new	new	j	new	new	0
Commandement	Commandement	n1	Commandment	commandment	0
given	given	vvn	given	give	0
or	or	cc	or	or	0
written	written	vvn	written	write	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
true	true	j	true	true	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
us1	us1	n1	us1	us1	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	1
2.	2.	crd	2.	2.	0
8.	8.	crd	8.	8.	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
darknesse	darknesse	n1	darkness	darkness	0
in	in	p-acp	in	in	0
us	us	pno12	us	we	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
passe	passe	vvi	pass	pass	0
away	away	av	away	away	0
,	,	,	,	,	0
the	the	dt	the	the	0
light	light	n1	light	light	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
manifest	manifest	j	manifest	manifest	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
consisteth	consisteth	vvz	consisteth	consist	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
and	and	cc	and	and	0
man	man	n1	man	man	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
light	light	n1	light	light	0
and	and	cc	and	and	0
darknesse	darknesse	n1	darkness	darkness	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
passing	passing	vvg	passing	pass	0
away	away	av	away	away	0
that	that	cst	that	that	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
may	may	vmb	may	may	0
appeare	appeare	vvi	appear	appear	0
and	and	cc	and	and	0
bee	bee	vbi	be	be	0
made	made	vvn	made	make	0
manifest	manifest	j	manifest	manifest	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
such	such	d	such	such	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
certainty	certainty	n1	certainty	certainty	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
man	man	n1	man	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
ballancing	ballancing	j-vvg	balancing	balance	0
and	and	cc	and	and	0
setting	setting	vvg	setting	set	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
upon	upon	p-acp	upon	upon	0
its	its	po31	its	its	0
true	true	j	true	true	0
base	base	j	base	base	0
and	and	cc	and	and	0
sure	sure	j	sure	sure	0
foundation	foundation	n1	foundation	foundation	0
for	for	p-acp	for	for	0
ever1	ever1	n1	ever1	ever1	0
Cor.	Cor.	np1	Cor.	Cor.	1
3.	3.	crd	3.	3.	0
11.	11.	crd	11.	11.	1
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Revelation	Revelation	n1	Revelation	revelation	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
phantasma	phantasma	n1	phantasma	phantasma	0
or	or	cc	or	or	0
uncertaine	uncertaine	j	uncertain	uncertain	0
vision	vision	n1	vision	vision	0
that	that	cst	that	that	0
comes	comes	vvz	comes	come	0
and	and	cc	and	and	0
goes	goes	vvz	goes	go	0
upon	upon	p-acp	upon	upon	0
dubious	dubious	j	dubious	dubious	0
termes	termes	n2	terms	term	0
,	,	,	,	,	0
lifting	lifting	vvg	lifting	lift	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
heaven	heaven	n1	heaven	heaven	0
whilst	whilst	cs	while	while	0
it	it	pn31	it	it	0
abides	abides	vvz	abides	abide	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
gone	gone	vvn	gone	go	0
no	no	dx	no	no	0
such	such	d	such	such	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
visions	visions	n2	visions	vision	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
manifestations	manifestations	n2	manifestations	manifestation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
upon	upon	p-acp	upon	upon	0
grounds	grounds	n2	grounds	ground	0
and	and	cc	and	and	0
termes	termes	n2	terms	term	0
of	of	pp-f	of	of	0
infallability	infallability	n1	infallibility	infallibility	0
and	and	cc	and	and	0
certainty	certainty	n1	certainty	certainty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
the	the	dt	the	the	0
light	light	n1	light	light	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
light	light	j	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
know	know	vvb	know	know	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
so	so	av	so	so	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
and	and	cc	and	and	0
operation	operation	n1	operation	operation	0
of	of	pp-f	of	of	0
darknesse	darknesse	n1	darkness	darkness	0
,	,	,	,	,	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
cannot	cannot	vmbx	cannot	can	0
make	make	vvi	make	make	0
us	us	pno12	us	we	0
thinke	thinke	vvi	think	think	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
can	can	vmb	can	can	0
wee	wee	pns12	we	we	0
approve	approve	vvi	approve	approve	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
goes	goes	vvz	goes	go	0
about	about	a-acp	about	about	0
to	to	pc-acp	to	to	0
perswade	perswade	vvi	persuade	persuade	0
us	us	pno12	us	we	0
thereunto	thereunto	av	thereunto	thereunto	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
like	like	j	like	like	0
cer	cer	n1	cer	cer	0
∣	∣	sy	∣	∣	0
tainty	tainty	n1	tainty	tainty	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
visions	visions	n2	visions	vision	0
and	and	cc	and	and	0
revelations	revelations	n2	revelations	revelation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
do	do	vdb	do	do	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
bear	bear	vvb	bear	bear	0
witnesse	witnesse	n1	witness	witness	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
have	have	vhb	have	have	0
heard	heard	vvn	herd	hear	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
with	with	p-acp	with	with	0
these	these	d	these	these	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
looked	looked	vvn	looked	look	0
up	up	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
and	and	cc	and	and	0
these	these	d	these	these	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
ours	ours	png12	ours	we	0
have	have	vhi	have	have	0
handled	handled	vvn	handled	handle	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
life1	life1	n1	life1	life1	0
Joh.	Joh.	np1	Joh.	Joh.	1
1.	1.	crd	1.	1.	0
1.	1.	crd	1.	1.	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
light	light	n1	light	light	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
manifest	manifest	j	manifest	manifest	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
beare	beare	vvi	bear	bear	0
witnesse	witnesse	n1	witness	witness	0
,	,	,	,	,	0
and	and	cc	and	and	0
shew	shew	vvi	show	show	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
that	that	d	that	that	0
eternall	eternall	j	eternal	eternal	0
life	life	n1	life	life	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
manifest	manifest	j	manifest	manifest	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
or	or	cc	or	or	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
word	word	n1	word	word	0
is	is	vbz	is	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
us1	us1	n1	us1	us1	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	1
1.	1.	crd	1.	1.	0
2	2	crd	2	2	1
Gal.	Gal.	np1	Gal.	Gal.	0
1.	1.	crd	1.	1.	0
16.	16.	crd	16.	16.	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
goings	goings	n2-vvg	goings	go	0
up	up	p-acp	up	up	0
,	,	,	,	,	0
the	the	dt	the	the	0
departures	departures	n2	departures	departure	0
or	or	cc	or	or	0
going	going	vvg	going	go	0
away	away	av	away	away	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
visions	visions	n2	visions	vision	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
leaving	leaving	vvg	leaving	leave	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
soules	soules	n2	souls	soul	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
losse	losse	n1	loss	loss	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
or	or	cc	or	or	0
vacant	vacant	j	vacant	vacant	0
and	and	cc	and	and	0
destitute	destitute	j	destitute	destitute	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
presence	presence	n1	presence	presence	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
distinct	distinct	j	distinct	distinct	0
and	and	cc	and	and	0
gracious	gracious	j	gracious	gracious	0
change	change	n1	change	change	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vision	vision	n1	vision	vision	0
,	,	,	,	,	0
administration	administration	n1	administration	administration	0
,	,	,	,	,	0
or	or	cc	or	or	0
apparition	apparition	n1	apparition	apparition	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
glory	glory	n1	glory	glory	0
unto	unto	p-acp	unto	unto	0
another2	another2	n1	another2	another2	0
Cor.	Cor.	np1	Cor.	Cor.	1
3.	3.	crd	3.	3.	0
18.	18.	crd	18.	18.	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
perpetuall	perpetuall	j	perpetual	perpetual	0
delight	delight	n1	delight	delight	0
and	and	cc	and	and	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
freshing	freshing	n-vvg	freshing	fresh	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
vision	vision	n1	vision	vision	0
seems	seems	vvz	seems	seem	0
to	to	pc-acp	to	to	0
cease	cease	vvi	cease	cease	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
distinct	distinct	j	distinct	distinct	0
and	and	cc	and	and	0
particular	particular	j	particular	particular	0
respect	respect	n1	respect	respect	0
,	,	,	,	,	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
is	is	vbz	is	be	0
filled	filled	vvn	filled	fill	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
par	par	fw-la	par	par	0
∣	∣	sy	∣	∣	0
ticular	ticular	j	ticular	ticular	0
and	and	cc	and	and	0
distinct	distinct	j	distinct	distinct	0
respect	respect	n1	respect	respect	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
alwaies	alwaies	av	always	always	0
keeps	keeps	vvz	keeps	keep	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
in	in	p-acp	in	in	0
its	its	po31	its	its	0
approach	approach	n1	approach	approach	0
unto	unto	p-acp	unto	unto	0
and	and	cc	and	and	0
familliarity	familliarity	n1	familiarity	familiarity	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
maker	maker	n1	maker	maker	0
,	,	,	,	,	0
and	and	cc	and	and	0
every	every	d	every	every	0
distinct	distinct	j	distinct	distinct	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
manifestation	manifestation	n1	manifestation	manifestation	0
having	having	vhg	having	have	0
the	the	dt	the	the	0
weight	weight	n1	weight	weight	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
he	he	pns31	he	he	0
finds	finds	vvz	finds	find	0
a	a	dt	a	a	0
glorious	glorious	j	glorious	glorious	0
entrance	entrance	n1	entrance	entrance	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
Regiment	Regiment	n1	Regiment	regiment	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
dear	dear	j-jn	dear	dear	0
or	or	cc	or	or	0
onely	onely	j	only	only	0
son2	son2	n1	son2	son2	0
Pet.	Pet.	np1	Pet.	Pet.	1
1.	1.	crd	1.	1.	0
11.	11.	crd	11.	11.	1
Col.	Col.	np1	Col.	Col.	0
1.	1.	crd	1.	1.	0
13.	13.	crd	13.	13.	0
,	,	,	,	,	0
and	and	cc	and	and	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
losse	losse	n1	loss	loss	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
laid	laid	vvd	laid	lay	0
waste	waste	vvi	waste	waste	0
and	and	cc	and	and	0
emptied	emptied	vvn	emptied	empty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
of	of	a-acp	of	off	0
his	his	po31	his	his	0
presenceIsai	presenceIsai	np1	presenceIsai	presenceIsai	0
.	.	.	.	.	1
63.	63.	crd	63.	63.	0
9.	9.	crd	9.	9	1
Isai.	Isai.	np1	Isai.	Isai.	0
43	43	crd	43	43	0
2.	2.	crd	2.	2.	0
,	,	,	,	,	0
no	no	uh-x	no	no	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
can	can	vmb	can	can	0
lose	lose	vvi	loose	lose	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
a	a	dt	a	a	0
moment	moment	n1	moment	moment	0
)	)	)	)	)	0
the	the	dt	the	the	0
light	light	n1	light	light	0
and	and	cc	and	and	0
lustre	lustre	n1	lustre	lustre	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
continuance	continuance	n1	continuance	continuance	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
with	with	p-acp	with	with	0
himselfeIoh	himselfeIoh	np1	himselfeIoh	himselfeIoh	0
.	.	.	.	.	1
17.	17.	crd	17.	17.	0
22.	22.	crd	22.	22.	1
Ioh.	Ioh.	np1	Ioh.	Ioh.	0
14.	14.	crd	14.	14.	0
9.	9.	crd	9.	9	0
10.	10.	crd	10.	10.	1
Ioh.	Ioh.	np1	Ioh.	Ioh.	0
15	15	crd	15	15	0
,	,	,	,	,	0
19	19	crd	19	19	0
,	,	,	,	,	0
20	20	crd	20	20	0
,	,	,	,	,	0
21.	21.	crd	21.	21.	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
things	things	n2	things	thing	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
remembrance	remembrance	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
to	to	pc-acp	to	to	0
informe	informe	vvi	inform	inform	0
you	you	pn22	you	you	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
you	you	pn22	you	you	0
have	have	vhi	have	have	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
shore-house	shore-house	n1	shore-house	shore-house	0
and	and	cc	and	and	0
treasurie	treasurie	n1	treasury	treasury	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
world	world	n1	world	world	0
knowes	knowes	vvz	knows	know	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
know	know	vvi	know	know	0
you	you	pn22	you	you	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
can	can	vmb	can	can	0
it	it	pn31	it	it	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
the	the	dt	the	the	0
one	one	pi	one	one	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
abundant	abundant	j	abundant	abundant	0
riches	riches	n2	riches	riches	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
treasurie	treasurie	n1	treasury	treasury	0
is	is	vbz	is	be	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
gloryCol	gloryCol	np1	gloryCol	gloryCol	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	0
27.	27.	crd	27.	27.	0
2	2	crd	2	2	1
Cor.	Cor.	np1	Cor.	Cor.	0
4	4	crd	4	4	0
:	:	:	:	:	0
6	6	crd	6	6	0
,	,	,	,	,	0
7	7	crd	7	7	0
:	:	:	:	:	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
so	so	av	so	so	0
are	are	vbr	are	be	0
we	we	pns12	we	we	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world1	world1	n1	world1	world1	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	1
11.	11.	crd	11.	11.	0
4.	4.	crd	4.	4.	0
17.	17.	crd	17.	17.	0
.	.	.	.	.	1
For	For	c-acp	For	for	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
,	,	,	,	,	0
or	or	cc	or	or	0
sprung	sprung	vvd	sprung	spring	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
word	word	n1	word	word	0
signifies	signifies	vvz	signifies	signify	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
us	us	pno12	us	we	0
a	a	dt	a	a	0
mind	mind	n1	mind	mind	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
him	him	pno31	him	he	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
true	true	j	true	true	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
up	up	a-acp	up	up	0
a	a	dt	a	a	0
light1	light1	n1	light1	light1	0
Cor.	Cor.	np1	Cor.	Cor.	1
4.	4.	crd	4.	4.	0
5	5	crd	5	5	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
minds	minds	n2	minds	mind	0
to	to	pc-acp	to	to	0
acknow	acknow	vvi	acknow	acknow	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
him	him	pno31	him	he	0
only	only	av-j	only	only	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
truth	truth	n1	truth	truth	0
and	and	cc	and	and	0
substance	substance	n1	substance	substance	0
and	and	cc	and	and	0
no	no	dx	no	no	0
vaine	vaine	j	vain	vain	0
shadow	shadow	n1	shadow	shadow	0
nor	nor	ccx	nor	nor	0
ceremony	ceremony	n1	ceremony	ceremony	0
at	at	p-acp	at	at	0
allIoh	allIoh	np1	allIoh	allIoh	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
17.	17.	crd	17.	17.	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
true	true	j	true	true	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
lineage	lineage	n1	lineage	lineage	0
,	,	,	,	,	0
race	race	n1	raze	race	0
,	,	,	,	,	0
and	and	cc	and	and	0
off-spring	off-spring	n1	offspring	offspring	0
of	of	pp-f	of	of	0
himAct	himAct	n1	himAct	himact	0
.	.	.	.	.	1
17.	17.	crd	17.	17.	0
28	28	crd	28	28	0
,	,	,	,	,	1
29.	29.	crd	29.	29.	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
it	it	pn31	it	it	0
answers	answers	vvz	answers	answer	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
former	former	j	former	former	0
Verse	Verse	n1	Verse	verse	0
,	,	,	,	,	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
wicked	wicked	j	wicked	wicked	0
one	one	pi	one	one	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
the	the	dt	the	the	0
word	word	n1	word	word	0
is1	is1	n1	is1	is1	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	1
5.	5.	crd	5.	5.	0
19.	19.	crd	19.	19	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
true	true	j	true	true	0
God	God	np1	God	God	0
or	or	cc	or	or	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
verity	verity	n1	verity	verity	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
everlasting	everlasting	j	everlasting	everlasting	0
life	life	n1	life	life	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
multiplying	multiplying	vvg	multiplying	multiply	0
of	of	pp-f	of	of	0
himselfe	himselfe	px31	himself	himself	0
by	by	p-acp	by	by	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
whom	whom	ro-crq	whom	who	0
no	no	dx	no	no	0
verity	verity	n1	verity	verity	0
,	,	,	,	,	0
