YF	YF	cs	IF	if	0
and	and	cc	and	and	0
profit	profit	n1	profit	profit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
wil	wil	vmb	will	will	0
make	make	vvi	make	make	0
requital	requital	n1	requital	requital	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
long	long	av-j	long	long	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Apostolike	Apostolike	jp	Apostolic	apostolic	0
Seat	Seat	n1	Seat	seat	0
was	was	vbds	was	be	0
settled	settled	vvn	settled	settle	0
in	in	p-acp	in	in	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
S.	S.	n1	S.	saint	0
Peter	Peter	np1	Peter	Peter	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Pope	Pope	n1	Pope	pope	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
63.	63.	crd	63.	63.	0
yeare	yeare	n1	year	year	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
came	came	vvd	came	come	0
hither	hither	av	hither	hither	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
Gretians	Gretians	njp2	Gretians	grecian	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Metaphrast	Metaphrast	vvd	Metaphrast	metaphrast	0
.	.	.	.	.	0
tract	tract	n1	tract	tract	0
.	.	.	.	.	0
de	de	fw-fr	de	de	0
Pet.	Pet.	np1	Pet.	Pet.	1
&	&	cc	&	and	0
Paul	Paul	np1	Paul	Paul	0
.	.	.	.	.	1
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
pud	pud	vvb	pud	put	0
Lippo	Lippo	np1	Lippo	Lippo	0
∣	∣	sy	∣	∣	0
man	man	n1	man	man	0
.	.	.	.	.	1
Cambden	Cambden	np1	Cambden	Cambden	0
in	in	p-acp	in	in	0
descrip	descrip	n1	descrip	descrip	0
.	.	.	.	.	1
Bri	Bri	np1	Bri	Bri	0
∣	∣	sy	∣	∣	0
tan	tan	uh	tan	tan	0
p.	p.	n1	p.	p.	0
52.	52.	crd	52.	52.	1
And	And	cc	And	and	0
Nice	Nice	av-j	Nice	nice	0
∣	∣	sy	∣	∣	0
phor	phor	n1	phor	phor	0
.	.	.	.	.	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
saieth	saieth	vvz	sayeth	say	0
.	.	.	.	.	1
Protestants	Protestants	n2	Protestants	protestant	0
also	also	av	also	also	0
confesse	confesse	vvi	confess	confess	0
)	)	)	)	)	0
stayed	stayed	vvd	stayed	stay	0
here	here	av	here	here	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
,	,	,	,	,	0
conuerted	conuerted	vvn	converted	convert	0
many	many	d	many	many	0
Nations	Nations	n2	Nations	nation	0
to	to	p-acp	to	to	0
Christs	Christs	npg1	Christs	Christ	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
erected	erected	vvd	erected	erect	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
or	or	cc	or	or	0
∣	∣	sy	∣	∣	0
dered	dered	vvd	dered	dere	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
and	and	cc	and	and	0
Priests	Priests	n2	Priests	priest	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
admonished	admonished	vvn	admonished	admonish	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Angel	Angel	n1	Angel	angel	0
,	,	,	,	,	0
returned	returned	vvn	returned	return	0
from	from	p-acp	from	from	0
hence	hence	av	hence	hence	0
to	to	pc-acp	to	to	0
Rome	Rome	vvi	Room	roam	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
Martyr	Martyr	n1	Martyr	martyr	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
was	was	vbds	was	be	0
this	this	d	this	this	0
loue	loue	n1	love	love	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Countrie	Countrie	n1	Country	country	0
extinguished	extinguished	vvn	extinguished	extinguish	0
by	by	p-acp	by	by	0
death	death	n1	death	death	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
promised	promised	vvd	promised	promise	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
,	,	,	,	,	0
so	so	av	so	so	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
it	it	pn31	it	it	0
2.	2.	crd	2.	2.	1
Pet.	Pet.	np1	Pet.	Pet.	0
1.	1.	crd	1.	1.	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
mind	mind	n1	mind	mind	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
mira	mira	fw-gr	mira	mira	0
∣	∣	sy	∣	∣	0
culously	culously	av-j	culously	culous	0
assisted	assisted	vvd	assisted	assist	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
stresses	stresses	ng1	stresses	stresses	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
truly	truly	av-j	truly	true	0
wrote	wrote	vvd	wrote	write	0
S.	S.	n1	S.	saint	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
gius	gius	n1	gius	gius	0
Malmesbur	Malmesbur	np1	Malmesbur	Malmesbur	0
.	.	.	.	.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Pont	Pont	np1	Pont	Pont	0
.	.	.	.	.	1
Angl.	Angl.	np1	Angl.	Angl.	0
p.	p.	n1	p.	p.	0
209.	209.	crd	209.	209.	0
1.	1.	crd	1.	1.	1
Pope	Pope	n1	Pope	pope	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
Kings	Kings	n2	Kings	king	0
of	of	pp-f	of	of	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
almost	almost	av	almost	almost	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
yeares	yeares	n2	years	year	0
agoe	agoe	av	ago	ago	0
,	,	,	,	,	0
that	that	cst	that	that	0
S.	S.	n1	S.	saint	0
Peter	Peter	np1	Peter	Peter	0
was	was	vbds	was	be	0
mindful	mindful	j	mindful	mindful	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
:	:	:	:	:	0
&	&	cc	&	and	0
Pope	Pope	n1	Pope	pope	0
Alexander	Alexander	np1	Alexander	Alexander	0
3.	3.	crd	3.	3.	0
to	to	p-acp	to	to	0
King	King	n1	King	king	0
.	.	.	.	.	1
Henry	Henry	np1	Henry	Henry	0
2.	2.	crd	2.	2.	0
ugubin	ugubin	n1	ugubin	ugubin	0
.	.	.	.	.	0
de	de	fw-fr	de	de	0
donat	donat	fw-la	donat	donat	0
.	.	.	.	.	1
Cōst	Cōst	j	Constant	constant	0
.	.	.	.	.	0
that	that	cst	that	that	0
England	England	np1	England	England	0
was	was	vbds	was	be	0
vnder	vnder	p-acp	under	under	0
S.	S.	n1	S.	saint	0
Peters	Peters	npg1	Peters	Peter	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
tection	tection	n1	tection	tection	0
euer	euer	av	ever	ever	0
since	since	c-acp	since	since	0
Christs	Christs	npg1	Christs	Christ	0
name	name	n1	name	name	0
was	was	vbds	was	be	0
glorified	glorified	vvn	glorified	glorify	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
when	when	c-crq	when	when	0
our	our	po12	our	our	0
country	country	n1	country	country	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
611.	611.	crd	611.	611.	0
began	began	vvn	began	begin	0
to	to	p-acp	to	to	0
Aposta	Aposta	np1	Aposta	Aposta	0
∣	∣	sy	∣	∣	0
tate	tate	n1	tate	tate	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Bishops	Bishops	n2	Bishops	bishop	0
were	were	vbdr	were	be	0
determined	determined	vvn	determined	determine	0
to	to	pc-acp	to	to	0
forsake	forsake	vvi	forsake	forsake	0
the	the	dt	the	the	0
land	land	n1	land	land	0
.	.	.	.	.	1
S.	S.	np1	S.	S.	0
Perer	Perer	n1	Perer	perer	0
appearing	appearing	vvg	appearing	appear	0
to	to	p-acp	to	to	0
Sainct	Sainct	n1	Saint	saint	0
Laurence	Laurence	np1	Laurence	Laurence	0
Arch-bishop	Arch-bishop	n1	Archbishop	archbishop	0
of	of	pp-f	of	of	0
Canturbury	Canturbury	np1	Canturbury	Canturbury	0
did	did	vdd	did	do	0
seuerly	seuerly	av-j	severely	severe	0
rebuke	rebuke	vvi	rebuke	rebuke	0
and	and	cc	and	and	0
scourge	scourge	vvi	scourge	scourge	0
him	him	pno31	him	he	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
abandon	abandon	vvi	abandon	abandon	0
the	the	dt	the	the	0
flocke	flocke	n1	flock	flock	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
(	(	(	(	(	0
said	said	vvd	said	say	0
S.	S.	np1	S.	S.	0
Peter	Peter	np1	Peter	Peter	0
)	)	)	)	)	0
cōmitted	cōmitted	vvn	committed	commit	0
vnto	vnto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
.	.	.	.	.	1
This	This	d	This	this	0
miracle	miracle	n1	miracle	miracle	0
is	is	vbz	is	be	0
so	so	av	so	so	0
certaine	certaine	j	certain	certain	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
Protestāts	Protestāts	n2	Protestants	protestant	0
confesse	confesse	vvb	confess	confess	0
it	it	pn31	it	it	0
,	,	,	,	,	0
&	&	cc	&	and	0
though	though	cs	though	though	0
Gadvvin	Gadvvin	np1	Gadvvin	Gadvvin	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Laurence	Laurence	np1	Laurence	Laurence	0
.	.	.	.	.	0
some	some	d	some	some	0
others	others	n2-jn	others	other	0
wil	wil	vmb	will	will	0
not	not	xx	not	not	0
beleue	beleue	vvi	believe	believe	0
it	it	pn31	it	it	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
neither	neither	dx	neither	neither	0
seene	seene	vvn	seen	see	0
nor	nor	ccx	nor	nor	0
put	put	vvd	put	put	0
their	their	po32	their	their	0
singers	singers	n2	singers	singer	0
into	into	p-acp	into	into	0
S.	S.	n1	S.	saint	0
Laurence	Laurence	np1	Laurence	Laurence	0
his	his	po31	his	his	0
wounds	wounds	n2	wounds	wound	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
suffice	suffice	vvi	suffice	suffice	0
any	any	d	any	any	0
indifferent	indifferent	j	indifferent	indifferent	0
man	man	n1	man	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
auouched	auouched	vvn	avouched	avouch	0
by	by	p-acp	by	by	0
S.	S.	n1	S.	saint	0
Laurence	Laurence	np1	Laurence	Laurence	0
,	,	,	,	,	0
beleeued	beleeued	vvn	believed	believe	0
by	by	p-acp	by	by	0
King	King	n1	King	king	0
Edbald	Edbald	np1	Edbald	Edbald	0
&	&	cc	&	and	0
his	his	po31	his	his	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
hist	hist	uh	hist	hist	0
.	.	.	.	.	1
c	c	sy	c	c	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	1
Malmesb.	Malmesb.	np1	Malmesb.	Malmesb.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Reg.	Reg.	np1	Reg.	Reg.	0
&	&	cc	&	and	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Pont	Pont	np1	Pont	Pont	0
.	.	.	.	.	1
Huntingt	Huntingt	fw-fr	Huntingt	huntingt	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	0
3.	3.	crd	3.	3.	1
Marian	Marian	np1	Marian	Marian	0
.	.	.	.	.	1
A.	A.	sy	A.	a	0
693.	693.	crd	693.	693.	0
al.	al.	d	all	all	0
617.	617.	crd	617.	617.	1
VVestman	VVestman	np1	VVestman	VVestman	0
.	.	.	.	.	1
616.	616.	crd	616.	616.	0
who	who	q-crq	who	who	0
thereupon	thereupon	av	thereupon	thereupon	0
returned	returned	vvd	returned	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Chaistian	Chaistian	njp	Chaistian	chaistian	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
recorded	recorded	vvn	recorded	record	0
by	by	p-acp	by	by	0
S.	S.	n1	S.	saint	0
Beda	Beda	np1	Beda	Beda	0
aboue	aboue	p-acp	above	above	0
eight	eight	crd	eight	eight	0
hūdred	hūdred	crd	hūdred	hundred	0
yeares	yeares	n2	years	year	0
agoe	agoe	av	ago	ago	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
wrote	wrote	vvd	wrote	write	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
knew	knew	vvd	knew	know	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
or	or	cc	or	or	0
receaued	receaued	vvn	received	receive	0
from	from	p-acp	from	from	0
credible	credible	j	credible	credible	0
men	men	n2	men	man	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
history	history	n1	history	history	0
was	was	vbds	was	be	0
approued	approued	vvn	approved	approve	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
dayes	dayes	n2	days	day	0
&	&	cc	&	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Protestants	Protestants	n2	Protestants	protestant	0
Godvvin	Godvvin	np1	Godvvin	Godvvin	0
in	in	p-acp	in	in	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
Tat	Tat	fw-fr	Tat	tat	0
∣	∣	sy	∣	∣	0
vvin	vvin	n1	win	win	0
.	.	.	.	.	1
Cambd.	Cambd.	np1	Cambd.	Cambd.	0
in	in	p-acp	in	in	0
Britania	Britania	np1	Britania	Britania	0
.	.	.	.	.	0
p.	p.	n1	p.	p.	0
12.	12.	crd	12.	12.	0
now	now	av	now	now	0
)	)	)	)	)	0
and	and	cc	and	and	0
finallie	finallie	av-j	finally	final	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
contested	contested	vvn	contested	contest	0
&	&	cc	&	and	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
liuered	liuered	vvn	livered	liver	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
best	best	js	best	best	0
Chroniclers	Chroniclers	n2	Chroniclers	chronicler	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
long	long	av-j	long	long	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
King	King	n1	King	king	0
had	had	vhd	had	have	0
built	built	vvn	built	build	0
a	a	dt	a	a	0
Monasterie	Monasterie	n1	Monastery	monastery	0
and	and	cc	and	and	0
Church	Church	n1	Church	church	0
in	in	p-acp	in	in	0
honor	honor	n1	honour	honour	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Peter	Peter	np1	Peter	Peter	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
now	now	av	now	now	0
west	west	vvi	west	west	0
∣	∣	sy	∣	∣	0
minster	minster	n1	minster	minster	0
standeth	standeth	vvz	stands	stand	0
,	,	,	,	,	0
S.	S.	n1	S.	saint	0
Peter	Peter	np1	Peter	Peter	0
came	came	vvd	came	come	0
from	from	p-acp	from	from	0
heauen	heauen	n1	heaven	heaven	0
and	and	cc	and	and	0
consecrated	consecrated	j-vvn	consecrated	consecrate	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
mira	mira	n1	mira	mira	0
∣	∣	sy	∣	∣	0
cle	cle	n1	cle	cle	0
he	he	pns31	he	he	0
confirmed	confirmed	vvd	confirmed	confirm	0
)	)	)	)	)	0
the	the	dt	the	the	0
same	same	d	same	same	0
church	church	n1	church	church	0
,	,	,	,	,	0
promising	promising	vvg	promising	promise	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
heare	heare	vvi	hear	hear	0
the	the	dt	the	the	0
prayers	prayers	n2	prayers	prayer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
faithful	faithful	j	faithful	faithful	0
.	.	.	.	.	1
VVherupō	VVherupō	c-crq	Whereupon	whereupon	0
King	King	n1	King	king	0
Edward	Edward	np1	Edward	Edward	0
Conss	Conss	n1	Conss	conss	0
:	:	:	:	:	0
reedified	reedified	vvn	reedified	reedify	0
that	that	cst	that	that	0
church	church	n1	church	church	0
of	of	pp-f	of	of	0
new	new	j	new	new	0
&	&	cc	&	and	0
chose	chose	vvd	chosen	choose	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
sepulture	sepulture	n1	sepulture	sepulture	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
successors	successors	n2	successors	successor	0
haue	haue	vhb	have	have	0
imitated	imitated	vvn	imitated	imitate	0
,	,	,	,	,	0
and	and	cc	and	and	0
bene	bene	vbn	be	be	0
there	there	a-acp	there	there	0
also	also	av	also	also	0
crowned	crowned	vvn	crowned	crown	0
.	.	.	.	.	1
Authors	Authors	ng1	Authors	author	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
are	are	vbr	are	be	0
Abbat	Abbat	n1	Abbot	abbot	0
Ealred	Ealred	np1	Ealred	Ealred	0
,	,	,	,	,	0
Malmesburiensis	Malmesburiensis	np1	Malmesburiensis	Malmesburiensis	0
In	In	p-acp	In	in	0
vit	vit	fw-fr	vit	vit	0
.	.	.	.	.	1
S.	S.	np1	S.	S.	1
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
duardi	duardi	fw-it	duardi	duardi	0
.	.	.	.	.	1
Malmesbur	Malmesbur	np1	Malmesbur	Malmesbur	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	0
1.	1.	crd	1.	1.	0
de	de	fw-mi	de	de	0
Pont	Pont	n1	Pont	pont	0
.	.	.	.	.	1
See	See	n1	See	see	0
Sauil	Sauil	np1	Sauil	Savil	0
ep	ep	vvi	ep	ep	0
.	.	.	.	.	0
ad	ad	fw-la	ad	ad	0
Reg.	Reg.	np1	Reg.	Reg.	0
Eli	Eli	np1	Eli	Eli	0
∣	∣	sy	∣	∣	0
zab.	zab.	n1	zab.	zab.	0
ante	ante	fw-la	ante	ante	0
Malmesbur	Malmesbur	fw-la	Malmesbur	malmesbur	0
.	.	.	.	.	1
Epist.	Epist.	np1	Epist.	Epist.	0
ad	ad	cc	and	and	0
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
duard	duard	n1	duard	duard	0
.	.	.	.	.	1
R.	R.	np1	R.	R.	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
pud	pud	vvb	pud	put	0
Sur.	Sur.	np1	Sur.	Sur.	0
Baron	Baron	n1	Baron	baron	0
.	.	.	.	.	1
An.	An.	np1	An.	An.	0
610.	610.	crd	610.	610.	0
(	(	(	(	(	0
a	a	dt	a	a	0
man	man	n1	man	man	0
highlie	highlie	av-j	highly	high	0
esteemed	esteemed	vvn	esteemed	esteem	0
of	of	pp-f	of	of	0
Prote	Prote	np1	Prote	Prote	0
∣	∣	sy	∣	∣	0
stants	stants	n2	stants	stant	0
)	)	)	)	)	0
P.	P.	np1	P.	P.	0
Nicolas	Nicolas	np1	Nicolas	Nicolas	0
2.	2.	crd	2.	2.	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
like	like	j	like	like	0
maner	maner	n1	manner	manner	0
when	when	c-crq	when	when	0
England	England	np1	England	England	0
was	was	vbds	was	be	0
sore	sore	av-j	soar	sore	0
oppressed	oppressed	vvn	oppressed	oppress	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Danes	Danes	np2	Danes	Dane	0
,	,	,	,	,	0
S.	S.	n1	S.	saint	0
Peter	Peter	np1	Peter	Peter	0
was	was	vbds	was	be	0
seene	seene	vvn	seen	see	0
of	of	pp-f	of	of	0
Brithwald	Brithwald	np1	Brithwald	Brithwald	0
a	a	dt	a	a	0
holie	holie	j	holy	holy	0
B	B	sy	B	b	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
win	win	n1	win	win	0
∣	∣	sy	∣	∣	0
chester	chester	n1	chester	chester	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
vision	vision	n1	vision	vision	0
to	to	pc-acp	to	to	0
anoint	anoint	vvi	anoint	anoint	0
S.	S.	n1	S.	saint	0
Edward	Edward	np1	Edward	Edward	0
Conss	Conss	n1	Conss	conss	0
:	:	:	:	:	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
fore	fore	a-acp	before	fore	0
∣	∣	sy	∣	∣	0
tel	tel	vvb	tell	tell	0
the	the	pno32	thee	they	0
yeares	yeares	n2	years	year	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
raigne	raigne	n1	reign	reign	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Danish	Danish	jp	Danish	danish	0
fury	fury	n1	fury	fury	0
,	,	,	,	,	0
adding	adding	vvg	adding	add	0
withal	withal	av	withal	withal	0
these	these	d	these	these	0
most	most	av-ds	most	most	0
comfortable	comfortable	j	comfortable	comfortable	0
words	words	n2	words	word	0
.	.	.	.	.	1
The	The	dt	The	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Loc.	Loc.	np1	Loc.	Loc.	0
cit	cit	fw-la	cit	cit	0
.	.	.	.	.	1
Mal	Mal	fw-fr	Mal	mal	0
∣	∣	sy	∣	∣	0
mesb	mesb	n1	mesb	mesb	0
.	.	.	.	.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
reg	reg	n1	reg	reg	0
.	.	.	.	.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
13.	13.	crd	13.	13.	0
p.	p.	n1	p.	p.	0
91.	91.	crd	91.	91.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
8.	8.	crd	8.	8.	0
histor	histor	n1	histor	histor	0
.	.	.	.	.	1
Angl.	Angl.	np1	Angl.	Angl.	0
God	God	np1	God	God	0
.	.	.	.	.	1
This	This	np1	This	This	0
testifie	testifie	vvb	testify	testify	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
Ealred	Ealred	np1	Ealred	Ealred	0
,	,	,	,	,	0
Malmesbury	Malmesbury	np1	Malmesbury	Malmesbury	0
,	,	,	,	,	0
Polidor	Polidor	np1	Polidor	Polidor	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
If	If	cs	If	if	0
Protestāts	Protestāts	n2	Protestants	protestant	0
obiect	obiect	n1	object	object	0
against	against	p-acp	against	against	0
my	my	po11	my	my	0
Authors	Authors	n2	Authors	author	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
Papists	Papists	njp2	Papists	papist	0
,	,	,	,	,	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
confesse	confesse	vvi	confess	confess	0
(	(	(	(	(	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
shame	shame	n1	shame	shame	0
)	)	)	)	)	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
finde	finde	vvb	find	find	0
no	no	dx	no	no	0
protestāt	protestāt	n1	protestant	protestant	0
writer	writer	n1	writer	writer	0
before	before	p-acp	before	before	0
K.	K.	n1	K.	king	0
Henry	Henry	np1	Henry	Henry	0
8.	8.	crd	8.	8.	0
his	his	po31	his	his	0
time	time	n1	time	time	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
such	such	d	such	such	0
papists	papists	n2	papists	papist	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
as	as	p-acp	as	as	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
testants	testants	n2	testants	testant	0
account	account	vvb	account	account	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
sin	sin	n1	since	sin	0
∣	∣	sy	∣	∣	0
gular	gular	j	gular	gular	0
Cambden	Cambden	np1	Cambden	Cambden	0
in	in	p-acp	in	in	0
Britan.	Britan.	np1	Britan.	Britan.	0
p.	p.	n1	p.	p.	0
12.	12.	crd	12.	12.	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
Dur	Dur	np1	Dur	Dur	0
∣	∣	sy	∣	∣	0
ham	ham	n1	ham	ham	0
.	.	.	.	.	1
Stovv	Stovv	np1	Stovv	Stovv	0
A-726	A-726	j	A-726	a-726	0
.	.	.	.	.	1
Bel	Bel	np1	Bel	Bell	0
in	in	p-acp	in	in	0
dovv	dovv	zz	dovv	dovv	0
∣	∣	sy	∣	∣	0
nefal	nefal	vvi	nefal	nefal	0
p.	p.	n1	p.	p.	0
54.	54.	crd	54.	54.	0
of	of	pp-f	of	of	0
S	S	n1	S	saint	0
Beda	Beda	np1	Beda	Beda	0
.	.	.	.	.	1
Sauil	Sauil	np1	Sauil	Savil	0
of	of	pp-f	of	of	0
Masmes	Masmes	n2	Masmes	masme	0
∣	∣	sy	∣	∣	0
bur	bur	n1	burr	burr	0
.	.	.	.	.	1
Hun	Hun	np1	Hun	Hun	0
∣	∣	sy	∣	∣	0
ting	ting	n1	ting	thing	0
.	.	.	.	.	0
and	and	cc	and	and	0
Hoveden	Hoveden	np1	Hoveden	Hoveden	0
.	.	.	.	.	0
epist	epist	vvn	epist	epist	0
.	.	.	.	.	0
ante	ante	fw-la	ante	ante	0
Malmesbur	Malmesbur	fw-la	Malmesbur	malmesbur	0
.	.	.	.	.	0
ornamēts	ornamēts	n2	ornaments	ornament	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
especial	especial	j	especial	especial	0
