(	(	(	(	(	0
∣	∣	sy	∣	∣	0
cted	cted	n-vvn	cted	ct	0
;	;	;	;	;	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
that	that	d	that	that	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
giving	giving	vvg	giving	give	0
satisfacti	satisfacti	fw-la	satisfacti	satisfacti	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
injuries	injuries	n2	injuries	injury	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
don	don	vdn	dONE	do	0
you	you	pn22	you	you	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
would	would	vmd	would	will	0
satisfie	satisfie	vvi	satisfy	satisfy	0
them	them	pno32	them	they	0
,	,	,	,	,	0
unless	unless	cs	unless	unless	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
quietly	quietly	av-jn	quietly	quiet	0
and	and	cc	and	and	0
tamely	tamely	av-j	tamely	tame	0
have	have	vhb	have	have	0
laid	laid	vvn	laid	lay	0
your	your	po22	your	your	0
selvs	selvs	n2	selves	self	0
down	down	a-acp	down	down	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
feet	feet	n2	feet	foot	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
thus	thus	av	thus	thus	0
endeavored	endeavored	vvn	endeavoured	endeavour	0
to	to	p-acp	to	to	0
ru	ru	n2	ru	ru	0
∣	∣	sy	∣	∣	0
ine	ine	zz	ine	ine	0
you	you	pn22	you	you	0
;	;	;	;	;	0
or	or	cc	or	or	0
unless	unless	cs	unless	unless	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
betrai	betrai	fw-fr	betrai	betrai	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
into	into	p-acp	into	into	0
those	those	d	those	those	0
hands	hands	n2	hands	hand	0
the	the	dt	the	the	0
Rights	Rights	n2-jn	Rights	right	0
and	and	cc	and	and	0
Safe	Safe	av-j	Safe	safe	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
People	People	n1	People	people	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
:	:	:	:	:	0
So	So	av	So	so	0
that	that	cst	that	that	0
being	being	vbg	being	be	0
compel	compel	vvi	compel	compel	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
and	and	cc	and	and	0
necessitated	necessitated	vvn	necessitated	necessitate	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
unwelcom	unwelcom	j	unwelcome	unwelcome	0
wa	wa	zz	wa	wa	0
begun	begun	vvn	begun	begin	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
you	you	pn22	you	you	0
resolv	resolv	n1	resolve	resolve	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
such	such	d	such	such	0
waies	waies	n2	ways	way	0
and	and	cc	and	and	0
means	means	n2	means	mean	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
God	God	np1	God	God	0
shall	shall	vmb	shall	shall	0
inable	inable	j	inable	inable	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
your	your	po22	your	your	0
selvs	selvs	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
gain	gain	vvi	gain	gain	0
that	that	d	that	that	0
just	just	j	just	just	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
and	and	cc	and	and	0
securitie	securitie	n1	security	security	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
o	o	fw-la	o	o	0
∣	∣	sy	∣	∣	0
therwise	therwise	av	therwise	therwise	0
bee	bee	vbi	be	be	0
had	had	vhn	had	have	0
.	.	.	.	.	1
May	May	vmb	May	may	0
you	you	pn22	you	you	0
ever	ever	av	ever	ever	0
persist	persist	vvi	persist	persist	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
heroïck	heroïck	j	heroïck	heroïck	0
Resolution	Resolution	n1	Resolution	resolution	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
no	no	dx	no	no	0
wrong	wrong	n-jn	wrong	wrong	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
,	,	,	,	,	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
your	your	po22	your	your	0
own	own	d	own	own	0
Rights	Rights	n2-jn	Rights	right	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
dare	dare	vvi	dare	dare	0
to	to	pc-acp	to	to	0
ravish	ravish	vvi	ravish	ravish	0
them	them	pno32	them	they	0
;	;	;	;	;	0
May	May	vmb	May	may	0
you	you	pn22	you	you	0
alwaies	alwaies	av	always	always	0
have	have	vhb	have	have	0
an	an	dt	and	a	0
ear	ear	n1	ear	ear	0
open	open	j	open	open	0
to	to	pc-acp	to	to	0
receiv	receiv	vvi	receive	receive	0
full	full	j	full	full	0
Satisfaction	Satisfaction	n1	Satisfaction	satisfaction	0
and	and	cc	and	and	0
Securitie	Securitie	n1	Security	security	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
offer'd	offer'd	vvn	offered	offer	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
heart	heart	n1	heart	heart	0
nobly	nobly	av-j	nobly	noble	0
enkindled	enkindled	vvn	enkindled	enkindle	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
magnanimous	magnanimous	j	magnanimous	magnanimous	0
indig	indig	fw-ge	indig	indig	0
∣	∣	sy	∣	∣	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
retort	retort	vvi	retort	retort	0
violence	violence	n1	violence	violence	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
faces	faces	n2	faces	face	0
of	of	pp-f	of	of	0
bold	bold	j	bold	bold	0
Usur	Usur	np1	Usur	Usur	0
∣	∣	sy	∣	∣	0
pers	pers	n2	pers	per	0
and	and	cc	and	and	0
Invaders	Invaders	n2	Invaders	invader	0
.	.	.	.	.	1
Had	Had	vhd	Had	have	0
the	the	dt	the	the	0
Netherlanders	Netherlanders	np1	Netherlanders	Netherlanders	0
been	been	vbn	been	be	0
content	content	j	content	content	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
within	within	p-acp	within	within	0
their	their	po32	their	their	0
proper	proper	j	proper	proper	0
Bounds	Bounds	n2	Bounds	bound	0
,	,	,	,	,	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
still	still	av	still	still	0
our	our	po12	our	our	0
Interest	Interest	n1	Interest	interest	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
Peace	Peace	n1	Peace	peace	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
above	above	p-acp	above	above	0
other	other	j-jn	other	other	0
Nations	Nations	n2	Nations	nation	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
since	since	c-acp	since	since	0
they	they	pns32	they	they	0
break	break	vvb	break	break	0
out	out	av	out	out	0
like	like	av-j	like	like	0
an	an	dt	and	a	0
Inundation	Inundation	n1	Inundation	inundation	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
drawn	drawn	vvn	drawn	draw	0
Sword	Sword	n1	Sword	sword	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
clare	clare	vvb	clare	clare	0
prodigious	prodigious	j	prodigious	prodigious	0
Principles	Principles	n2	Principles	principle	0
of	of	pp-f	of	of	0
Enmitie	Enmitie	n1	Enmity	enmity	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Rights	Rights	n2-jn	Rights	right	0
and	and	cc	and	and	0
Liberties	Liberties	n2	Liberties	liberty	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
presumed	presumed	vvn	presumed	presume	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
unquestionable	unquestionable	j	unquestionable	unquestionable	0
,	,	,	,	,	0
that	that	cst	that	that	0
due	due	j-jn	due	due	0
Defences	Defences	n2	Defences	defence	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
they	they	pns32	they	they	0
bee	bee	vbb	be	be	0
reduced	reduced	vvn	reduced	reduce	0
within	within	p-acp	within	within	0
their	their	po32	their	their	0
antient	antient	n1	ancient	ancient	0
Li	Li	crd	Li	li	0
∣	∣	sy	∣	∣	0
mits	mits	vvz	mits	mit	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
permitted	permitted	vvn	permitted	permit	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
least	least	ds	least	least	0
to	to	p-acp	to	to	0
Lord	Lord	n1	Lord	lord	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
Sea	Sea	n1	Sea	sea	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
want	want	vvb	want	want	0
not	not	xx	not	not	0
will	will	n1	will	will	0
and	and	cc	and	and	0
advan	advan	fw-mi	advan	advan	0
∣	∣	sy	∣	∣	0
tages	tages	n2	tages	tage	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
you	you	pn22	you	you	0
experience	experience	n1	experience	experience	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
croaching	croaching	vvg	croaching	croach	0
and	and	cc	and	and	0
ambitious	ambitious	j	ambitious	ambitious	0
temper	temper	n1	temper	temper	0
,	,	,	,	,	0
so	so	av	so	so	0
it's	it's	pn31|vbz	it's	it|be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
feared	feared	vvn	feared	fear	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
bee	bee	vbi	be	be	0
ever	ever	av	ever	ever	0
seeking	seeking	vvg	seeking	seek	0
opportunitie	opportunitie	n1	opportunity	opportunity	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
impose	impose	vvi	impose	impose	0
a	a	dt	a	a	0
Lord	Lord	n1	Lord	lord	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
Land.	Land.	n1	Land.	land	1
May	May	vmb	May	may	0
you	you	pn22	you	you	0
go	go	vvi	go	go	0
on	on	p-acp	on	on	0
therefore	therefore	av	therefore	therefore	0
(	(	(	(	(	0
Right	Right	j-jn	Right	right	0
honorable	honorable	j	honourable	honourable	0
!	!	!	!	!	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
begun	begun	vvn	begun	begin	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
go	go	vvb	go	go	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
long	long	vvb	long	long	0
wth	wth	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
terms	terms	n2	terms	term	0
of	of	pp-f	of	of	0
honor	honor	n1	honour	honour	0
&	&	cc	&	and	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
way	way	n1	way	way	0
,	,	,	,	,	0
that	that	cst	that	that	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
understand	understand	vvi	understand	understand	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
do	do	vdi	do	do	0
no	no	dx	no	no	0
wrong	wrong	j-jn	wrong	wrong	0
)	)	)	)	)	0
at	at	p-acp	at	at	0
what	what	r-crq	what	what	0
rate	rate	n1	rate	rate	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
offend	offend	vvi	offend	offend	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
one	one	crd	one	one	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
our	our	po12	our	our	0
eies	eies	n2	eyes	eye	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
eies	eies	n2	eyes	eye	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
are	are	vbr	are	be	0
fixt	fixt	vvn	fixed	fix	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
carriage	carriage	n1	carriage	carriage	0
and	and	cc	and	and	0
conduct	conduct	n1	conduct	conduct	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
noble	noble	j	noble	noble	0
enterprise	enterprise	n1	enterprise	enterprise	0
by	by	p-acp	by	by	0
Sea	Sea	n1	Sea	sea	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
acquitted	acquitted	vvn	acquitted	acquit	0
your	your	po22	your	your	0
selvs	selvs	n2	selves	self	0
there	there	a-acp	there	there	0
▪	▪	▪	▪	▪	0
as	as	c-acp	as	as	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
do	do	vdi	do	do	0
,	,	,	,	,	0
having	having	vhg	having	have	0
alreadie	alreadie	av	already	already	0
given	given	vvn	given	give	0
the	the	dt	the	the	0
same	same	d	same	same	0
demonstrations	demonstrations	n2	demonstrations	demonstration	0
of	of	pp-f	of	of	0
wisdom	wisdom	n1	wisdom	wisdom	0
and	and	cc	and	and	0
courage	courage	n1	courage	courage	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
don	don	vdn	dONE	do	0
by	by	p-acp	by	by	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
your	your	po22	your	your	0
Wars	Wars	n2	Wars	war	0
(	(	(	(	(	0
through	through	p-acp	through	through	0
God's	God's	npg1	God's	God	0
bles	bles	n1	bles	bles	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
)	)	)	)	)	0
will	will	vmb	will	will	0
at	at	p-acp	at	at	0
once	once	a-acp	once	once	0
bee	bee	vbb	be	be	0
ended	ended	vvn	ended	end	0
;	;	;	;	;	0
It	It	pn31	It	it	0
will	will	vmb	will	will	0
draw	draw	vvi	draw	draw	0
such	such	d	such	such	0
a	a	dt	a	a	0
reve	reve	n1	reve	reve	0
∣	∣	sy	∣	∣	0
rence	rence	vvi	rence	rinse	0
&	&	cc	&	and	0
repute	repute	vvi	repute	repute	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
affairs	affairs	n2	affairs	affair	0
,	,	,	,	,	0
that	that	cst	that	that	0
men	men	n2	men	man	0
will	will	vmb	will	will	0
beware	beware	vvi	beware	beware	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
provoke	provoke	vvb	provoke	provoke	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
worst	worst	js	worst	worst	0
enemies	enemies	n2	enemies	enemy	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
spair	spair	n1	spair	spair	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
future	future	j-jn	future	future	0
opportunitie	opportunitie	n1	opportunity	opportunity	0
.	.	.	.	.	1
The	The	dt	The	the	0
late	late	j	late	late	0
Engage	Engage	vvb	Engage	engage	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
&	&	cc	&	and	0
Successes	Successes	n2	Successes	success	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Fleets	Fleets	n2	Fleets	fleet	0
at	at	p-acp	at	at	0
Sea	Sea	n1	Sea	sea	0
have	have	vhb	have	have	0
shewn	shewn	vvn	shown	show	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
great	great	j	great	great	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
owned	owned	vvd	owned	own	0
you	you	pn22	you	you	0
there	there	a-acp	there	there	0
;	;	;	;	;	0
That	That	cst	That	that	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
left	left	vvn	left	leave	0
you	you	pn22	you	you	0
destitute	destitute	j	destitute	destitute	0
of	of	pp-f	of	of	0
means	means	n2	means	mean	0
;	;	;	;	;	0
That	That	cst	That	that	0
the	the	dt	the	the	0
old	old	j	old	old	0
English	English	jp	English	english	0
bloud	bloud	n1	blood	blood	0
&	&	cc	&	and	0
sens	sens	fw-fr	sens	sens	0
of	of	pp-f	of	of	0
honor	honor	n1	honour	honour	0
,	,	,	,	,	0
run's	run's	vvz	run's	run	0
still	still	av	still	still	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
veins	veins	n2	veins	vein	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Sea-men	Sea-men	n2	Seamen	seaman	0
;	;	;	;	;	0
and	and	cc	and	and	0
thereby	thereby	av	thereby	thereby	0
given	given	vvn	given	give	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
under	under	a-acp	under	under	0
∣	∣	sy	∣	∣	0
stand	stand	n1	stand	stand	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
appeared	appeared	vvn	appeared	appear	0
so	so	av	so	so	0
gloriously	gloriously	av-j	gloriously	glorious	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
wondrous	wondrous	j	wondrous	wondrous	0
difficulties	difficulties	n2	difficulties	difficulty	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
will	will	vmb	will	will	0
also	also	av	also	also	0
manifest	manifest	vvi	manifest	manifest	0
his	his	po31	his	his	0
wonders	wonders	n2	wonders	wonder	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Deep	Deep	j-jn	Deep	deep	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
final	final	j	final	final	0
Accomplishment	Accomplishment	n1	Accomplishment	accomplishment	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
good	good	j	good	good	0
VVork	VVork	n1	VVork	work	0
by	by	p-acp	by	by	0
Sea	Sea	n1	Sea	sea	0
;	;	;	;	;	0
and	and	cc	and	and	0
beeing	beeing	vbg	being	be	0
himself	himself	n1	himself	himself	0
alone	alone	av-j	alone	alone	0
invested	invested	vvn	invested	invest	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
absolute	absolute	j	absolute	absolute	0
Soveraigntie	Soveraigntie	n1	Sovereignty	sovereignty	0
of	of	pp-f	of	of	0
Sea	Sea	n1	Sea	sea	0
&	&	cc	&	and	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
bee	bee	vbb	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
continue	continue	vvi	continue	continue	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Successors	Successors	n2	Successors	successor	0
his	his	po31	his	his	0
Lievtenants	Lievtenants	n2	Lieutenants	lieutenant	0
in	in	p-acp	in	in	0
both	both	d	both	both	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
establishment	establishment	n1	establishment	establishment	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
ple	ple	n1	ple	ple	0
∣	∣	sy	∣	∣	0
narie	narie	j	nary	nary	0
possession	possession	n1	possession	possession	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
Rights	Rights	n2-jn	Rights	right	0
and	and	cc	and	and	0
Liberties	Liberties	n2	Liberties	liberty	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Po	Po	np1	Po	Po	0
∣	∣	sy	∣	∣	0
steritie	steritie	n1	steritie	steritie	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
praiers	praiers	n2	prayers	prayer	0
and	and	cc	and	and	0
endeavors	endeavors	n2	endeavors	endeavour	0
(	(	(	(	(	0
RIGHT	RIGHT	j-jn	RIGHT	right	0
HONORABLE	HONORABLE	j	HONOURABLE	honourable	0
!	!	!	!	!	0
)	)	)	)	)	1
November	November	np1	November	November	0
19.	19.	crd	19.	19	0
1652.	1652.	crd	1652.	1652.	1
