BY	BY	p-acp	BY	by	0
Warlike	Warlike	j	Warlike	warlike	0
tumult	tumult	n1	tumult	tumult	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
East	East	n1	East	east	0
shall	shall	vmb	shall	shall	0
quake	quake	vvi	quake	quake	0
for	for	p-acp	for	for	0
fear	fear	n1	fear	fear	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
two	two	crd	two	two	0
Brothers	Brothers	n2	Brother's	brother	0
,	,	,	,	,	0
not	not	xx	not	not	0
Northern	Northern	j	Northern	northern	0
Brothers	Brothers	n2	Brother's	brother	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
I	I	pns11	I	i	0
put	put	vvb	put	put	0
all	all	d	all	all	0
things	things	n2	things	thing	0
confusedly	confusedly	av-vvn	confusedly	confuse	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
predictions	predictions	n2	predictions	prediction	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
event	event	n1	event	event	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
time	time	n1	time	time	0
which	which	r-crq	which	which	0
followeth	followeth	vvz	follows	follow	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
or	or	cc	or	or	0
very	very	av	very	very	0
little	little	j	little	little	0
conformable	conformable	j	conformable	conformable	0
to	to	p-acp	to	to	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
by	by	p-acp	by	by	0
Astronomical	Astronomical	j	Astronomical	astronomical	0
way	way	n1	way	way	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sacred	sacred	j	sacred	sacred	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
tures	tures	av	tures	tures	0
which	which	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
erre	erre	vvi	err	err	0
,	,	,	,	,	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
set	set	vvn	set	set	0
down	down	a-acp	down	down	0
to	to	p-acp	to	to	0
every	every	d	every	every	0
quatrain	quatrain	n1	quatrain	quatrain	0
the	the	dt	the	the	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
happen	happen	vvi	happen	happen	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
please	please	vvi	please	please	0
every	every	d	every	every	0
body	body	n1	body	body	0
,	,	,	,	,	0
much	much	av-d	much	much	0
less	less	av-dc	less	less	0
the	the	dt	the	the	0
interpretation	interpretation	n1	interpretation	interpretation	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
hath	hath	vhz	hath	have	0
granted	granted	vvn	granted	grant	0
me	me	pno11	me	i	0
full	full	j	full	full	0
power	power	n1	power	power	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
that	that	cst	that	that	0
my	my	po11	my	my	0
Calumniators	Calumniators	n2	Calumniators	calumniator	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
nothing	nothing	pix	nothing	nothing	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
against	against	p-acp	against	against	0
me	me	pno11	me	i	0
.	.	.	.	.	1
Nevertheless	Nevertheless	av	Nevertheless	nevertheless	0
reckoning	reckoning	vvg	reckoning	reckon	0
the	the	dt	the	the	0
years	years	n2	years	year	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
Creation	Creation	n1	Creation	creation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Birth	Birth	n1	Birth	birth	0
of	of	pp-f	of	of	0
Noah	Noah	np1	Noah	Noah	0
have	have	vhb	have	have	0
passed	passed	vvn	passed	pass	0
1506.	1506.	crd	1506.	1506.	0
years	years	n2	years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Birth	Birth	n1	Birth	birth	0
of	of	pp-f	of	of	0
Noah	Noah	np1	Noah	Noah	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
perfect	perfect	j	perfect	perfect	0
building	building	n-vvg	building	build	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ark	Ark	n1	Ark	ark	0
near	near	av-j	near	near	0
the	the	dt	the	the	0
universal	universal	j	universal	universal	0
Flood	Flood	n1	Flood	flood	0
have	have	vhb	have	have	0
passed	passed	vvn	passed	pass	0
600.	600.	crd	600.	600.	0
years	years	n2	years	year	0
,	,	,	,	,	0
whither	whither	q-crq	whither	whither	0
solary	solary	n1	solary	solary	0
,	,	,	,	,	0
or	or	cc	or	or	0
lunary	lunary	n1	lunary	lunary	0
,	,	,	,	,	0
or	or	cc	or	or	0
mixed	mixed	vvn	mixed	mix	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
part	part	n1	part	part	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Scri	Scri	np1	Scri	Scri	0
∣	∣	sy	∣	∣	0
ptures	ptures	n2	ptures	pture	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hold	hold	vvb	hold	hold	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
solary	solary	n1	solary	solary	0
.	.	.	.	.	1
And	And	cc	And	and	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
600.	600.	crd	600.	600.	0
years	years	n2	years	year	0
Noah	Noah	np1	Noah	Noah	0
entered	entered	vvd	entered	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Ark	Ark	n1	Ark	ark	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
himself	himself	px31	himself	himself	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Flood	Flood	n1	Flood	flood	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Flood	Flood	n1	Flood	flood	0
was	was	vbds	was	be	0
universal	universal	j	universal	universal	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
lasted	lasted	vvd	lasted	last	0
a	a	dt	a	a	0
year	year	n1	year	year	0
and	and	cc	and	and	0
two	two	crd	two	two	0
months	months	n2	months	month	0
;	;	;	;	;	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Flood	Flood	n1	Flood	flood	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
birth	birth	n1	birth	birth	0
of	of	pp-f	of	of	0
Abraham	Abraham	np1	Abraham	Abraham	0
did	did	vdd	did	do	0
pass	pass	vvi	pass	pass	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
295.	295.	crd	295.	295.	0
years	years	n2	years	year	0
;	;	;	;	;	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
birth	birth	n1	birth	birth	0
of	of	pp-f	of	of	0
Abraham	Abraham	np1	Abraham	Abraham	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
Isaac	Isaac	np1	Isaac	Isaac	0
did	did	vdd	did	do	0
pass	pass	vvi	pass	pass	0
100.	100.	crd	100.	100	0
years	years	n2	years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
Isaac	Isaac	np1	Isaac	Isaac	0
to	to	p-acp	to	to	0
Jacob	Jacob	np1	Jacob	Jacob	0
60.	60.	crd	60.	60.	0
years	years	n2	years	year	0
;	;	;	;	;	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
time	time	n1	time	time	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
went	went	vvd	went	go	0
into	into	p-acp	into	into	0
Aegypt	Aegypt	np1	Aegypt	Aegypt	0
till	till	c-acp	till	till	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
did	did	vdd	did	do	0
pass	pass	vvi	pass	pass	0
130.	130.	crd	130.	130.	0
years	years	n2	years	year	0
;	;	;	;	;	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
time	time	n1	time	time	0
that	that	cst	that	that	0
Ja	Ja	fw-la	Ja	ja	0
∣	∣	sy	∣	∣	0
cob	cob	n1	cob	cob	0
went	went	vvd	went	go	0
into	into	p-acp	into	into	0
Aegypt	Aegypt	np1	Aegypt	Aegypt	0
till	till	p-acp	till	till	0
his	his	po31	his	his	0
posterity	posterity	n1	posterity	posterity	0
came	came	vvd	came	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
pass	pass	vvi	pass	pass	0
430.	430.	crd	430.	430.	0
years	years	n2	years	year	0
;	;	;	;	;	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
coming	coming	n-vvg	coming	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Aegypt	Aegypt	np1	Aegypt	Aegypt	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
building	building	n-vvg	building	build	0
of	of	pp-f	of	of	0
Salo	Salo	np1	Salo	Salo	0
∣	∣	sy	∣	∣	0
mon's	mon's	ng1	mon's	mon	0
Temple	Temple	n1	Temple	temple	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fourth	fourth	ord	fourth	four	0
year	year	n1	year	year	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Reign	Reign	vvi	Reign	reign	0
did	did	vdd	did	do	0
pass	pass	vvi	pass	pass	0
480.	480.	crd	480.	480.	0
years	years	n2	years	year	0
;	;	;	;	;	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
building	building	n-vvg	building	build	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Temple	Temple	n1	Temple	temple	0
till	till	p-acp	till	till	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
supputation	supputation	n1	supputation	supputation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chronographers	Chronographers	n2	Chronographers	chronographer	0
,	,	,	,	,	0
did	did	vdd	did	do	0
pass	pass	vvi	pass	pass	0
490.	490.	crd	490.	490.	0
years	years	n2	years	year	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
supputation	supputation	n1	supputation	supputation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
gathered	gathered	vvn	gathered	gather	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
cometh	cometh	vvz	comes	come	0
to	to	p-acp	to	to	0
about	about	p-acp	about	about	0
4173.	4173.	crd	4173.	4173.	0
years	years	n2	years	year	0
,	,	,	,	,	0
eight	eight	crd	eight	eight	0
Months	Months	n2	Months	month	0
more	more	dc	more	more	0
or	or	cc	or	or	0
less	less	av-dc	less	less	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
since	since	c-acp	since	since	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
I.	I.	np1	I.	I.	0
C.	C.	np1	C.	C.	0
hitherto	hitherto	av	hitherto	hitherto	0
,	,	,	,	,	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
diversity	diversity	n1	diversity	diversity	0
of	of	pp-f	of	of	0
Opinions	Opinions	n2	Opinions	opinion	0
.	.	.	.	.	1
And	And	cc	And	and	0
having	having	vhg	having	have	0
calculated	calculated	vvn	calculated	calculate	0
these	these	d	these	these	0
present	present	j	present	present	0
Prophecies	Prophecies	n2	Prophecies	prophecy	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chain	Chain	vvb	Chain	chain	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
taineth	taineth	vvz	taineth	tain	0
the	the	dt	the	the	0
revolution	revolution	n1	revolution	revolution	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
by	by	p-acp	by	by	0
Astronomical	Astronomical	j	Astronomical	astronomical	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
and	and	cc	and	and	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
natural	natural	j	natural	natural	0
instinct	instinct	n1	instinct	instinct	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
some	some	d	some	some	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
prehending	prehending	vvg	prehending	prehend	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
time	time	n1	time	time	0
that	that	cst	that	that	0
Saturn	Saturn	np1	Saturn	Saturn	0
shall	shall	vmb	shall	shall	0
turn	turn	vvi	turn	turn	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
in	in	p-acp	in	in	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
7	7	crd	7	7	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Month	Month	n1	Month	month	0
of	of	pp-f	of	of	0
April	April	np1	April	April	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
the	the	dt	the	the	0
25	25	crd	25	25	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
;	;	;	;	;	0
Jupiter	Jupiter	np1	Jupiter	Jupiter	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
14	14	crd	14	14	0
of	of	pp-f	of	of	0
June	June	np1	June	June	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
7	7	crd	7	7	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
;	;	;	;	;	0
Mars	Mars	vvz	Mars	mar	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
27	27	crd	27	27	0
of	of	pp-f	of	of	0
April	April	np1	April	April	0
till	till	p-acp	till	till	0
22	22	crd	22	22	0
of	of	pp-f	of	of	0
June	June	np1	June	June	0
,	,	,	,	,	0
Venus	Venus	np1	Venus	Venus	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
9	9	crd	9	9	0
of	of	pp-f	of	of	0
April	April	np1	April	April	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
22	22	crd	22	22	0
of	of	pp-f	of	of	0
May	May	n1	May	may	0
;	;	;	;	;	0
Mercury	Mercury	np1	Mercury	Mercury	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
3	3	crd	3	3	0
of	of	pp-f	of	of	0
February	February	np1	February	February	0
till	till	p-acp	till	till	0
the	the	dt	the	the	0
24	24	crd	24	24	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
;	;	;	;	;	0
afterwards	afterwards	av	afterwards	afterward	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
1	1	crd	1	1	0
of	of	pp-f	of	of	0
June	June	np1	June	June	0
till	till	p-acp	till	till	0
the	the	dt	the	the	0
24	24	crd	24	24	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
;	;	;	;	;	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
25	25	crd	25	25	0
of	of	pp-f	of	of	0
September	September	np1	September	September	0
till	till	p-acp	till	till	0
the	the	dt	the	the	0
16	16	crd	16	16	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
,	,	,	,	,	0
Saturn	Saturn	np1	Saturn	Saturn	0
in	in	p-acp	in	in	0
Capricorn	Capricorn	np1	Capricorn	Capricorn	0
,	,	,	,	,	0
Jupiter	Jupiter	np1	Jupiter	Jupiter	0
in	in	p-acp	in	in	0
Aquarius	Aquarius	np1	Aquarius	Aquarius	0
,	,	,	,	,	0
Mars	Mars	vvz	Mars	mar	0
in	in	p-acp	in	in	0
Scorpio	Scorpio	np1	Scorpio	Scorpio	0
,	,	,	,	,	0
Venus	Venus	np1	Venus	Venus	0
in	in	p-acp	in	in	0
Pisces	Pisces	fw-la	Pisces	pisces	0
,	,	,	,	,	0
Mercury	Mercury	np1	Mercury	Mercury	0
within	within	p-acp	within	within	0
a	a	dt	a	a	0
Month	Month	n1	Month	month	0
in	in	p-acp	in	in	0
Capricorn	Capricorn	np1	Capricorn	Capricorn	0
,	,	,	,	,	0
Aquarius	Aquarius	np1	Aquarius	Aquarius	0
in	in	p-acp	in	in	0
Pisces	Pisces	fw-la	Pisces	pisces	0
,	,	,	,	,	0
Luna	Luna	fw-la	Luna	luna	0
in	in	p-acp	in	in	0
Aquarius	Aquarius	np1	Aquarius	Aquarius	0
,	,	,	,	,	0
the	the	dt	the	the	0
Dragons	Dragons	ng1	Dragons	dragon	0
head	head	n1	head	head	0
in	in	p-acp	in	in	0
Libra	Libra	np1	Libra	Libra	0
,	,	,	,	,	0
the	the	dt	the	the	0
Tail	Tail	n1	Tail	tail	0
opposite	opposite	j-jn	opposite	opposite	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
sign	sign	n1	sign	sign	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Conjunction	Conjunction	n1	Conjunction	conjunction	0
of	of	pp-f	of	of	0
Jupiter	Jupiter	np1	Jupiter	Jupiter	0
and	and	cc	and	and	0
Mercury	Mercury	np1	Mercury	Mercury	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
quadrin	quadrin	n1	quadrin	quadrin	0
Aspect	Aspect	n1	Aspect	aspect	0
of	of	pp-f	of	of	0
Mars	Mars	np1	Mars	Mars	0
to	to	p-acp	to	to	0
Mercury	Mercury	np1	Mercury	Mercury	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
head	head	n1	head	head	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Dragon	Dragon	n1	Dragon	dragon	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Conjuction	Conjuction	n1	Conjunction	conjunction	0
of	of	pp-f	of	of	0
Sol	Sol	fw-la	Sol	sol	0
and	and	cc	and	and	0
Jupiter	Jupiter	np1	Jupiter	Jupiter	0
:	:	:	:	:	0
the	the	dt	the	the	0
year	year	n1	year	year	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
peacefull	peacefull	j	peaceful	peaceful	0
without	without	p-acp	without	without	0
Eclipse	Eclipse	n1	Eclipse	eclipse	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
year	year	n1	year	year	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
persecution	persecution	n1	persecution	persecution	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
Church	Church	n1	Church	church	0
than	than	cs	than	than	0
ever	ever	av	ever	ever	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
Affrica	Affrica	np1	Affrica	Africa	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
last	last	vvi	last	last	0
till	till	p-acp	till	till	0
the	the	dt	the	the	0
year	year	n1	year	year	0
1792.	1792.	crd	1792.	1792.	0
at	at	p-acp	at	at	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
every	every	d	every	every	0
body	body	n1	body	body	0
will	will	vmb	will	will	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
renovation	renovation	n1	renovation	renovation	0
of	of	pp-f	of	of	0
Age	Age	n1	Age	age	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Roman	Roman	njp	Roman	roman	0
people	people	n1	people	people	0
shall	shall	vmb	shall	shall	0
begin	begin	vvi	begin	begin	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
upright	upright	av-j	upright	upright	0
again	again	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
away	away	av	away	away	0
some	some	d	some	some	0
obscure	obscure	j	obscure	obscure	0
darknesses	darknesses	n2	darknesses	darkness	0
,	,	,	,	,	0
receiving	receiving	vvg	receiving	receive	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
mer	mer	uh	mere	mer	0
light	light	n1	light	light	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
great	great	j	great	great	0
divisions	divisions	n2	divisions	division	0
,	,	,	,	,	0
and	and	cc	and	and	0
continual	continual	j	continual	continual	0
changes	changes	n2	changes	change	0
.	.	.	.	.	1
Venice	Venice	np1	Venice	Venice	0
after	after	p-acp	after	after	0
that	that	d	that	that	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
strength	strength	n1	strength	strength	0
and	and	cc	and	and	0
power	power	n1	power	power	0
shall	shall	vmb	shall	shall	0
lift	lift	vvi	lift	lift	0
up	up	a-acp	up	up	0
her	her	po31	her	her	0
Wings	Wings	n2	Wings	wing	0
so	so	av	so	so	0
high	high	j	high	high	0
,	,	,	,	,	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
much	much	d	much	much	0
inferiour	inferiour	j-jn	inferior	inferior	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
old	old	j	old	old	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
time	time	n1	time	time	0
great	great	j	great	great	0
Bizantine	Bizantine	jp	Byzantine	byzantine	0
Sails	Sails	n2	Sails	sail	0
,	,	,	,	,	0
joyned	joyned	vvn	joined	join	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Ligustiques	Ligustiques	n1	Ligustiques	ligustiques	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Northern	Northern	j	Northern	northern	0
help	help	n1	help	help	0
and	and	cc	and	and	0
power	power	n1	power	power	0
shall	shall	vmb	shall	shall	0
give	give	vvi	give	give	0
some	some	d	some	some	0
hinderance	hinderance	n1	hindrance	hindrance	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
Crete	Crete	np1	Crete	Crete	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
keep	keep	vvi	keep	keep	0
their	their	po32	their	their	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
the	the	dt	the	the	0
Arches	Arches	n2	Arches	arch	0
built	built	vvn	built	build	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
antient	antient	j	ancient	ancient	0
Martial	Martial	j	Martial	martial	0
men	men	n2	men	man	0
,	,	,	,	,	0
will	will	vmb	will	will	0
keep	keep	vvi	keep	keep	0
company	company	n1	company	company	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
Neptun's	Neptun's	ng1	Neptun's	neptun	0
Waves	Waves	n2	Waves	wave	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
Adriatick	Adriatick	jp	Adriatic	adriatic	0
shall	shall	vmb	shall	shall	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
discord	discord	n1	discord	discord	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
united	united	vvn	united	unite	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
parted	parted	vvn	parted	part	0
asunder	asunder	av	asunder	asunder	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
City	City	n1	City	city	0
,	,	,	,	,	0
will	will	vmb	will	will	0
go	go	vvi	go	go	0
near	near	av-j	near	near	0
to	to	pc-acp	to	to	0
becom	becom	vvi	become	become	0
a	a	dt	a	a	0
house	house	n1	house	house	0
,	,	,	,	,	0
inclu	inclu	fw-la	inclu	inclu	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
the	the	dt	the	the	0
Pempotan	Pempotan	np1	Pempotan	Pempotan	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Mesopot	Mesopot	n1	Mesopot	mesopot	0
amia	amia	n2	amia	amia	0
of	of	pp-f	of	of	0
Europe	Europe	np1	Europe	Europe	0
to	to	p-acp	to	to	0
45	45	crd	45	45	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
to	to	p-acp	to	to	0
41	41	crd	41	41	0
,	,	,	,	,	0
42	42	crd	42	42	0
,	,	,	,	,	0
and	and	cc	and	and	0
37.	37.	crd	37.	37.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
