GREAT	GREAT	j	GREAT	great	0
undergone	undergone	vvn	undergone	undergo	0
a	a	dt	a	a	0
fierce	fierce	j	fierce	fierce	0
Fiery	Fiery	j	Fiery	fiery	0
Tryal	Tryal	n1	Trial	trial	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
livered	livered	vvn	livered	liver	0
by	by	p-acp	by	by	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
coming	coming	vvg	coming	come	0
to	to	p-acp	to	to	0
Save	Save	p-acp	Save	save	0
us	us	pno12	us	we	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
even	even	av	even	even	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
brink	brink	n1	brink	brink	0
of	of	pp-f	of	of	0
Ruin	Ruin	n1	Ruin	ruin	0
and	and	cc	and	and	0
Destruction	Destruction	n1	Destruction	destruction	0
;	;	;	;	;	0
the	the	dt	the	the	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
created	created	vvn	created	create	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
an	an	dt	and	a	0
undelible	undelible	j	undelible	undelible	0
Love	Love	n1	Love	love	0
and	and	cc	and	and	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
question	question	vvb	question	question	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
will	will	vmb	will	will	0
Pardon	Pardon	vvi	Pardon	pardon	0
the	the	dt	the	the	0
Human	Human	j	Human	human	0
Frailties	Frailties	n2	Frailties	frailty	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
appear	appear	vvi	appear	appear	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Memorial	Memorial	n-jn	Memorial	memorial	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
expres	expres	j	express	express	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
the	the	pno32	thee	they	0
Truths	Truths	n2	Truths	truth	0
therein	therein	av	therein	therein	0
Contained	Contained	j-vvn	Contained	contain	0
.	.	.	.	.	1
The	The	dt	The	the	0
Villainous	Villainous	j	Villainous	villainous	0
Party	Party	n1	Party	party	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
now	now	av	now	now	0
Write	Write	vvb	Write	write	0
,	,	,	,	,	0
have	have	vhb	have	have	0
used	used	vvn	used	use	0
many	many	d	many	many	0
Arts	Arts	n2	Arts	art	0
and	and	cc	and	and	0
ways	ways	n2	ways	way	0
to	to	pc-acp	to	to	0
traduce	traduce	vvi	traduce	traduce	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
meerly	meerly	av-j	merely	mere	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
promote	promote	vvb	promote	promote	0
the	the	dt	the	the	0
Grandure	Grandure	n1	Grandure	grandure	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
People	People	n1	People	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Ease	Ease	n1	Ease	ease	0
and	and	cc	and	and	0
Welfare	Welfare	n1	Welfare	welfare	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Sub	Sub	fw-la	Sub	sub	0
∣	∣	sy	∣	∣	0
jects	jects	n2-jn	jects	ject	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
intrench	intrench	vvi	entrench	entrench	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
least	least	ds	least	least	0
upon	upon	p-acp	upon	upon	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Immunities	Immunities	n2	Immunities	immunity	0
and	and	cc	and	and	0
Privileges	Privileges	n2	Privileges	privilege	0
;	;	;	;	;	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
whom	whom	r-crq	whom	who	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
good	good	j	good	good	0
Protestants	Protestants	n2	Protestants	protestant	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
their	their	po32	their	their	0
late	late	j	late	late	0
Conspiracy	Conspiracy	n1	Conspiracy	conspiracy	0
to	to	pc-acp	to	to	0
Assassinate	Assassinate	vvi	Assassinate	assassinate	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
shews	shews	vvz	shows	show	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
very	very	j	very	very	0
Tray	Tray	np1	Tray	Tray	0
∣	∣	sy	∣	∣	0
tors	tors	n2	tors	tor	0
and	and	cc	and	and	0
Rebels	Rebels	n2	Rebels	rebel	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
;	;	;	;	;	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
proves	proves	vvz	proves	prove	0
that	that	d	that	that	0
Party	Party	n1	Party	party	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
obstinately	obstinately	av-j	obstinately	obstinate	0
restless	restless	j	restless	restless	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
Reason	Reason	n1	Reason	reason	0
by	by	p-acp	by	by	0
Mercy	Mercy	n1	Mercy	mercy	0
and	and	cc	and	and	0
Clemency	Clemency	n1	Clemency	clemency	0
.	.	.	.	.	1
How	How	q-crq	How	how	0
little	little	j	little	little	0
therefore	therefore	av	therefore	therefore	0
these	these	d	these	these	0
Criminals	Criminals	n2-jn	Criminals	criminal	0
will	will	vmb	will	will	0
deserve	deserve	vvi	deserve	deserve	0
from	from	p-acp	from	from	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
the	the	dt	the	the	0
World	World	n1	World	world	0
will	will	vmb	will	will	0
better	better	av-jc	better	better	0
judge	judge	vvi	judge	judge	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
but	but	cc-acp	but	but	0
consider	consider	vvi	consider	consider	0
how	how	c-crq	how	how	0
Graciously	Graciously	av-j	Graciously	gracious	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
hath	hath	vhz	hath	have	0
dealt	dealt	vvn	dealt	deal	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
ever	ever	av	ever	ever	0
since	since	c-acp	since	since	0
Your	Your	po22	Your	your	0
happy	happy	j	happy	happy	0
Accession	Accession	n1	Accession	accession	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Impe	Impe	vvb	Imp	imp	0
∣	∣	sy	∣	∣	0
rial	rial	n1	rial	rial	0
Crown	Crown	n1	Crown	crown	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Realm	Realm	n1	Realm	realm	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
very	very	j	very	very	0
day	day	n1	day	day	0
that	that	cst	that	that	0
their	their	po32	their	their	0
wicked	wicked	j	wicked	wicked	0
Purposes	Purposes	n2	Purposes	purpose	0
were	were	vbdr	were	be	0
discovered	discovered	vvn	discovered	discover	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
very	very	j	very	very	0
same	same	d	same	same	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
caressed	caressed	vvn	caressed	caress	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
about	about	p-acp	about	about	0
You	You	pn22	You	you	0
,	,	,	,	,	0
whist	whist	j	whist	whist	0
your	your	po22	your	your	0
real	real	j	real	real	0
hearty	hearty	j	hearty	hearty	0
Friends	Friends	n2	Friends	friend	0
were	were	vbdr	were	be	0
Slighted	Slighted	vvn	Slighted	slight	0
and	and	cc	and	and	0
Aban	Aban	np1	Aban	Aban	0
∣	∣	sy	∣	∣	0
doned	doned	vvn	doned	don	0
.	.	.	.	.	1
Nay	Nay	uh-x	Nay	nay	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
plain	plain	j	plain	plain	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
with	with	p-acp	with	with	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
hazarded	hazarded	vvd	hazarded	hazard	0
the	the	dt	the	the	0
Hearts	Hearts	n2	Hearts	heart	0
and	and	cc	and	and	0
Affections	Affections	n2	Affections	affection	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
best	best	js	best	best	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Royal	Royal	j	Royal	royal	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
niving	niving	vvg	niving	nive	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Carriages	Carriages	n2	Carriages	carriage	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
though	though	cs	though	though	0
with	with	p-acp	with	with	0
frustra	frustra	fw-la	frustra	frustra	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
win	win	vvi	win	win	0
and	and	cc	and	and	0
oblige	oblige	vvi	oblige	oblige	0
,	,	,	,	,	0
if	if	cs	if	if	0
possible	possible	j	possible	possible	0
,	,	,	,	,	0
these	these	d	these	these	0
everlasting	everlasting	j	everlasting	everlasting	0
holy	holy	j	holy	holy	0
Cut-throats	Cut-throats	n2	Cutthroats	cutthroat	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
Arguments	Arguments	n2	Arguments	argument	0
of	of	pp-f	of	of	0
Clemency	Clemency	n1	Clemency	clemency	0
and	and	cc	and	and	0
Grace	Grace	n1	Grace	grace	0
can	can	vmb	can	can	0
persuade	persuade	vvi	persuade	persuade	0
such	such	d	such	such	0
Men	Men	n2	Men	man	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
true	true	j	true	true	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
their	their	po32	their	their	0
Right	Right	j-jn	Right	right	0
∣	∣	sy	∣	∣	0
ful	ful	j	full	full	0
and	and	cc	and	and	0
Lawful	Lawful	j	Lawful	lawful	0
King	King	n1	King	king	0
,	,	,	,	,	0
maintaining	maintaining	vvg	maintaining	maintain	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
and	and	cc	and	and	0
Liber	Liber	fw-la	Liber	libre	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
they	they	pns32	they	they	0
profess	profess	vvb	profess	profess	0
an	an	dt	and	a	0
Allegiance	Allegiance	n1	Allegiance	allegiance	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Conscience	Conscience	n1	Conscience	conscience	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
contrary	contrary	n-jn	contrary	contrary	0
Sovereign	Sovereign	j-jn	Sovereign	sovereign	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
destroy'd	destroy'd	vvn	destroyed	destroy	0
our	our	po12	our	our	0
Laws	Laws	n2	Laws	law	0
and	and	cc	and	and	0
Liberties	Liberties	n2	Liberties	liberty	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
them	them	pno32	them	they	0
sharers	sharers	n2	sharers	sharer	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
many	many	d	many	many	0
Designs	Designs	n2	Designs	design	0
and	and	cc	and	and	0
Conspiracies	Conspiracies	n2	Conspiracies	conspiracy	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
?	?	?	?	?	1
Or	Or	cc	Or	or	0
how	how	q-crq	how	how	0
can	can	vmb	can	can	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
expect	expect	vvb	expect	expect	0
Truth	Truth	n1	Truth	truth	0
and	and	cc	and	and	0
Sincerity	Sincerity	n1	Sincerity	sincerity	0
from	from	p-acp	from	from	0
these	these	d	these	these	0
Conspira	Conspira	np1	Conspira	Conspira	0
∣	∣	sy	∣	∣	0
tors	tors	n2	tors	tor	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
Treason	Treason	n1	Treason	treason	0
and	and	cc	and	and	0
Lies	Lies	vvz	Lies	lie	0
are	are	vbr	are	be	0
Virtues	Virtues	n2	Virtues	virtue	0
and	and	cc	and	and	0
Merits	Merits	n2	Merits	merit	0
?	?	?	?	?	1
You	You	pn22	You	you	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Tract	Tract	n1	Tract	tract	0
many	many	d	many	many	0
Tragical	Tragical	j	Tragical	tragical	0
Instances	Instances	n2	Instances	instance	0
within	within	p-acp	within	within	0
fresh	fresh	j	fresh	fresh	0
Memory	Memory	n1	Memory	memory	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Wicked	Wicked	j	Wicked	wicked	0
Purposes	Purposes	n2	Purposes	purpose	0
and	and	cc	and	and	0
Designs	Designs	n2	Designs	design	0
;	;	;	;	;	0
look	look	vvb	look	look	0
back	back	av	back	back	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Majesties	Majesties	n2	Majesties	majesty	0
Reign	Reign	vvi	Reign	reign	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
remember	remember	vvi	remember	remember	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
Proofs	Proofs	n2	Proofs	proof	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
own	own	d	own	own	0
Mouths	Mouths	n2	Mouths	mouth	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
more	more	n1	more	moor	0
than	than	cs	than	than	0
Villainous	Villainous	j	Villainous	villainous	0
Disaffection	Disaffection	n1	Disaffection	disaffection	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
and	and	cc	and	and	0
Trayterous	Trayterous	j	Traitorous	traitorous	0
Intentions	Intentions	n2	Intentions	intention	0
against	against	p-acp	against	against	0
your	your	po22	your	your	0
Royal	Royal	j	Royal	royal	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
both	both	av-d	both	both	0
at	at	p-acp	at	at	0
Home	Home	n1-an	Home	home	0
and	and	cc	and	and	0
Abroad	Abroad	av	Abroad	abroad	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
your	your	po22	your	your	0
happy	happy	j	happy	happy	0
Accession	Accession	n1	Accession	accession	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Throne	Throne	n1	Throne	throne	0
.	.	.	.	.	1
I	I	pns11	I	i	0
may	may	vmb	may	may	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
offence	offence	n1	offence	offence	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
take	take	vvb	take	take	0
notice	notice	n1	notice	notice	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
being	being	vbg	being	be	0
abandoned	abandoned	vvn	abandoned	abandon	0
by	by	p-acp	by	by	0
King	King	n1	King	king	0
Charles	Charles	np1	Charles	Charles	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Compliance	Compliance	n1	Compliance	compliance	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
French	French	jp	French	french	0
King	King	n1	King	king	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Insti	Insti	n1	Insti	insti	0
∣	∣	sy	∣	∣	0
gation	gation	n1	gation	gation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
then	then	av	then	then	0
Duke	Duke	n1	Duke	duke	0
of	of	pp-f	of	of	0
York	York	np1	York	York	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Popish	Popish	j	Popish	popish	0
Adherents	Adherents	n2	Adherents	adherent	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
so	so	av	so	so	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
your	your	po22	your	your	0
Ruin	Ruin	n1	Ruin	ruin	0
and	and	cc	and	and	0
Destruction	Destruction	n1	Destruction	destruction	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
only	only	av-j	only	only	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Title	Title	n1	Title	title	0
of	of	pp-f	of	of	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
Orange	Orange	n1	Orange	orange	0
,	,	,	,	,	0
was	was	vbds	was	be	0
designed	designed	vvn	designed	design	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Popish	Popish	j	Popish	popish	0
Party	Party	n1	Party	party	0
;	;	;	;	;	0
my	my	po11	my	my	0
Affection	Affection	n1	Affection	affection	0
and	and	cc	and	and	0
Respects	Respects	n2	Respects	respect	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
then	then	av	then	then	0
,	,	,	,	,	0
though	though	cs	though	though	0
wholly	wholly	av-jn	wholly	whole	0
a	a	dt	a	a	0
Stranger	Stranger	n1	Stranger	stranger	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
made	made	vvd	made	make	0
me	me	pno11	me	i	0
then	then	av	then	then	0
discover	discover	vvi	discover	discover	0
the	the	dt	the	the	0
Conspiracy	Conspiracy	n1	Conspiracy	conspiracy	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Council	Council	n1	Council	council	0
took	took	vvd	took	take	0
any	any	d	any	any	0
notice	notice	n1	notice	notice	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
related	related	vvd	related	relate	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Self	Self	n1	Self	self	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Prince	Prince	n1	Prince	prince	0
Rupert	Rupert	np1	Rupert	Rupert	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Earl	Earl	n1	Earl	earl	0
of	of	pp-f	of	of	0
Arlington	Arlington	np1	Arlington	Arlington	0
,	,	,	,	,	0
and	and	cc	and	and	0
another	another	j-jn	another	another	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
siderable	siderable	j	siderable	siderable	0
Peer	Peer	n1	Peer	peer	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
,	,	,	,	,	0
did	did	vdd	did	do	0
transmit	transmit	vvi	transmit	transmit	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
when	when	q-crq	when	when	0
in	in	p-acp	in	in	0
Holland	Holland	n1	Holland	holland	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
blessed	blessed	vvn	blessed	bless	0
be	be	vbb	be	be	0
God	God	np1	God	God	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Monument	Monument	n1	Monument	monument	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mercies	Mercies	n2	Mercies	mercy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
High	High	j	High	high	0
,	,	,	,	,	0
is	is	vbz	is	be	0
once	once	a-acp	once	once	0
more	more	av-dc	more	more	0
delivered	delivered	vvn	delivered	deliver	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Hands	Hands	n2	Hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Deliverance	Deliverance	n1	Deliverance	deliverance	0
we	we	pns12	we	we	0
that	that	d	that	that	0
have	have	vhb	have	have	0
Es	Es	fw-ge	Es	es	0
∣	∣	sy	∣	∣	0
poused	poused	vvn	poused	pouse	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
delivered	delivered	vvn	delivered	deliver	0
;	;	;	;	;	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
question	question	vvb	question	question	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
remember	remember	vvi	remember	remember	0
to	to	pc-acp	to	to	0
distinguish	distinguish	vvi	distinguish	distinguish	0
between	between	p-acp	between	between	0
those	those	d	those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
testi	testi	n1	testi	testi	0
∣	∣	sy	∣	∣	0
fied	fied	j	fied	fied	0
their	their	po32	their	their	0
Sincere	Sincere	j	Sincere	sincere	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
openly	openly	av-j	openly	open	0
appeared	appeared	vvn	appeared	appear	0
Traytors	Traytors	n2	Traitors	traitor	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Royal	Royal	j	Royal	royal	0
Person	Person	n1	Person	person	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
and	and	cc	and	and	0
question	question	vvb	question	question	0
not	not	xx	not	not	0
,	,	,	,	,	0
Great	Great	j	Great	great	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
God	God	np1	God	God	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
now	now	av	now	now	0
so	so	av	so	so	0
Miraculously	Miraculously	av-j	Miraculously	miraculous	0
delivered	delivered	vvn	delivered	deliver	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
whose	whose	rg-crq	whose	who	0
hand	hand	n1	hand	hand	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Hearts	Hearts	n2	Hearts	heart	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Kings	Kings	n2	Kings	king	0
and	and	cc	and	and	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
will	will	vmb	will	will	0
fully	fully	av-j	fully	full	0
Convince	Convince	vvi	Convince	convince	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
unworthy	unworthy	j	unworthy	unworthy	0
Prin	Prin	np1	Prin	Prin	0
∣	∣	sy	∣	∣	0
ciples	ciples	n2	ciples	ciple	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
secret	secret	j-jn	secret	secret	0
Enemies	Enemies	n2	Enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Integrity	Integrity	n1	Integrity	integrity	0
too	too	av	too	too	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
strange	strange	j	strange	strange	0
soever	soever	av	soever	soever	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
endeavour'd	endeavour'd	vvn	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
represent	represent	vvi	represent	represent	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
;	;	;	;	;	0
till	till	c-acp	till	till	0
then	then	av	then	then	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
Patience	Patience	n1	Patience	patience	0
and	and	cc	and	and	0
Humility	Humility	n1	Humility	humility	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
