Noblest	Noblest	js	Noblest	noble	0
knowing	knowing	j-vvg	knowing	know	0
age	age	n1	age	age	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
one	one	crd	one	one	0
hand	hand	n1	hand	hand	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
another	another	j-jn	another	another	0
error	error	n1	error	error	0
in	in	p-acp	in	in	0
pra	pra	fw-la	pra	pra	0
∣	∣	sy	∣	∣	0
ctise	ctise	n1	ctise	ctise	0
,	,	,	,	,	0
lamentably	lamentably	av-j	lamentably	lamentable	0
incident	incident	j	incident	incident	0
to	to	p-acp	to	to	0
not	not	xx	not	not	0
a	a	dt	a	a	0
few	few	d	few	few	0
well-meaning	well-meaning	j	well-meaning	well-meaning	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
desiring	desiring	vvg	desiring	desire	0
and	and	cc	and	and	0
delighting	delighting	vvg	delighting	delight	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
,	,	,	,	,	0
read	read	vvb	read	read	0
,	,	,	,	,	0
and	and	cc	and	and	0
know	know	vvb	know	know	0
what	what	r-crq	what	what	0
speaks	speaks	vvz	speaks	speak	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
present	present	j	present	present	0
case	case	n1	case	case	0
and	and	cc	and	and	0
spiritual	spiritual	j	spiritual	spiritual	0
exercise	exercise	n1	exercise	exercise	0
,	,	,	,	,	0
or	or	cc	or	or	0
immediatly	immediatly	av-j	immediately	immediate	0
presseth	presseth	vvz	presseth	press	0
somewhat	somewhat	av	somewhat	somewhat	0
in	in	p-acp	in	in	0
practise	practise	n1	practice	practice	0
,	,	,	,	,	0
they	they	pns32	they	they	0
much	much	d	much	much	0
weary	weary	j	weary	weary	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
listen	listen	vvb	listen	listen	0
but	but	p-acp	but	but	0
little	little	j	little	little	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
serveth	serveth	vvz	serves	serve	0
for	for	p-acp	for	for	0
more	more	av-dc	more	more	0
full	full	j	full	full	0
and	and	cc	and	and	0
clear	clear	j	clear	clear	0
information	information	n1	information	information	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Judgments	Judgments	n2	Judgments	judgement	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
liter	liter	fw-la	liter	liter	0
∣	∣	sy	∣	∣	0
al	al	d	all	all	0
meaning	meaning	n1	meaning	meaning	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Doctrinal	Doctrinal	j	Doctrinal	doctrinal	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
may	may	vmb	may	may	0
increase	increase	vvi	increase	increase	0
,	,	,	,	,	0
better	better	jc	better	better	0
,	,	,	,	,	0
and	and	cc	and	and	0
advance	advance	vvi	advance	advance	0
their	their	po32	their	their	0
knowledge	knowledge	n1	knowledge	knowledge	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
principles	principles	n2	principles	principle	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
sound	sound	j	found	sound	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
established	established	vvn	established	establish	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
present	present	j	present	present	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
their	their	po32	their	their	0
loins	loins	n2	loins	loin	0
girt	girt	vvn	girded	gird	0
about	about	a-acp	about	about	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
;	;	;	;	;	0
whereby	whereby	c-crq	whereby	whereby	0
it	it	pn31	it	it	0
comes	comes	vvz	comes	come	0
to	to	pc-acp	to	to	0
pass	pass	vvi	pass	pass	0
,	,	,	,	,	0
that	that	cst	that	that	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
some	some	d	some	some	0
such	such	d	such	such	0
may	may	vmb	may	may	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
have	have	vhb	have	have	0
chosen	chosen	vvn	chosen	choose	0
the	the	dt	the	the	0
better	better	jc	better	better	0
part	part	n1	part	part	0
which	which	r-crq	which	which	0
wil	wil	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
through	through	p-acp	through	through	0
their	their	po32	their	their	0
ignorance	ignorance	n1	ignorance	ignorance	0
filled	filled	vvn	filled	fill	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
confusions	confusions	n2	confusions	confusion	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
perplexing	perplexing	vvg	perplexing	perplex	0
,	,	,	,	,	0
and	and	cc	and	and	0
almost	almost	av	almost	almost	0
inextricable	inextricable	j	inextricable	inextricable	0
fears	fears	n2	fears	fear	0
and	and	cc	and	and	0
doubts	doubts	n2	doubts	doubt	0
about	about	p-acp	about	about	0
their	their	po32	their	their	0
own	own	d	own	own	0
spiritual	spiritual	j	spiritual	spiritual	0
state	state	n1	state	state	0
and	and	cc	and	and	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
also	also	av	also	also	0
eminently	eminently	av-j	eminently	eminent	0
exposed	exposed	vvn	exposed	expose	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
dreadful	dreadful	j	dreadful	dreadful	0
hazard	hazard	n1	hazard	hazard	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
catched	catched	vvn	catched	catch	0
and	and	cc	and	and	0
carryed	carryed	vvd	carried	carry	0
a	a	dt	a	a	0
away	away	av	away	away	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
ready	ready	j	ready	ready	0
prey	prey	n1	prey	prey	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
every	every	d	every	every	0
error	error	n1	error	error	0
and	and	cc	and	and	0
Sect	Sect	n1	Sect	sect	0
master	master	n1	master	master	0
,	,	,	,	,	0
plausibly	plausibly	av-j	plausibly	plausible	0
pretend	pretend	vvb	pretend	pretend	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
but	but	p-acp	but	but	0
any	any	d	any	any	0
the	the	dt	the	the	0
least	least	ds	least	least	0
respect	respect	n1	respect	respect	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
practise	practise	n1	practice	practice	0
and	and	cc	and	and	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
Godliness	Godliness	n1	Godliness	godliness	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
very	very	av	very	very	0
prejudical	prejudical	j	prejudical	prejudical	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Ages	Ages	n2	Ages	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
observably	observably	av-j	observably	observable	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
ther	ther	pc-acp	there	there	0
is	is	vbz	is	be	0
much	much	d	much	much	0
ground	ground	n1	ground	ground	0
to	to	pc-acp	to	to	0
fear	fear	vvi	fear	fear	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
yet	yet	av	yet	yet	0
further	further	av-j	further	further	0
be	be	vbi	be	be	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
tryed	tryed	vvn	tried	try	0
with	with	p-acp	with	with	0
warm	warm	j	warm	warm	0
and	and	cc	and	and	0
sutable	sutable	j	suitable	suitable	0
tentations	tentations	n2	tentations	tentation	0
.	.	.	.	.	1
Happy	Happy	j	Happy	happy	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
thrice	thrice	av	thrice	thrice	0
happy	happy	j	happy	happy	0
they	they	pns32	they	they	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
skill	skill	n1	skill	skill	0
and	and	cc	and	and	0
conduct	conduct	n1	conduct	conduct	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
given	given	vvn	given	give	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Leader	Leader	n1	Leader	leader	0
and	and	cc	and	and	0
Pilot	Pilot	n1	Pilot	pilot	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
People	People	n1	People	people	0
,	,	,	,	,	0
helped	helped	vvd	helped	help	0
to	to	pc-acp	to	to	0
stemm	stemm	vvi	stem	stem	0
the	the	dt	the	the	0
Port	Port	n1	Port	port	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
steer	steer	vvi	steer	steer	0
a	a	dt	a	a	0
streight	streight	j	straight	strait	0
&	&	cc	&	and	0
steddy	steddy	j	steady	steady	0
course	course	n1	course	course	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
the	the	dt	the	the	0
Shelves	Shelves	n2	Shelves	shelf	0
&	&	cc	&	and	0
Rocks	Rocks	n2	Rocks	rock	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
treams	treams	n2-jn	treams	tream	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
and	and	cc	and	and	0
left	left	j	left	left	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
which	which	r-crq	which	which	0
thousands	thousands	crd	thousands	thousand	0
have	have	vhb	have	have	0
spilt	spilt	vvn	spilled	spill	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
Shipwarck	Shipwarck	av-j	Shipwarck	shipwarck	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
their	their	po32	their	their	0
business	business	n1	business	business	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
seek	seek	vvi	seek	seek	0
diligently	diligently	av-j	diligently	diligent	0
after	after	p-acp	after	after	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truths	truths	n2	truths	truth	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
cry	cry	vvi	cry	cry	0
and	and	cc	and	and	0
lift	lift	vvi	lift	lift	0
up	up	a-acp	up	up	0
their	their	po32	their	their	0
voyce	voyce	n1	voice	voice	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
for	for	p-acp	for	for	0
Silver	Silver	n1	Silver	silver	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
hid	hid	j-vvn	hid	hide	0
Treasure	Treasure	n1	Treasure	treasure	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
run	run	vvi	run	run	0
to	to	p-acp	to	to	0
and	and	cc	and	and	0
fro	fro	av	from	fro	0
thorow	thorow	p-acp	thorough	through	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Divinely	Divinely	av-jn	Divinely	divine	0
appointed	appointed	vvn	appointed	appoint	0
means	means	n2	means	mean	0
that	that	cst	that	that	0
knowledge	knowledge	n1	knowledge	knowledge	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
increased	increased	vvn	increased	increase	0
;	;	;	;	;	0
so	so	av	so	so	0
,	,	,	,	,	0
vi	vi	fw-la	vi	vi	0
∣	∣	sy	∣	∣	0
gorously	gorously	av-j	gorously	gorous	0
to	to	pc-acp	to	to	0
drive	drive	vvi	drive	drive	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
their	their	po32	their	their	0
design	design	n1	design	design	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
practise	practise	vvi	practise	practise	0
all	all	d	all	all	0
they	they	pns32	they	they	0
know	know	vvb	know	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
their	their	po32	their	their	0
practise	practise	n1	practice	practice	0
foot-side	foot-side	n1	foot-side	foot-side	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
and	and	cc	and	and	0
marching	marching	vvg	marching	march	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
the	the	dt	the	the	0
full	full	j	full	full	0
length	length	n1	length	length	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
profession	profession	n1	profession	profession	0
.	.	.	.	.	1
That	That	d	That	that	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
may	may	vmb	may	may	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
already	already	av	already	already	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
great	great	j	great	great	0
measure	measure	n1	measure	measure	0
do	do	vdb	do	do	0
)	)	)	)	)	0
thus	thus	av	thus	thus	0
stemm	stemm	vvb	stem	stem	0
the	the	dt	the	the	0
Port	Port	n1	Port	port	0
,	,	,	,	,	0
fetching	fetching	vvg	fetching	fetch	0
some	some	d	some	some	0
more	more	dc	more	more	0
Wind	Wind	n1	Wind	wind	0
to	to	pc-acp	to	to	0
fill	fill	vvi	fill	fill	0
your	your	po22	your	your	0
Sails	Sails	n2	Sails	sail	0
from	from	p-acp	from	from	0
God's	God's	npg1	God's	God	0
Blessing	Blessing	n1	Blessing	blessing	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
Judgement-instructing	Judgement-instructing	j	Judgement-instructing	judgement-instructing	0
and	and	cc	and	and	0
affection-moving	affection-moving	j	affection-moving	affection-moving	0
practical	practical	j	practical	practical	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
you	you	pn22	you	you	0
arrive	arrive	vvb	arrive	arrive	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
plerophory	plerophory	n1	plerophory	plerophory	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
with	with	p-acp	with	with	0
up-Sails	up-Sails	n2	up-Sails	up-sail	0
Top	Top	n1	Top	top	0
and	and	cc	and	and	0
Top-gallant	Top-gallant	n1	Topgallant	top-gallant	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
that	that	cst	that	that	0
peaceful	peaceful	j	peaceful	peaceful	0
Port	Port	n1	Port	port	0
and	and	cc	and	and	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
Harbour	Harbour	n1	Harbour	harbour	0
of	of	pp-f	of	of	0
Rest	Rest	n1	Rest	rest	0
,	,	,	,	,	0
prepared	prepared	vvn	prepared	prepare	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
People	People	n1	People	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
serious	serious	j	serious	serious	0
Desire	Desire	n1	Desire	desire	0
of	of	pp-f	of	of	0
Noble	Noble	j	Noble	noble	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	1
