Right	Right	n-jn	Right	right	0
in	in	p-acp	in	in	0
affe	affe	n1	affe	ass	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
expose	expose	vvi	expose	expose	0
themselves	themselves	px32	themselves	themselves	0
to	to	p-acp	to	to	0
ruine	ruine	n1	ruin	ruin	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
firmely	firmely	av-j	firmly	firm	0
conjoyn'd	conjoyn'd	vvn	conjoined	conjoin	0
toge	toge	n1	toga	toge	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
as	as	p-acp	as	as	0
one	one	crd	one	one	0
,	,	,	,	,	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
preserve	preserve	vvi	preserve	preserve	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
.	.	.	.	.	1
(	(	(	(	(	0
Ah	Ah	uh	Ah	ah	0
)	)	)	)	)	0
my	my	po11	my	my	0
deare	deare	j-jn	deer	dear	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
desire	desire	n1	desire	desire	0
and	and	cc	and	and	0
prayer	prayer	n1	prayer	prayer	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
poore	poore	j	poor	poor	0
Father	Father	n1	Father	father	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Blessed	Blessed	j-vvn	Blessed	bless	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
blessed	blessed	vvn	blessed	bless	0
Trinity	Trinity	np1	Trinity	Trinity	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
three	three	crd	three	three	0
in	in	p-acp	in	in	0
Per	Per	fw-la	Per	per	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
but	but	p-acp	but	but	0
one	one	crd	one	one	0
in	in	p-acp	in	in	0
Essence	Essence	n1	Essence	essence	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
all	all	d	all	all	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
but	but	cc-acp	but	but	0
one	one	crd	one	one	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
soule	soule	n1	soul	soul	0
in	in	p-acp	in	in	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
lation	lation	n1	lation	lation	0
one	one	pi	one	one	0
to	to	p-acp	to	to	0
another	another	n-jn	another	another	0
,	,	,	,	,	0
that	that	cst	that	that	0
thereby	thereby	av	thereby	thereby	0
God	God	np1	God	God	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
glorified	glorified	vvn	glorified	glorify	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
edified	edified	vvn	edified	edify	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
comforted	comforted	vvn	comforted	comfort	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
mutuall	mutuall	j	mutual	mutual	0
love	love	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
sweet	sweet	j	sweet	sweet	0
deportment	deportment	n1	deportment	deportment	0
one	one	crd	one	one	0
to	to	p-acp	to	to	0
another	another	n-jn	another	another	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
,	,	,	,	,	0
my	my	po11	my	my	0
much	much	d	much	much	0
endeared	endeared	vvn	endeared	endear	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
laboured	laboured	vvn	laboured	labour	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
an	an	dt	and	a	0
Epitome	Epitome	n1	Epitome	epitome	0
of	of	pp-f	of	of	0
particu	particu	n1	particu	particu	0
∣	∣	sy	∣	∣	0
lar	lar	n1	lar	lar	0
duties	duties	n2	duties	duty	0
you	you	pn22	you	you	0
owe	owe	vvb	owe	owe	0
unto	unto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
own	own	d	own	own	0
soules	soules	n2	souls	soul	0
and	and	cc	and	and	0
bodies	bodies	n2	bodies	body	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
advice	advice	n1	advice	advice	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
particular	particular	j	particular	particular	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
owne	owne	d	own	own	0
words	words	n2	words	word	0
adde	adde	vvi	add	add	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
generall	generall	n1	general	general	0
,	,	,	,	,	0
only	only	av-j	only	only	0
changing	changing	vvg	changing	change	0
the	the	dt	the	the	0
Appellation	Appellation	n1	Appellation	appellation	0
;	;	;	;	;	0
Fi	Fi	n2	Fi	fi	0
∣	∣	sy	∣	∣	0
nally	nally	av-j	nally	nal	0
my	my	po11	my	my	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
true	true	j	true	true	0
,	,	,	,	,	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
honest	honest	j	honest	honest	0
,	,	,	,	,	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
just	just	j	just	just	0
,	,	,	,	,	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
pure	pure	j	pure	pure	0
,	,	,	,	,	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
lovely	lovely	j	lovely	lovely	0
,	,	,	,	,	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
report	report	n1	report	report	0
;	;	;	;	;	0
If	If	cs	If	if	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
any	any	d	any	any	0
ver	ver	p-acp	for	for	0
∣	∣	sy	∣	∣	0
tue	tue	uh	tue	tue	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
any	any	d	any	any	0
praise	praise	n1	praise	praise	0
,	,	,	,	,	0
thinke	thinke	vvb	think	think	0
on	on	p-acp	on	on	0
these	these	d	these	these	0
things	things	n2	things	thing	0
;	;	;	;	;	0
And	And	cc	And	and	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Phil.	Phil.	np1	Phil.	Phil.	1
4.8	4.8	crd	4.8	4.8	0
.	.	.	.	.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
9.	9.	crd	9.	9	1
Now	Now	av	Now	now	0
my	my	po11	my	my	0
deare	deare	j-jn	deer	dear	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
vinced	vinced	j-vvn	vinced	vince	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
duty	duty	n1	duty	duty	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Father	Father	n1	Father	father	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
compleat	compleat	j	complete	complete	0
happinesse	happinesse	n1	happiness	happiness	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
both	both	d	both	both	0
Internall	Internall	j	Internal	internal	0
and	and	cc	and	and	0
Externall	Externall	j	External	external	0
,	,	,	,	,	0
and	and	cc	and	and	0
though	though	c-acp	though	though	0
chiefly	chiefly	av-jn	chiefly	chief	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
relation	relation	n1	relation	relation	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
better	better	jc	better	better	0
life	life	n1	life	life	0
:	:	:	:	:	0
Yet	Yet	av	Yet	yet	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
second	second	ord	second	second	0
place	place	n1	place	place	0
,	,	,	,	,	0
the	the	dt	the	the	0
good	good	j	good	good	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
outward	outward	j	outward	outward	0
comfortable	comfortable	j	comfortable	comfortable	0
enjoy	enjoy	vvb	enjoy	enjoy	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Terrestiall	Terrestiall	j	Terrestrial	terrestrial	0
World	World	n1	World	world	0
.	.	.	.	.	1
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
therefore	therefore	av	therefore	therefore	0
omit	omit	vvi	omit	omit	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
well-being	well-being	n1	well-being	well-being	0
here	here	av	here	here	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
communicate	communicate	vvi	communicate	communicate	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
some	some	d	some	some	0
advise	advise	vvb	advice	advise	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
change	change	n1	change	change	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
conditions	conditions	n2	conditions	condition	0
by	by	p-acp	by	by	0
Marriage	Marriage	n1	Marriage	marriage	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
be	be	vbb	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
for	for	p-acp	for	for	0
seasonablenesse	seasonablenesse	n1	seasonableness	seasonableness	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
opportunities	opportunities	n2	opportunities	opportunity	0
to	to	pc-acp	to	to	0
embrace	embrace	vvi	embrace	embrace	0
the	the	dt	the	the	0
same	same	d	same	same	0
;	;	;	;	;	0
Let	Let	vvb	Let	let	0
me	me	pno11	me	i	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
enjoy	enjoy	vvi	enjoy	enjoy	0
meet	meet	j	meet	meet	0
helpers	helpers	n2	helpers	helper	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
reckon	reckon	vvi	reckon	reckon	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
out	out	av	out	out	0
ward	ward	vvb	ward	ward	0
favours	favours	n2	favours	favour	0
that	that	cst	that	that	0
God	God	np1	God	God	0
doth	doth	vdz	does	do	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
stow	stow	zz	stow	stow	0
on	on	p-acp	on	on	0
his	his	po31	his	his	0
Children	Children	n2	Children	child	0
to	to	pc-acp	to	to	0
sweeten	sweeten	vvi	sweeten	sweeten	0
their	their	po32	their	their	0
condi	condi	fw-la	condi	condi	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
otherwise	otherwise	av	otherwise	otherwise	0
mixt	mixt	vvn	mixed	mix	0
with	with	p-acp	with	with	0
divers	divers	j	diverse	diverse	0
Afflictions	Afflictions	n2	Afflictions	affliction	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
discharge	discharge	n1	discharge	discharge	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
last	last	ord	last	last	0
duty	duty	n1	duty	duty	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
very	very	av	very	very	0
concise	concise	j	concise	concise	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
variety	variety	n1	variety	variety	0
of	of	pp-f	of	of	0
directions	directions	n2	directions	direction	0
this	this	d	this	this	0
way	way	n1	way	way	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
suing	suing	n-vvg	suing	sue	0
lines	lines	n2	lines	line	0
,	,	,	,	,	0
and	and	cc	and	and	0
body	body	n1	body	body	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
mind	mind	n1	mind	mind	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
reading	reading	n-vvg	reading	read	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
practice	practice	n1	practice	practice	0
in	in	p-acp	in	in	0
walking	walking	vvg	walking	walk	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
here	here	av	here	here	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
liberty	liberty	n1	liberty	liberty	0
to	to	pc-acp	to	to	0
adde	adde	vvi	add	add	0
in	in	p-acp	in	in	0
generall	generall	n1	general	general	0
this	this	d	this	this	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
(	(	(	(	(	0
viz.	viz.	n1	viz.	viz.	0
)	)	)	)	)	1
That	That	cst	That	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Rule	Rule	n1	Rule	rule	0
,	,	,	,	,	0
Case	Case	n1	Case	case	0
,	,	,	,	,	0
and	and	cc	and	and	0
Maxime	Maxime	n1	Maxim	maxim	0
in	in	p-acp	in	in	0
Divinity	Divinity	n1	Divinity	divinity	0
,	,	,	,	,	0
that	that	cst	that	that	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
Action	Action	n1	Actium	action	0
any	any	d	any	any	0
one	one	pi	one	one	0
is	is	vbz	is	be	0
call'd	call'd	vvn	called	call	0
to	to	p-acp	to	to	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
forme	forme	n1	form	form	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
high	high	j	high	high	0
concernment	concernment	n1	concernment	concernment	0
,	,	,	,	,	0
(	(	(	(	(	0
espe	espe	fw-fr	espe	espe	0
∣	∣	sy	∣	∣	0
cially	cially	av-j	cially	cial	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
)	)	)	)	)	0
and	and	cc	and	and	0
relates	relates	vvz	relates	relate	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
but	but	p-acp	but	but	0
once	once	a-acp	once	once	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
probability	probability	n1	probability	probability	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
whole	whole	j-jn	whole	whole	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
done	done	vdn	done	do	0
is	is	p-acp|dt	is	in|the	0
unalterable	unalterable	j	unalterable	unalterable	0
,	,	,	,	,	0
and	and	cc	and	and	0
remaines	remaines	vvz	remains	remain	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Medes	Medes	np2	Medes	Mede	0
and	and	cc	and	and	0
Persians	Persians	njp2	Persians	persian	0
,	,	,	,	,	0
Dan.	Dan.	np1	Dan.	Dan.	1
5.8.12	5.8.12	crd	5.8.12	5.8.12	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
required	required	vvn	required	require	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
ordinary	ordinary	j	ordinary	ordinary	0
caution	caution	n1	caution	caution	0
and	and	cc	and	and	0
cir	cir	av-j	cir	cir	0
∣	∣	sy	∣	∣	0
cumspection	cumspection	n1	cumspection	cumspection	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
undertaking	undertaking	n-vvg	undertaking	undertake	0
and	and	cc	and	and	0
managing	managing	n-vvg	managing	manage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
the	the	dt	the	the	0
entring	entring	vvg	entering	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Marri	Marri	np1	Marri	Marri	0
∣	∣	sy	∣	∣	0
age	age	n1	age	age	0
Estate	Estate	n1	Estate	estate	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
Action	Action	n1	Actium	action	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
nature	nature	n1	nature	nature	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
exprest	exprest	vvd	expressed	express	0
;	;	;	;	;	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
properly	properly	av-j	properly	proper	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
Action	Action	n1	Actium	action	0
,	,	,	,	,	0
and	and	cc	and	and	0
none	none	pix	none	none	0
but	but	p-acp	but	but	0
it	it	pn31	it	it	0
that	that	d	that	that	0
fully	fully	av-j	fully	full	0
answers	answers	vvz	answers	answer	0
the	the	dt	the	the	0
description	description	n1	description	description	0
beforesaid	beforesaid	j	beforesaid	beforesaid	0
;	;	;	;	;	0
And	And	cc	And	and	0
if	if	cs	if	if	0
so	so	av	so	so	0
,	,	,	,	,	0
then	then	av	then	then	0
judge	judge	vvb	judge	judge	0
you	you	pn22	you	you	0
what	what	r-crq	what	what	0
singular	singular	j	singular	singular	0
care	care	n1	care	care	0
should	should	vmd	should	shall	0
fill	fill	vvi	fill	fill	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
and	and	cc	and	and	0
heads	heads	n2	heads	head	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
mind	mind	vvb	mind	mind	0
Marriage	Marriage	n1	Marriage	marriage	0
,	,	,	,	,	0
and	and	cc	and	and	0
use	use	vvi	use	use	0
the	the	dt	the	the	0
meanes	meanes	n2	means	mean	0
conducible	conducible	j	conducible	conducible	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
end	end	n1	end	end	0
.	.	.	.	.	1
Deare	Deare	n1	Dear	deer	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
thinke	thinke	vvi	think	think	0
it	it	pn31	it	it	0
neces	neces	n2	nieces	niece	0
∣	∣	sy	∣	∣	0
sary	sary	j	sary	sary	0
to	to	pc-acp	to	to	0
acquaint	acquaint	vvi	acquaint	acquaint	0
you	you	pn22	you	you	0
concerning	concerning	vvg	concerning	concern	0
this	this	d	this	this	0
poore	poore	j	poor	poor	0
piece	piece	n1	piece	piece	0
ensuing	ensuing	vvg	ensuing	ensue	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
denominated	denominated	vvn	denominated	denominate	0
Conju	Conju	n1	Conjum	conjum	0
∣	∣	sy	∣	∣	0
gall	gall	n1	gall	gall	0
Counsell	Counsell	n1	Counsel	counsel	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Originall	Originall	j-jn	Original	original	0
Copy	Copy	n1	Copy	copy	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
compil'd	compil'd	vvn	compiled	compile	0
sixe	sixe	crd	sixe	six	0
and	and	cc	and	and	0
twenty	twenty	crd	twenty	twenty	0
yeares	yeares	n2	years	year	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
then	then	av	then	then	0
brought	brought	vvn	brought	bring	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
compendious	compendious	j	compendious	compendious	0
way	way	n1	way	way	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
truly	truly	av-j	truly	true	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
little	little	av-j	little	little	0
more	more	av-dc	more	more	0
now	now	av	now	now	0
)	)	)	)	)	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
present	present	vvi	present	present	0
it	it	pn31	it	it	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
to	to	p-acp	to	to	0
very	very	av	very	very	0
intelligible	intelligible	j	intelligible	intelligible	0
private	private	j	private	private	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
three	three	crd	three	three	0
very	very	j	very	very	0
Orthodoxe	Orthodoxe	n1	Orthodox	orthodox	0
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
vines	vines	n2	vines	vine	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Approbation	Approbation	n1	Approbation	approbation	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
(	(	(	(	(	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
intentions	intentions	n2	intentions	intention	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
publique	publique	j	public	public	0
,	,	,	,	,	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
approbation	approbation	n1	approbation	approbation	0
of	of	pp-f	of	of	0
theirs	theirs	png32	theirs	they	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
coun	coun	fw-mi	coun	coun	0
∣	∣	sy	∣	∣	0
sell	sell	vvb	fell	sell	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
print	print	vvi	print	print	0
the	the	dt	the	the	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
did	did	vdd	did	do	0
also	also	av	also	also	0
put	put	vvi	put	put	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
faire	faire	j	fair	fair	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
accomplish	accomplish	vvi	accomplish	accomplish	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
extant	extant	j	extant	extant	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
those	those	d	those	those	0
times	times	n2	times	time	0
did	did	vdd	did	do	0
obstruct	obstruct	vvi	obstruct	obstruct	0
it	it	pn31	it	it	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
laine	laine	vvn	lain	lie	0
even	even	av	even	even	0
as	as	p-acp	as	as	0
dead	dead	j	dead	dead	0
and	and	cc	and	and	0
buried	buried	vvn	buried	bury	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
(	(	(	(	(	0
my	my	po11	my	my	0
choise	choise	n1	choice	choice	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
beloved	beloved	n-vvn	beloved	belove	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
)	)	)	)	)	0
Now	Now	av	Now	now	0
God	God	np1	God	God	0
having	having	vhg	having	have	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
riches	riches	n2	riches	riches	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
)	)	)	)	)	0
bestowed	bestowed	vvn	bestowed	bestow	0
you	you	pn22	you	you	0
on	on	p-acp	on	on	0
me	me	pno11	me	i	0
,	,	,	,	,	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
as	as	a-acp	as	as	0
deare	deare	j-jn	deer	dear	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
as	as	p-acp	as	as	0
my	my	po11	my	my	0
own	own	d	own	own	0
