VNDERSTANDING	VNDERSTANDING	n1	VNDERSTANDING	understanding	0
contempt	contempt	n1	contempt	contempt	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
&	&	cc	&	and	0
mortify	mortify	vvi	mortify	mortify	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
their	their	po32	their	their	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
continual	continual	j	continual	continual	0
fasting	fasting	n-vvg	fasting	fast	0
,	,	,	,	,	0
watching	watching	vvg	watching	watch	0
,	,	,	,	,	0
prai	prai	fw-fr	prai	prai	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
,	,	,	,	,	0
wearing	wearing	vvg	wearing	wear	0
of	of	pp-f	of	of	0
haire	haire	n1	hair	hair	0
cloth	cloth	n1	cloth	cloth	0
,	,	,	,	,	0
disciplining	disciplining	vvg	disciplining	discipline	0
and	and	cc	and	and	0
whip	whip	n1	whip	whip	0
∣	∣	sy	∣	∣	0
ping	ping	j	ping	ping	0
their	their	po32	their	their	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
austere	austere	j	austere	austere	0
vsage	vsage	n1	usage	usage	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
conuerted	conuerted	vvn	converted	convert	0
many	many	d	many	many	0
thousandes	thousandes	crd	thousandes	thousand	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
countrey	countrey	n1	country	country	0
of	of	pp-f	of	of	0
christendome	christendome	np1	christendome	Christendom	0
,	,	,	,	,	0
some	some	d	some	some	0
from	from	p-acp	from	from	0
Schisme	Schisme	n1	Schism	schism	0
,	,	,	,	,	0
and	and	cc	and	and	0
Heresie	Heresie	n1	Heresy	heresy	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
dissolute	dissolute	j	dissolute	dissolute	0
licentious	licentious	j	licentious	licentious	0
carelesse	carelesse	j	careless	careless	0
liues	liues	n2	lives	life	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
christian	christian	njp	christian	christian	0
State	State	np1	State	State	0
that	that	cst	that	that	0
seemed	seemed	vvd	seemed	seem	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
times	times	n2	times	time	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
manner	manner	n1	manner	manner	0
incurable	incurable	j	incurable	incurable	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnpossible	vnpossible	j-u	unpossible	possible	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
reformed	reformed	vvn	reformed	reform	0
,	,	,	,	,	0
Not	Not	xx	Not	not	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
auncient	auncient	j-jn	ancient	ancient	0
Christians	Christians	np1	Christians	Christians	0
that	that	cst	that	that	0
builded	builded	vvd	built	build	0
our	our	po12	our	our	0
Churches	Churches	n2	Churches	church	0
Colledges	Colledges	n2	Colleges	college	0
,	,	,	,	,	0
&	&	cc	&	and	0
other	other	n-jn	other	other	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
foundati	foundati	n1	foundati	foundati	0
∣	∣	sy	∣	∣	0
ns	ns	n2	ns	n	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Calue	Calue	n1	Calve	calve	0
∣	∣	sy	∣	∣	0
nists	nists	n2	nists	nist	0
religiō	religiō	n1	religion	religion	0
.	.	.	.	.	0
did	did	vdd	did	do	0
recouer	recouer	vvi	recover	recover	0
a	a	dt	a	a	0
godly	godly	j	godly	godly	0
reformation	reformation	n1	reformation	reformation	0
,	,	,	,	,	0
&	&	cc	&	and	0
thereupon	thereupon	av	thereupon	thereupon	0
deuotion	deuotion	n1	devotion	devotion	0
hath	hath	vhz	hath	have	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
wise	wise	j	wise	wise	0
generally	generally	av-j	generally	general	0
increased	increased	vvn	increased	increase	0
among	among	p-acp	among	among	0
al	al	d	all	all	0
christian	christian	njp	christian	christian	0
people	people	n1	people	people	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
builded	builded	vvn	built	build	0
such	such	d	such	such	0
a	a	dt	a	a	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
goodly	goodly	j	goodly	goodly	0
churches	churches	n2	churches	church	0
,	,	,	,	,	0
chap	chap	n1	chap	chap	0
∣	∣	sy	∣	∣	0
pels	pels	vvb	pels	pel	0
,	,	,	,	,	0
Monastaries	Monastaries	n2	Monastaries	monastery	0
,	,	,	,	,	0
Hospitals	Hospitals	n2	Hospitals	hospital	0
,	,	,	,	,	0
Colledges	Colledges	n2	Colleges	college	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
holy	holy	j	holy	holy	0
foundations	foundations	n2	foundations	foundation	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
christian	christian	njp	christian	christian	0
countrie	countrie	n1	country	country	0
,	,	,	,	,	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
mayning	mayning	vvg	maining	main	0
euen	euen	n1	even	even	0
et	et	fw-la	et	et	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
vntill	vntill	p-acp	until	until	0
this	this	d	this	this	0
our	our	po12	our	our	0
time	time	n1	time	time	0
.	.	.	.	.	1
So	So	av	So	so	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
auiour	auiour	n1	auiour	auiour	0
Christ	Christ	np1	Christ	Christ	0
hath	hath	vhz	hath	have	0
bin	bin	vbn	been	be	0
much	much	d	much	much	0
glo	glo	n1	glow	glow	0
∣	∣	sy	∣	∣	0
rified	rified	vvn	rified	rify	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
&	&	cc	&	and	0
the	the	dt	the	the	0
christian	christian	njp	christian	christian	0
Religion	Religion	n1	Religion	religion	0
held	held	vvn	held	hold	0
in	in	p-acp	in	in	0
wonderfull	wonderfull	j	wonderful	wonderful	0
admiraion	admiraion	n1	admiraion	admiraion	0
,	,	,	,	,	0
euen	euen	av	even	even	0
amog	amog	vvb	amog	amog	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
,	,	,	,	,	0
Turkes	Turkes	np2	Turkes	Turk	0
,	,	,	,	,	0
Sarasins	Sarasins	n2	Sarasins	sarasin	0
,	,	,	,	,	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
Infidels	Infidels	n2	Infidels	infidel	0
,	,	,	,	,	0
hat	hat	n1	hat	hat	0
were	were	vbdr	were	be	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
therwise	therwise	j	therwise	therwise	0
professed	professed	vvn	professed	profess	0
deadly	deadly	j	deadly	deadly	0
enemies	enemies	n2	enemies	enemy	0
vnt	vnt	fw-la	vnt	vnt	0
it	it	fw-la	it	iter	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
that	that	cst	that	that	0
the	the	dt	the	the	0
t	t	sy	tO	t	0
Apostatas	Apostatas	fw-la	Apostatas	apostatas	0
,	,	,	,	,	0
Lther	Lther	np1	Lther	Lther	0
,	,	,	,	,	0
Zuin	Zuin	np1	Zuin	Zuin	0
∣	∣	sy	∣	∣	0
glius	glius	fw-la	glius	glius	0
,	,	,	,	,	0
Caluin	Caluin	np1	Caluin	Caluin	0
,	,	,	,	,	0
Beza	Beza	np1	Beza	Beza	0
,	,	,	,	,	0
and	and	cc	and	and	0
oter	oter	n1	oter	oter	0
new	new	j	new	new	0
pretened	pretened	vvn	pretened	preten	0
refor	refor	av	refor	refor	0
∣	∣	sy	∣	∣	0
mers	mers	np2-n	mers	mer	0
of	of	pp-f	of	of	0
Christes	Christes	npg1	Christes	Christ	0
Catholke	Catholke	n1	Catholke	catholke	0
church	church	n1	church	church	0
,	,	,	,	,	0
would	would	vmd	would	will	0
in	in	p-acp	in	in	0
no	no	dx	no	no	0
wie	wie	j	wie	wie	0
followe	followe	vvi	follow	follow	0
the	the	dt	the	the	0
aunciet	aunciet	j	aunciet	ancient	0
hlie	hlie	j	hlie	hlie	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
Pastours	Pastours	ng1	Pastors	pastors	0
,	,	,	,	,	0
and	and	cc	and	and	0
Religions	Religions	ng1	Religions	religion	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
&	&	cc	&	and	0
othr	othr	j-jn	othr	othr	0
saints	saints	n2	saints	saint	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
god	god	n1	god	god	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
proceeding	proceeding	vvg	proceeding	proceed	0
for	for	p-acp	for	for	0
Reformation	Reformation	n1	Reformation	reformation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
christian	christian	njp	christian	christian	0
State	State	n1	State	state	0
,	,	,	,	,	0
and	and	cc	and	and	0
theefore	theefore	av	theefore	theefore	0
their	their	po32	their	their	0
fruits	fruits	n2	fruits	fruit	0
haue	haue	vhb	have	have	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
accordingly	accordingly	av-vvg	accordingly	accord	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
these	these	d	these	these	0
late	late	j	late	late	0
Apostatas	Apostatas	fw-la	Apostatas	apostatas	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
addicted	addicted	vvn	addicted	addict	0
them-selues	them-selues	px32	themselves	themselves	0
vtterly	vtterly	av-j	utterly	utter	0
to	to	pc-acp	to	to	0
discredit	discredit	vvi	discredit	discredit	0
all	all	d	all	all	0
the	the	dt	the	the	0
auncient	auncient	j-jn	ancient	ancient	0
vertuous	vertuous	j	virtuous	virtuous	0
Bihops	Bihops	n2	Bihops	bihop	0
,	,	,	,	,	0
Pastors	Pastors	ng1	Pastor's	pastor	0
,	,	,	,	,	0
&	&	cc	&	and	0
Gouer	Gouer	av	Gouer	gouer	0
∣	∣	sy	∣	∣	0
nours	nours	ng1	nours	nours	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
Catholicke	Catholicke	jp	Catholic	catholic	0
Churh	Churh	n1	Church	church	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
and	and	cc	and	and	0
countries	countries	n2	countries	country	0
since	since	p-acp	since	since	0
Christes	Christes	npg1	Christes	Christ	0
time	time	n1	time	time	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
christian	christian	njp	christian	christian	0
doctrines	doctrines	n2	doctrines	doctrine	0
beleeued	beleeued	vvd	believed	believe	0
and	and	cc	and	and	0
pofessed	pofessed	vvn	pofessed	pofess	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
auncient	auncient	j-jn	ancient	ancient	0
holie	holie	j	holy	holy	0
forefathers	forefathers	n2	forefathers	forefather	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
maliciouslye	maliciouslye	av-j	maliciously	malicious	0
endeuored	endeuored	vvn	endeavoured	endeavour	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
procuring	procuring	vvg	procuring	procure	0
Schismaticall	Schismaticall	j	Schismatical	schismatical	0
innouati	innouati	n1	innouati	innouati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
in	in	p-acp	in	in	0
religion	religion	n1	religion	religion	0
in	in	p-acp	in	in	0
diuers	diuers	j	diverse	diverse	0
countries	countries	n2	countries	country	0
of	of	pp-f	of	of	0
Christen	Christen	jp	christian	christian	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
&	&	cc	&	and	0
by	by	p-acp	by	by	0
infecting	infecting	vvg	infecting	infect	0
the	the	dt	the	the	0
ignorant	ignorant	j	ignorant	ignorant	0
artificers	artificers	n2	artificers	artificer	0
,	,	,	,	,	0
and	and	cc	and	and	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
simple	simple	j	simple	simple	0
people	people	n1	people	people	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
new	new	j	new	new	0
hereticall	hereticall	j	heretical	heretical	0
licē	licē	fw-la	licē	licē	0
∣	∣	sy	∣	∣	0
tious	tious	uh	tious	tious	0
doctrines	doctrines	n2	doctrines	doctrine	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
abolish	abolish	vvi	abolish	abolish	0
away	away	av	away	away	0
thereby	thereby	av	thereby	thereby	0
the	the	dt	the	the	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
tholicke	tholicke	j	tholicke	tholicke	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
place	place	n1	place	place	0
thereof	thereof	av	thereof	thereof	0
to	to	pc-acp	to	to	0
found	found	vvd	found	find	0
a	a	dt	a	a	0
new	new	j	new	new	0
deuised	deuised	vvn	devised	devise	0
politike	politike	j	politic	politic	0
licentious	licentious	j	licentious	licentious	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
Note	Note	vvb	Note	note	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
age	age	n1	age	age	0
,	,	,	,	,	0
the	the	dt	the	the	0
seuerall	seuerall	j	several	several	0
for	for	p-acp	for	for	0
-	-	-	-	-	0
consist	consist	vvi	consist	consist	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
manifold	manifold	j	manifold	manifold	0
different	different	j	different	different	0
sects	sects	n2	sects	sect	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
professed	professed	vvn	professed	profess	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
nemies	nemies	n2	nemies	nemy	0
to	to	p-acp	to	to	0
al	al	d	all	all	0
vnity	vnity	n1	unity	unity	0
,	,	,	,	,	0
&	&	cc	&	and	0
vniformity	vniformity	n1	uniformity	uniformity	0
in	in	p-acp	in	in	0
religion	religion	n1	religion	religion	0
among	among	p-acp	among	among	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Prnce	Prnce	n1	Prnce	prnce	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Mo	Mo	zz	Mo	mo	0
∣	∣	sy	∣	∣	0
narchies	narchies	n2	narchies	narchy	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
spirituall	spirituall	j	spiritual	spiritual	0
and	and	cc	and	and	0
ecclesiasticall	ecclesiasticall	j	ecclesiastical	ecclesiastical	0
thinges	thinges	n2	things	thing	0
or	or	cc	or	or	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
Sexe	Sexe	n1	Sex	sex	0
,	,	,	,	,	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
or	or	cc	or	or	0
Religion	Religion	n1	Religion	religion	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
is	is	vbz	is	be	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
albeit	albeit	cs	albeit	albeit	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
bee	bee	vbb	be	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
succ	succ	d	succ	such	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
babe	babe	n1	babe	babe	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
or	or	cc	or	or	0
her	her	po31	her	her	0
cradle	cradle	n1	cradle	cradle	0
,	,	,	,	,	0
and	and	cc	and	and	0
cannot	cannot	vmbx	cannot	can	0
speake	speake	vvi	speak	speak	0
,	,	,	,	,	0
and	and	cc	and	and	0
consequently	consequently	av-j	consequently	consequent	0
cannot	cannot	vmbx	cannot	can	0
directe	directe	vvi	direct	direct	0
all	all	d	all	all	0
the	the	dt	the	the	0
Archbi	Archbi	n1	Archbi	archbi	0
∣	∣	sy	∣	∣	0
shops	shops	n2	shops	shop	0
,	,	,	,	,	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
and	and	cc	and	and	0
Pastors	Pastors	ng1	Pastor's	pastor	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
his	his	po31	his	his	0
or	or	cc	or	or	0
her	her	po31	her	her	0
Mo	Mo	zz	Mo	mo	0
∣	∣	sy	∣	∣	0
narchie	narchie	n1	narchie	narchie	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
gouernement	gouernement	n1	government	government	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
their	their	po32	their	their	0
churches	churches	n2	churches	church	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
spirituall	spirituall	j	spiritual	spiritual	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ecclesiasticall	Ecclesiasticall	j	Ecclesiastical	ecclesiastical	0
thinges	thinges	n2	things	thing	0
or	or	cc	or	or	0
causes	causes	n2	causes	cause	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
free	free	j	free	free	0
cities	cities	n2	cities	city	0
(	(	(	(	(	0
where	where	c-crq	where	where	0
many	many	d	many	many	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
doe	doe	vdb	do	do	0
gouerne	gouerne	vvi	govern	govern	0
the	the	dt	the	the	0
common	common	j	common	common	0
wealth	wealth	n1	wealth	wealth	0
,	,	,	,	,	0
Gouernment	Gouernment	n1	Government	government	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
church	church	n1	church	church	0
by	by	p-acp	by	by	0
manie	manie	d	many	many	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
fre	fre	p-acp	from	from	0
ci	ci	fw-fr	ci	ci	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
.	.	.	.	.	1
Caluin	Caluin	np1	Caluin	Caluin	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Insti	Insti	n1	Insti	insti	0
∣	∣	sy	∣	∣	0
tutions	tutions	n2	tutions	tution	0
.	.	.	.	.	0
li	li	n1	li	livre	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
Cap.	Cap.	np1	Cap.	Cap.	0
3.	3.	crd	3.	3.	1
Sect.	Sect.	np1	Sect.	Sect.	0
8.	8.	crd	8.	8.	1
Beza	Beza	np1	Beza	Beza	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
di	di	fw-it	di	di	0
∣	∣	sy	∣	∣	0
uorces	uorces	vvz	uorces	uorce	0
page	page	vvb	page	page	0
.	.	.	.	.	1
161	161	crd	161	161	0
Most	Most	np1	Most	Most	0
Cal	Cal	np1	Cal	Cal	0
∣	∣	sy	∣	∣	0
uinists	uinists	n2	uinists	uinist	0
wold	wold	vmd	would	will	0
haue	haue	vhi	have	have	0
theyr	theyr	po32	their	their	0
Churches	Churches	n2	Churches	church	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
gouerned	gouerned	vvn	governed	govern	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
nisters	nisters	n2	nisters	nister	0
and	and	cc	and	and	0
Seniors	Seniors	n2-jn	Seniors	senior	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
parish	parish	n1	parish	parish	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
empted	empted	vvd	empted	empt	0
frō	frō	p-acp	from	from	0
all	all	d	all	all	0
authori	authori	fw-la	authori	authori	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
of	of	pp-f	of	of	0
Bishops	Bishops	ng1	Bishops	bishop	0
Archbishohs	Archbishohs	uh	Archbishohs	archbishohs	0
Pope	Pope	n1	Pope	pope	0
,	,	,	,	,	0
and	and	cc	and	and	0
l	l	sy	l	l	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
&	&	cc	&	and	0
one	one	pi	one	one	0
to	to	pc-acp	to	to	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
role	role	n1	role	role	0
them	them	pno32	them	they	0
but	but	p-acp	but	but	0
onely	onely	j	only	only	0
God	God	np1	God	God	0
.	.	.	.	.	1
)	)	)	)	)	0
there	there	pn31|vbz	there	it|be	0
the	the	dt	the	the	0
church	church	n1	church	church	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
English	English	jp	English	english	0
caluenistes	caluenistes	n2	caluenistes	calueniste	0
new	new	j	new	new	0
deuised	deuised	vvn	devised	devise	0
politike	politike	j	politic	politic	0
doctrine	doctrine	n1	doctrine	doctrine	0
must	must	vmb	must	must	0
bee	bee	vbi	be	be	0
gouerned	gouerned	vvn	governed	govern	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
the	the	dt	the	the	0
same	same	d	same	same	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
that	that	cst	that	that	0
bee	bee	vbb	be	be	0
gouernors	gouernors	n2	governors	governor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
wealth	wealth	n1	wealth	wealth	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
cities	cities	n2	cities	city	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
Caluin	Caluin	np1	Caluin	Caluin	0
and	and	cc	and	and	0
Beza	Beza	np1	Beza	Beza	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
caluinists	caluinists	n2	calvinists	calvinist	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
citties	citties	n2	cities	city	0
of	of	pp-f	of	of	0
Geneua	Geneua	np1	Geneua	Geneva	0
,	,	,	,	,	0
Rochel	Rochel	n1	Rochel	rochel	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
cal	cal	vvb	call	call	0
∣	∣	sy	∣	∣	0
uinisticall	uinisticall	j	uinisticall	uinisticall	0
citties	citties	n2	cities	city	0
in	in	p-acp	in	in	0
Fraunce	Fraunce	np1	Fraunce	France	0
and	and	cc	and	and	0
Sauoy	Sauoy	np1	Sauoy	Savoy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
,	,	,	,	,	0
all	all	d	all	all	0
the	the	dt	the	the	0
caluinisticall	caluinisticall	j	calvinistical	calvinistical	0
Ministers	Ministers	n2	Ministers	minister	0
in	in	p-acp	in	in	0
Scotland	Scotland	np1	Scotland	Scotland	0
,	,	,	,	,	0
Holland	Holland	np1	Holland	Holland	0
,	,	,	,	,	0
Ze	Ze	fw-mi	Ze	ze	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
,	,	,	,	,	0
Flaunders	Flaunders	np1	Flaunders	Flaunders	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Seauenteene	Seauenteene	crd	Seauenteene	seventeen	0
Prouinces	Prouinces	n2	Provinces	province	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Low	Low	j	Low	low	0
Countries	Countries	n2	Countries	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Puritans	Puritans	np2	Puritans	Puritan	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
will	will	vmb	will	will	0
haue	haue	vhi	have	have	0
their	their	po32	their	their	0
new	new	j	new	new	0
churches	churches	n2	churches	church	0
gouerned	gouerned	vvn	governed	govern	0
perpetually	perpetually	av-j	perpetually	perpetual	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Monarchies	Monarchies	n2	Monarchies	monarchy	0
,	,	,	,	,	0
Cities	Cities	n2	Cities	city	0
,	,	,	,	,	0
Townes	Townes	n2	Towns	town	0
,	,	,	,	,	0
and	and	cc	and	and	0
Villages	Villages	n2	Villages	village	0
throughout	throughout	p-acp	throughout	throughout	0
christendome	christendome	np1	christendome	Christendom	0
,	,	,	,	,	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
anye	anye	d	any	any	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
,	,	,	,	,	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
Gouernours	Gouernours	n2	Governors	governor	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
common-wealthes	common-wealthes	ng1	commonwealths	commonwealths	0
,	,	,	,	,	0
albeit	albeit	cs	albeit	albeit	0
they	they	pns32	they	they	0
bee	bee	vbb	be	be	0
Caluinistes	Caluinistes	np1	Caluinistes	Caluinistes	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
only	only	av-j	only	only	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Minister	Minister	n1	Minister	minister	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Consistory	Consistory	n1	Consistory	consistory	0
of	of	pp-f	of	of	0
Se	Se	fw-la	Se	se	0
∣	∣	sy	∣	∣	0
niors	niors	n2-jn	niors	nior	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
seuerall	seuerall	j	several	several	0
Parish	Parish	n1	Parish	parish	0
church	church	n1	church	church	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
be	be	vbb	be	be	0
commonly	commonly	av-j	commonly	common	0
artificers	artificers	n2	artificers	artificer	0
,	,	,	,	,	0
and	and	cc	and	and	0
craftesmen	craftesmen	n2	craftsmen	craftsman	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
gard	gard	n1	guard	guard	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
vehement	vehement	j	vehement	vehement	0
furious	furious	j	furious	furious	0
zeale	zeale	n1	zeal	zeal	0
vnto	vnto	p-acp	unto	unto	0
nouel	nouel	j	novel	novel	0
∣	∣	sy	∣	∣	0
tie	tie	vvb	tie	tie	0
,	,	,	,	,	0
and	and	cc	and	and	0
heresie	heresie	n1	heresy	heresy	0
,	,	,	,	,	0
are	are	vbr	are	be	0
specially	specially	av-j	specially	special	0
chosen	chosen	vvn	chosen	choose	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
gouer	gouer	av	gouer	gouer	0
∣	∣	sy	∣	∣	0
nors	nors	ng1	nors	nors	0
of	of	pp-f	of	of	0
