LOve	LOve	n1	LOve	love	0
;	;	;	;	;	0
your	your	po22	your	your	0
spirituall	spirituall	j	spiritual	spiritual	0
well-spring	well-spring	n1	wellspring	wellspring	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
refresh	refresh	vvi	refresh	refresh	0
and	and	cc	and	and	0
fill	fill	vvi	fill	fill	0
you	you	pn22	you	you	0
;	;	;	;	;	0
your	your	po22	your	your	0
firme	firme	j	firm	firm	0
and	and	cc	and	and	0
sure	sure	av-j	sure	sure	0
an	an	dt	and	a	0
∣	∣	sy	∣	∣	0
chor	chor	n1	chor	chor	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
sustaine	sustaine	vvi	sustain	sustain	0
and	and	cc	and	and	0
stay	stay	vvi	stay	stay	0
you	you	pn22	you	you	0
;	;	;	;	;	0
your	your	po22	your	your	0
holy	holy	j	holy	holy	0
and	and	cc	and	and	0
gracious	gracious	j	gracious	gracious	0
Schoole	Schoole	n1	School	school	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
edifie	edifie	vvi	edify	edify	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
Chrst	Chrst	n1	Chrst	chrst	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
ravish	ravish	vvi	ravish	ravish	0
your	your	po22	your	your	0
soules	soules	n2	souls	soul	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
apprehension	apprehension	n1	apprehension	apprehension	0
of	of	pp-f	of	of	0
CHRISTS	CHRISTS	npg1	CHRISTS	Christ	0
beauties	beauties	n2	beauty's	beauty	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fill	fill	vvi	fill	fill	0
you	you	pn22	you	you	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
with	with	p-acp	with	with	0
CHRISTS	CHRISTS	npg1	CHRISTS	Christ	0
fulnesse	fulnesse	n1	fullness	fullness	0
,	,	,	,	,	0
and	and	cc	and	and	0
prepare	prepare	vvb	prepare	prepare	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
sweet	sweet	j	sweet	sweet	0
and	and	cc	and	and	0
entire	entire	j	entire	entire	0
communion	communion	n1	communion	communion	0
of	of	pp-f	of	of	0
ever	ever	av	ever	ever	0
∣	∣	sy	∣	∣	0
lasting	lasting	vvg	lasting	last	0
continuance	continuance	n1	continuance	continuance	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
JESUS	JESUS	np1	JESUS	Jesus	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
hee	hee	pns31	he	he	0
most	most	av-ds	most	most	0
unfainedly	unfainedly	av-j	unfeignedly	unfeigned	0
desireth	desireth	vvz	desires	desire	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
ever	ever	av	ever	ever	0
remaineth	remaineth	vvz	remains	remain	0
,	,	,	,	,	1
