Imperial	Imperial	np1	Imperial	Imperial	0
Supreme	Supreme	j	Supreme	supreme	0
Power	Power	n1	Power	power	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
on	on	p-acp	on	on	0
high	high	j	high	high	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
light	light	n1	light	light	0
,	,	,	,	,	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
hid	hid	vvn	hid	hide	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
?	?	?	?	?	0
or	or	cc	or	or	0
cover	cover	vvi	cover	cover	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
drawn	drawn	vvn	drawn	draw	0
cloud	cloud	n1	cloud	cloud	0
,	,	,	,	,	0
the	the	dt	the	the	0
wayes	wayes	n2	ways	way	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Lives	Lives	n2	Lives	life	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
?	?	?	?	?	1
Herein	Herein	av	Herein	herein	0
,	,	,	,	,	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
Obscurity	Obscurity	n1	Obscurity	obscurity	0
and	and	cc	and	and	0
Solitude	Solitude	n1	Solitude	solitude	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
vailed	vailed	vvn	veiled	veil	0
then	then	cs	then	than	0
Majesty	Majesty	n1	Majesty	majesty	0
.	.	.	.	.	1
Thinks	Thinks	np1	Thinks	Thinks	0
that	that	cst	that	that	0
Abissine	Abissine	np1	Abissine	Abissine	0
Emperor	Emperor	n1	Emperor	emperor	0
(	(	(	(	(	0
whom	whom	r-crq	whom	who	0
men	men	n2	men	man	0
report	report	vvb	report	report	0
to	to	pc-acp	to	to	0
appear	appear	vvi	appear	appear	0
to	to	p-acp	to	to	0
publick	publick	j	public	public	0
view	view	n1	view	view	0
but	but	p-acp	but	but	0
once	once	a-acp	once	once	0
a	a	dt	a	a	0
year	year	n1	year	year	0
)	)	)	)	)	0
that	that	cst	that	that	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
less	less	av-dc	less	less	0
known	known	vvn	known	know	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
in	in	p-acp	in	in	0
secret	secret	n-jn	secret	secret	0
?	?	?	?	?	1
Know	Know	vvb	Know	know	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
that	that	cst	that	that	0
Domitian	Domitian	np1	Domitian	Domitian	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
closest	closest	js	closest	close	0
Cabinet	Cabinet	n1	Cabinet	cabinet	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
each	each	d	each	each	0
day	day	n1	day	day	0
he	he	pns31	he	he	0
shut	shut	vvd	shut	shut	0
up	up	p-acp	up	up	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
self	self	n1	self	self	0
,	,	,	,	,	0
did	did	vdd	did	do	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
stick	stick	n1	stick	stick	0
flyes	flyes	vvz	flies	fly	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
pointed	pointed	j-vvn	pointed	point	0
Bodkin	Bodkin	n1	Bodkin	bodkin	0
?	?	?	?	?	1
Lay	Lay	n1	Lay	lay	0
Tiberius	Tiberius	np1	Tiberius	Tiberius	0
hid	hid	vvd	hid	hide	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
recess	recess	n1	recess	recess	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Islands	Islands	n2	Islands	island	0
of	of	pp-f	of	of	0
Caprea	Caprea	np1	Caprea	Caprea	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
among	among	p-acp	among	among	0
so	so	av	so	so	0
many	many	d	many	many	0
wounds	wounds	n2	wounds	wound	0
and	and	cc	and	and	0
tortures	tortures	n2	tortures	torture	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
conscience	conscience	n1	conscience	conscience	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
so	so	av	so	so	0
many	many	d	many	many	0
furies	furies	n2	furies	fury	0
tormented	tormented	vvd	tormented	torment	0
him	him	pno31	him	he	0
)	)	)	)	)	0
many	many	d	many	many	0
tokens	tokens	n2	tokens	token	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
distracted	distracted	j-vvn	distracted	distract	0
mind	mind	n1	mind	mind	0
did	did	vdd	did	do	0
daily	daily	av-j	daily	daily	0
break	break	vvi	break	break	0
forth	forth	av	forth	forth	0
?	?	?	?	?	1
Surely	Surely	np1	Surely	Surely	0
no	no	av-dx	no	no	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
hath	hath	vhz	hath	have	0
taught	taught	vvn	taught	teach	0
the	the	dt	the	the	0
Princes	Princes	n2	Princes	prince	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
future	future	j-jn	future	future	0
times	times	n2	times	time	0
,	,	,	,	,	0
the	the	dt	the	the	0
only	only	j	only	only	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
whol	whol	j-jn	whole	whole	0
∣	∣	sy	∣	∣	0
some	some	d	some	some	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
self-concealing	self-concealing	j	self-concealing	self-concealing	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
indea	indea	n1	indea	indea	0
∣	∣	sy	∣	∣	0
vour	vour	zz	vour	vour	0
nothing	nothing	pix	nothing	nothing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
concealed	concealed	vvn	concealed	conceal	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
certain	certain	j	certain	certain	0
creatures	creatures	n2	creatures	creature	0
of	of	pp-f	of	of	0
ingrateful	ingrateful	j	ingrateful	ingrateful	0
aspect	aspect	n1	aspect	aspect	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Bats	Bats	n2	Bats	bat	0
and	and	cc	and	and	0
Owls	Owls	n2	Owls	owl	0
,	,	,	,	,	0
condemn'd	condemn'd	vvn	condemned	condemn	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
to	to	pc-acp	to	to	0
hate	hate	vvi	hate	hate	0
the	the	dt	the	the	0
light	light	n1	light	light	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
so	so	av	so	so	0
that	that	cst	that	that	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
power	power	n1	power	power	0
have	have	vhb	have	have	0
also	also	av	also	also	0
held	held	vvn	held	hold	0
it	it	pn31	it	it	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
secrets	secrets	n2-jn	secrets	secret	0
of	of	pp-f	of	of	0
State	State	n1	State	state	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
great	great	j	great	great	0
mystery	mystery	n1	mystery	mystery	0
of	of	pp-f	of	of	0
craft	craft	n1	craft	craft	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
served	served	vvn	served	serve	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
distance	distance	n1	distance	distance	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
reverence	reverence	n1	reverence	reverence	0
did	did	vdd	did	do	0
only	only	av-j	only	only	0
dwell	dwell	vvi	dwell	dwell	0
in	in	p-acp	in	in	0
Dens	Dens	n2	Dens	den	0
,	,	,	,	,	0
and	and	cc	and	and	0
Caves	Caves	n2	Caves	cave	0
;	;	;	;	;	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
light	light	n1	light	light	0
.	.	.	.	.	1
Whence	Whence	q-crq	Whence	whence	0
then	then	av	then	then	0
these	these	d	these	these	0
Subtilties	Subtilties	n2	Subtleties	subtlety	0
of	of	pp-f	of	of	0
Government	Government	n1	Government	government	0
?	?	?	?	?	1
In	In	p-acp	In	in	0
a	a	dt	a	a	0
word	word	n1	word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
freely	freely	av-j	freely	free	0
;	;	;	;	;	0
they	they	pns32	they	they	0
walked	walked	vvd	walked	walk	0
in	in	p-acp	in	in	0
crooked	crooked	j	crooked	crooked	0
paths	paths	n2	paths	path	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
knew	knew	vvd	knew	know	0
not	not	xx	not	not	0
(	(	(	(	(	0
the	the	dt	the	the	0
shortest	shortest	js	shortest	short	0
way	way	n1	way	way	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
good	good	j	good	good	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
,	,	,	,	,	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
shun	shun	vvi	shun	shun	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
and	and	cc	and	and	0
access	access	n1	access	access	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
delight	delight	vvb	delight	delight	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
covert	covert	n1	covert	covert	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
withdraw	withdraw	vvb	withdraw	withdraw	0
your	your	po22	your	your	0
self	self	n1	self	self	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
own	own	d	own	own	0
people	people	n1	people	people	0
:	:	:	:	:	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
catch	catch	vvi	catch	catch	0
at	at	p-acp	at	at	0
false	false	j	false	false	0
veneration	veneration	n1	veneration	veneration	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
rigid	rigid	j	rigid	rigid	0
and	and	cc	and	and	0
clouded	clouded	j-vvn	clouded	cloud	0
countenance	countenance	n1	countenance	countenance	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
sometime	sometime	av	sometime	sometime	0
you	you	pn22	you	you	0
vouchsafe	vouchsafe	vvb	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
descend	descend	vvi	descend	descend	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
familiarity	familiarity	n1	familiarity	familiarity	0
without	without	p-acp	without	without	0
offence	offence	n1	offence	offence	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
dignity	dignity	n1	dignity	dignity	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
thus	thus	av	thus	thus	0
you	you	pn22	you	you	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
self	self	n1	self	self	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
clearness	clearness	n1	clearness	clearness	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
bo	bo	zz	bo	bo	0
∣	∣	sy	∣	∣	0
some	some	d	some	some	0
;	;	;	;	;	0
If	If	cs	If	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
above	above	p-acp	above	above	0
our	our	po12	our	our	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
lye	lye	vvi	lie	lie	0
concealed	concealed	vvn	concealed	conceal	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
were	were	vbdr	were	be	0
it	it	pn31	it	it	0
below	below	p-acp	below	below	0
our	our	po12	our	our	0
goodness	goodness	n1	goodness	goodness	0
to	to	pc-acp	to	to	0
desire	desire	vvi	desire	desire	0
it	it	pn31	it	it	0
:	:	:	:	:	0
then	then	cs	then	than	0
which	which	r-crq	which	which	0
nothing	nothing	pix	nothing	nothing	0
surely	surely	av-j	surely	sure	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
effect	effect	n1	effect	effect	0
more	more	av-dc	more	more	0
popular	popular	j	popular	popular	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
good	good	j	good	good	0
Kings	Kings	n2	Kings	king	0
all	all	d	all	all	0
good	good	j	good	good	0
men	men	n2	men	man	0
openly	openly	av-j	openly	open	0
revere	revere	vvi	revere	revere	0
,	,	,	,	,	0
and	and	cc	and	and	0
even	even	av	even	even	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
do	do	vdb	do	do	0
it	it	pn31	it	it	0
silently	silently	av-j	silently	silent	0
:	:	:	:	:	0
Whilest	Whilest	cs	Whilst	while	0
Vertues	Vertues	ng1	Virtues	virtue	0
beauty	beauty	n1	beauty	beauty	0
,	,	,	,	,	0
not	not	xx	not	not	0
unlike	unlike	av-j	unlike	unlike	0
some	some	d	some	some	0
brightest	brightest	av-jc	brightest	bright	0
Rayes	Rayes	n2	Rays	ray	0
,	,	,	,	,	0
strikes	strikes	vvz	strikes	strike	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
unwilling	unwilling	j	unwilling	unwilling	0
eyes	eyes	n2	eyes	eye	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
as	as	p-acp	as	as	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
,	,	,	,	,	0
I	I	pns11	I	i	0
took	took	vvd	took	take	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
Tranquillus	Tranquillus	np1	Tranquillus	Tranquillus	0
Suetonius	Suetonius	np1	Suetonius	Suetonius	0
,	,	,	,	,	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
laid	laid	vvn	laid	lay	0
open	open	av-j	open	open	0
the	the	dt	the	the	0
very	very	j	very	very	0
bowels	bowels	n2	bowels	bowel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cesars	Cesars	npg1	Cesars	Caesar	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
beguile	beguile	vvi	beguile	beguile	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
absence	absence	n1	absence	absence	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
literate	literate	j	literate	literate	0
diversi	diversi	fw-la	diversi	diversi	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
the	the	dt	the	the	0
tedious	tedious	j	tedious	tedious	0
length	length	n1	length	length	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
fell	fell	vvd	fell	fall	0
by	by	p-acp	by	by	0
chance	chance	n1	chance	chance	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
passage	passage	n1	passage	passage	0
,	,	,	,	,	0
so	so	av	so	so	0
lively	lively	av-j	lively	lively	0
describing	describing	vvg	describing	describe	0
the	the	dt	the	the	0
wailings	wailings	n2-vvg	wailings	wail	0
of	of	pp-f	of	of	0
Augustus	Augustus	np1	Augustus	Augustus	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Varian	Varian	np1	Varian	Varian	0
defect	defect	n1	defect	defect	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
crying	crying	vvg	crying	cry	0
out	out	av	out	out	0
,	,	,	,	,	0
Render	Render	vvb	Render	render	0
me	me	pno11	me	i	0
,	,	,	,	,	0
Quintilius	Quintilius	np1	Quintilius	Quintilius	0
Varus	Varus	np1	Varus	Varus	0
,	,	,	,	,	0
my	my	po11	my	my	0
Legions	Legions	n2	Legions	legion	0
;	;	;	;	;	0
my	my	po11	my	my	0
desires	desires	n2	desires	desire	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
instantly	instantly	av-jn	instantly	instant	0
fla	fla	fw-mi	fla	fla	0
∣	∣	sy	∣	∣	0
med	med	j	med	med	0
out	out	av	out	out	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
wishes	wishes	n2	wishes	wish	0
gowed	gowed	vvn	gowed	gow	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Return	Return	n1	Return	return	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
seemeth	seemeth	vvz	seems	seem	0
then	then	av	then	then	0
much	much	av-d	much	much	0
juster	juster	jc	juster	just	0
for	for	p-acp	for	for	0
England	England	np1	England	England	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
solicited	solicited	vvn	solicited	solicit	0
her	her	po31	her	her	0
SISTER	SISTER	n1	SISTER	sister	0
with	with	p-acp	with	with	0
these	these	d	these	these	0
panting	panting	j-vvg	panting	pant	0
suspi	suspi	vvb	suspi	suspi	0
∣	∣	sy	∣	∣	0
rations	rations	j	rations	rations	0
,	,	,	,	,	0
then	then	cs	then	than	0
Augustus	Augustus	np1	Augustus	Augustus	0
the	the	dt	the	the	0
Ghost	Ghost	n1	Ghost	ghost	0
of	of	pp-f	of	of	0
Quintilius	Quintilius	np1	Quintilius	Quintilius	0
,	,	,	,	,	0
Re	Re	fw-it	Re	re	0
∣	∣	sy	∣	∣	0
store	store	n1	store	store	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
Scotland	Scotland	np1	Scotland	Scotland	0
my	my	po11	my	my	0
Sister	Sister	n1	Sister	sister	0
,	,	,	,	,	0
our	our	po12	our	our	0
King	King	n1	King	king	0
;	;	;	;	;	0
Restore	Restore	vvb	Restore	restore	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
none	none	pix	none	none	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
love	love	n1	love	love	0
not	not	xx	not	not	0
;	;	;	;	;	0
none	none	pix	none	none	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
ignorant	ignorant	j	ignorant	ignorant	0
praise	praise	n1	praise	praise	0
not	not	xx	not	not	0
:	:	:	:	:	0
Restore	Restore	vvb	Restore	restore	0
both	both	d	both	both	0
the	the	dt	the	the	0
Director	Director	n1	Director	director	0
and	and	cc	and	and	0
Rule	Rule	vvi	Rule	rule	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
of	of	pp-f	of	of	0
Morality	Morality	n1	Morality	morality	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
become	become	vvi	become	become	0
not	not	xx	not	not	0
the	the	dt	the	the	0
gladder	gladder	jc	gladder	glad	0
only	only	av-j	only	only	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
better	better	jc	better	better	0
too	too	av	too	too	0
,	,	,	,	,	0
while	while	cs	while	while	0
at	at	p-acp	at	at	0
hand	hand	n1	hand	hand	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
contemplate	contemplate	vvi	contemplate	contemplate	0
(	(	(	(	(	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
most	most	av-ds	most	most	0
rare	rare	j	rare	rare	0
)	)	)	)	)	0
One	One	crd	One	one	0
in	in	p-acp	in	in	0
highest	highest	js	highest	high	0
Place	Place	n1	Place	place	0
,	,	,	,	,	0
not	not	xx	not	not	0
inaulging	inaulging	vvg	inaulging	inaulge	0
to	to	p-acp	to	to	0
himself	himself	px31	himself	himself	0
the	the	dt	the	the	0
least	least	ds	least	least	0
excess	excess	n1	excess	excess	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
,	,	,	,	,	0
such	such	d	such	such	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
(	(	(	(	(	0
O	O	uh	Oh	oh	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
Kings	Kings	n2	Kings	king	0
;	;	;	;	;	0
)	)	)	)	)	0
suffer	suffer	vvb	suffer	suffer	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
pray	pray	vvb	pray	pray	0
,	,	,	,	,	0
if	if	cs	if	if	0
rather	rather	av	rather	rather	0
by	by	p-acp	by	by	0
Prayers	Prayers	n2	Prayers	prayer	0
then	then	cs	then	than	0
Arguments	Arguments	n2	Arguments	argument	0
you	you	pn22	you	you	0
choose	choose	vvb	choose	choose	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
inclined	inclined	vvn	inclined	incline	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
nine	nine	crd	nine	nine	0
Nations	Nations	n2	Nations	nation	0
of	of	pp-f	of	of	0
different	different	j	different	different	0
Language	Language	n1	Language	language	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
reckon	reckon	vvb	reckon	reckon	0
them	them	pno32	them	they	0
no	no	xx	not	not	0
few	few	d	few	few	0
∣	∣	sy	∣	∣	0
er	er	fw-ge	er	er	0
)	)	)	)	)	0
over	over	p-acp	over	over	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
gently	gently	av-j	gently	gentle	0
reign	reign	vvi	reign	reign	0
,	,	,	,	,	0
may	may	vmb	may	may	0
glory	glory	vvi	glory	glory	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
being	being	vbg	being	be	0
such	such	av	such	such	0
:	:	:	:	:	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
each	each	d	each	each	0
declare	declare	vvi	declare	declare	0
it	it	pn31	it	it	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
native	native	j-jn	native	native	0
Dialects	Dialects	n2	Dialects	dialect	0
alone	alone	av-j	alone	alone	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
give	give	vvi	give	give	0
sufficient	sufficient	j	sufficient	sufficient	0
compass	compass	n1	compass	compass	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
joyes	joyes	n2	joys	joy	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
however	however	c-acp	however	however	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
also	also	av	also	also	0
more	more	av-dc	more	more	0
publick	publick	j	public	public	0
Tongue	Tongue	n1	Tongue	tongue	0
;	;	;	;	;	0
That	That	cst	That	that	0
even	even	av	even	even	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
raigners	raigners	ng1	raigners	raigners	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
your	your	po22	your	your	0
Britany	Britany	np1	Britany	Britain	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
formerly	formerly	av-j	formerly	former	0
bestowed	bestowed	vvd	bestowed	bestow	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
World	World	n1	World	world	0
their	their	po32	their	their	0
first	first	ord	first	first	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
renowed	renowed	j-vvn	renowned	renown	0
Emperor	Emperor	n1	Emperor	emperor	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
become	become	vvn	become	become	0
so	so	av	so	so	0
barren	barren	j	barren	barren	0
yet	yet	av	yet	yet	0
as	as	c-acp	as	as	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
afford	afford	vvi	afford	afford	0
,	,	,	,	,	0
even	even	av	even	even	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
a	a	dt	a	a	0
Type	Type	n1	Type	type	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
highest-famed	highest-famed	j	highest-famed	highest-famed	0
King	King	n1	King	king	0
.	.	.	.	.	1
Having	Having	vhg	Having	have	0
now	now	av	now	now	0
thus	thus	av	thus	thus	0
(	(	(	(	(	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
)	)	)	)	)	0
somewhat	somewhat	av	somewhat	somewhat	0
smooth'd	smooth'd	vvn	smoothed	smooth	0
the	the	dt	the	the	0
way	way	n1	way	way	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
hearing	hearing	vvg	hearing	hear	0
:	:	:	:	:	0
good	good	j	good	good	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
henceforth	henceforth	av	henceforth	henceforth	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Life	Life	n1	Life	life	0
and	and	cc	and	and	0
Carriage	Carriage	n1	Carriage	carriage	0
thus	thus	av	thus	thus	0
far	far	av-j	far	far	0
,	,	,	,	,	0
summarily	summarily	av-j	summarily	summary	0
to	to	pc-acp	to	to	0
pick	pick	vvi	pick	pick	0
up	up	a-acp	up	up	0
some	some	d	some	some	0
particulars	particulars	n2-j	particulars	particular	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
those	those	d	those	those	0
do	do	n1	doe	do	0
who	who	r-crq	who	who	0
make	make	vvb	make	make	0
their	their	po32	their	their	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
Flowers	Flowers	n2	Flowers	flower	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
please	please	vvb	please	please	0
my	my	po11	my	my	0
self	self	n1	self	self	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
choice	choice	n1	choice	choice	0
,	,	,	,	,	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
plenty	plenty	n1	plenty	plenty	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Matter	Matter	n1	Matter	matter	0
.	.	.	.	.	1
Al	Al	d	All	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
ignorant	ignorant	j	ignorant	ignorant	0
neither	neither	av-d	neither	neither	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
speaking	speaking	vvg	speaking	speak	0
,	,	,	,	,	0
the	the	dt	the	the	0
diligence	diligence	n1	diligence	diligence	0
,	,	,	,	,	0
or	or	cc	or	or	0
ambition	ambition	n1	ambition	ambition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
