Ingenious	Ingenious	j	Ingenious	ingenious	0
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
increasing	increasing	n-vvg	increasing	increase	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
torments	torments	n2	torments	torment	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
Affections	Affections	n2	Affections	affection	0
and	and	cc	and	and	0
Memory	Memory	n1	Memory	memory	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
enlarged	enlarged	vvn	enlarged	enlarge	0
.	.	.	.	.	1
O	O	sy	O	o	0
that	that	cst	that	that	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
prevent	prevent	vvi	prevent	prevent	0
that	that	cst	that	that	0
lose	lose	vvb	loose	lose	0
and	and	cc	and	and	0
mi	mi	fw-mi	mi	mi	0
∣	∣	sy	∣	∣	0
sery	sery	n1	sery	sery	0
,	,	,	,	,	0
these	these	d	these	these	0
things	things	n2	things	thing	0
may	may	vmb	may	may	0
now	now	av	now	now	0
be	be	vbi	be	be	0
known	known	vvn	known	know	0
and	and	cc	and	and	0
laid	laid	vvn	laid	lay	0
to	to	p-acp	to	to	0
heart	heart	n1	heart	heart	0
!	!	!	!	!	1
O	O	sy	O	o	0
that	that	cst	that	that	0
a	a	dt	a	a	0
blind	blind	j	blind	blind	0
Understanding	Understanding	n1	Understanding	understanding	0
,	,	,	,	,	0
a	a	dt	a	a	0
stupid	stupid	j	stupid	stupid	0
Judg	Judg	n1	Judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
a	a	dt	a	a	0
bribed	bribed	vvn	bribed	bribe	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
a	a	dt	a	a	0
hard	hard	j	hard	hard	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
a	a	dt	a	a	0
bad	bad	j	bad	bad	0
Memory	Memory	n1	Memory	memory	0
,	,	,	,	,	0
may	may	vmb	may	may	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
make	make	vvi	make	make	0
Heaven	Heaven	n1	Heaven	heaven	0
and	and	cc	and	and	0
Hell	Hell	n1	Hell	hell	0
to	to	pc-acp	to	to	0
seem	seem	vvi	seem	seem	0
but	but	p-acp	but	but	0
trifles	trifles	n2	trifles	trifle	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
!	!	!	!	!	1
Thou	Thou	pns21	Thou	thou	0
wilt	wilt	vm2	wilt	will	0
then	then	av	then	then	0
easily	easily	av-j	easily	easy	0
be	be	vbi	be	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
thy	thy	po21	thy	thy	0
main	main	j	main	main	0
business	business	n1	business	business	0
here	here	av	here	here	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
come	come	vvi	come	come	0
an	an	dt	and	a	0
Artist	Artist	n1	Artist	artist	0
in	in	p-acp	in	in	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
Navigation	Navigation	n1	Navigation	navigation	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	pc-acp	to	to	0
shut	shut	vvi	shut	shut	0
up	up	a-acp	up	up	0
this	this	d	this	this	0
Preface	Preface	n1	Preface	preface	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
briefly	briefly	av-j	briefly	brief	0
acquaint	acquaint	vvi	acquaint	acquaint	0
Sea-men	Sea-men	n2	Seamen	seaman	0
,	,	,	,	,	0
why	why	c-crq	why	why	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
be	be	vbb	be	be	0
Men	Men	n2	Men	man	0
of	of	pp-f	of	of	0
singular	singular	j	singular	singular	0
Piety	Piety	n1	Piety	piety	0
and	and	cc	and	and	0
Heavenliness	Heavenliness	n1	Heavenliness	heavenliness	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
ordi	ordi	fw-it	ordi	ordi	0
∣	∣	sy	∣	∣	0
narily	narily	av-j	narily	nary	0
study	study	vvb	study	study	0
the	the	dt	the	the	0
heavenly	heavenly	j	heavenly	heavenly	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
Naviga	Naviga	np1	Naviga	Naviga	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
.	.	.	.	.	1
O	O	sy	O	o	0
that	that	d	that	that	0
Sea-men	Sea-men	n2	Seamen	seaman	0
would	would	vmd	would	will	0
therefore	therefore	av	therefore	therefore	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
1	1	crd	1	1	0
:	:	:	:	:	0
How	How	c-crq	How	how	0
nigh	nigh	av-j	nigh	nigh	0
they	they	pns32	they	they	0
border	border	vvi	border	border	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Confines	Confines	n2	Confines	confine	0
of	of	pp-f	of	of	0
Death	Death	n1	Death	death	0
and	and	cc	and	and	0
Eternity	Eternity	n1	Eternity	eternity	0
every	every	d	every	every	0
moment	moment	n1	moment	moment	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
step	step	n1	step	step	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
an	an	dt	and	a	0
inch	inch	n1	inch	inch	0
or	or	cc	or	or	0
two	two	crd	two	two	0
between	between	p-acp	between	between	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
their	their	po32	their	their	0
Graves	Graves	n2	Graves	grave	0
continually	continually	av-j	continually	continual	0
.	.	.	.	.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
Gust	Gust	n1	Gust	gust	0
may	may	vmb	may	may	0
over-set	over-set	j	overset	overset	0
them	them	pno32	them	they	0
;	;	;	;	;	0
the	the	dt	the	the	0
next	next	ord	next	next	0
Wave	Wave	n1	Wave	wave	0
may	may	vmb	may	may	0
swallow	swallow	vvi	swallow	swallow	0
them	them	pno32	them	they	0
up	up	a-acp	up	up	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
one	one	crd	one	one	0
place	place	n1	place	place	0
lies	lies	vvz	lies	lie	0
lurking	lurking	vvg	lurking	lurk	0
dangerous	dangerous	j	dangerous	dangerous	0
Rocks	Rocks	n2	Rocks	rock	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
perilous	perilous	j	perilous	perilous	0
Sands	Sands	n2	Sands	sand	0
,	,	,	,	,	0
and	and	cc	and	and	0
every-where	every-where	j	everywhere	everywhere	0
stormy	stormy	j	stormy	stormy	0
Winds	Winds	n2	Winds	wind	0
,	,	,	,	,	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Well	Well	n1	Well	well	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
Sea-men	Sea-men	n2	Seamen	seaman	0
cry	cry	vvb	cry	cry	0
out	out	av	out	out	0
,	,	,	,	,	0
Terror	Terror	n1	Terror	terror	0
ubique	ubique	fw-la	ubique	ubique	0
tremor	tremor	fw-la	tremor	tremor	0
,	,	,	,	,	0
timor	timor	fw-la	timor	timor	0
une	une	fw-fr	une	une	0
{	{	{	{	{	0
que	que	fw-fr	que	que	0
}	}	}	}	}	0
&	&	cc	&	and	0
undi	undi	fw-la	undi	undi	0
∣	∣	sy	∣	∣	0
{	{	{	{	{	0
que	que	fw-fr	que	que	0
}	}	}	}	}	0
terrari	terrari	fw-la	terrari	terrari	0
.	.	.	.	.	1
Ovi	Ovi	fw-fr	Ovi	ovi	0
.	.	.	.	.	1
Ego	Ego	fw-la	Ego	ego	0
crastinum	crastinum	fw-la	crastinum	crastinum	0
non	non	fw-la	non	non	0
habui	habui	fw-la	habui	habui	0
:	:	:	:	:	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
had	had	vhn	had	have	0
a	a	dt	a	a	0
Morrow	Morrow	n1	Morrow	morrow	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
hands	hands	n2	hands	hand	0
these	these	d	these	these	0
many	many	d	many	many	0
Years	Years	n2	Years	year	0
.	.	.	.	.	1
Should	Should	vmd	Should	shall	0
not	not	xx	not	not	0
they	they	pns32	they	they	0
then	then	av	then	then	0
be	be	vbi	be	be	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
serious	serious	j	serious	serious	0
and	and	cc	and	and	0
heavenly	heavenly	j	heavenly	heavenly	0
continually	continually	av-j	continually	continual	0
?	?	?	?	?	1
Certainly	Certainly	av-j	Certainly	certain	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Reverend	Reverend	n-jn	Reverend	reverend	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
New	New	j	New	new	0
Compass	Compass	n1	Compass	compass	0
well	well	av	well	well	0
observes	observes	vvz	observes	observe	0
)	)	)	)	)	0
nothing	nothing	pix	nothing	nothing	0
more	more	av-dc	more	more	0
composeth	composeth	vvz	composeth	compose	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
a	a	dt	a	a	0
frame	frame	n1	frame	frame	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
lively	lively	j	lively	lively	0
apprehensions	apprehensions	n2	apprehensions	apprehension	0
of	of	pp-f	of	of	0
Eternity	Eternity	n1	Eternity	eternity	0
do	do	vdb	do	do	0
;	;	;	;	;	0
and	and	cc	and	and	0
none	none	pix	none	none	0
have	have	vhb	have	have	0
greater	greater	jc	greater	great	0
external	external	j	external	external	0
advantages	advantages	n2	advantages	advantage	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
,	,	,	,	,	0
than	than	cs	than	than	0
Sea-men	Sea-men	n2	Seamen	seaman	0
have	have	vhb	have	have	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Consider	Consider	np1	Consider	Consider	0
(	(	(	(	(	0
Sea-men	Sea-men	n2	Seamen	seaman	0
)	)	)	)	)	0
what	what	r-crq	what	what	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
traordinary	traordinary	j	extraordinary	extraordinary	0
help	help	n1	help	help	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Book	Book	n1	Book	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Creatures	Creatures	n2	Creatures	creature	0
;	;	;	;	;	0
Mundi	Mundi	fw-la	Mundi	mundi	0
creatio	creatio	fw-la	creatio	creatio	0
est	est	fw-la	est	est	0
Scriptur	Scriptur	n1	Scripture	scripture	0
a	a	dt	a	a	0
Dei	Dei	fw-la	Dei	dei	0
,	,	,	,	,	0
Clemens	Clemens	np1	Clemens	Clemens	0
.	.	.	.	.	1
Vni	Vni	np1	Vni	Vni	0
∣	∣	sy	∣	∣	0
versus	versus	fw-la	versus	versus	0
mundus	mundus	fw-la	mundus	mundus	0
est	est	fw-la	est	est	0
Dus	Dus	crd	Dus	dus	0
explicatus	explicatus	fw-la	explicatus	explicatus	0
.	.	.	.	.	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Creation	Creation	n1	Creation	creation	0
is	is	vbz	is	be	0
God's	God's	npg1	God's	God	0
Voice	Voice	n1	Voice	voice	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
God's	God's	npg1	God's	God	0
excellent	excellent	j	excellent	excellent	0
Hand-writing	Hand-writing	n1	Handwriting	handwriting	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Sacred	Sacred	j	Sacred	sacred	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Most	Most	av-ds	Most	most	0
High	High	j	High	high	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
us	us	pno12	us	we	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
reasons	reasons	n2	reasons	reason	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
wail	wail	vvb	wail	wail	0
our	our	po12	our	our	0
Rebellion	Rebellion	n1	Rebellion	rebellion	0
against	against	p-acp	against	against	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
of	of	pp-f	of	of	0
obeying	obeying	vvg	obeying	obey	0
God	God	np1	God	God	0
only	only	av-j	only	only	0
,	,	,	,	,	0
naturally	naturally	av-j	naturally	natural	0
and	and	cc	and	and	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
tinually	tinually	av-j	tinually	tinual	0
.	.	.	.	.	1
The	The	dt	The	the	0
Heavens	Heavens	n2	Heavens	heaven	0
,	,	,	,	,	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
the	the	dt	the	the	0
Waters	Waters	n2	Waters	water	0
,	,	,	,	,	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
three	three	crd	three	three	0
great	great	j	great	great	0
Leaves	Leaves	n2	Leaves	leaf	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Creatures	Creatures	n2	Creatures	creature	0
are	are	vbr	are	be	0
so	so	av	so	so	0
many	many	d	many	many	0
Lines	Lines	n2	Lines	line	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
Leaves	Leaves	n2	Leaves	leaf	0
.	.	.	.	.	1
All	All	av-d	All	all	0
that	that	d	that	that	0
learn	learn	vvb	learn	learn	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
fear	fear	vvi	fear	fear	0
and	and	cc	and	and	0
serve	serve	vvi	serve	serve	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
help	help	n1	help	help	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
left	left	vvn	left	leave	0
inexcusable	inexcusable	j	inexcusable	inexcusable	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
1.	1.	crd	1.	1.	0
20.	20.	crd	20.	20.	1
How	How	q-crq	How	how	0
inexcusable	inexcusable	j	inexcusable	inexcusable	0
then	then	av	then	then	0
will	will	vmb	will	will	0
ignorant	ignorant	j	ignorant	ignorant	0
and	and	cc	and	and	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
godly	godly	j	godly	godly	0
Sea-men	Sea-men	n2	Seamen	seaman	0
be	be	vbi	be	be	0
?	?	?	?	?	1
Sea-men	Sea-men	n2	Seamen	seaman	0
should	should	vmd	should	shall	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
respect	respect	n1	respect	respect	0
,	,	,	,	,	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
best	best	js	best	best	0
Scholars	Scholars	n2	Scholars	scholar	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord's	Lord's	ng1	Lord's	lord	0
School	School	n1	School	school	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
than	than	cs	than	than	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
see	see	vvb	see	see	0
the	the	dt	the	the	0
Works	Works	vvz	Works	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Wonders	Wonders	n2	Wonders	wonder	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
great	great	j	great	great	0
Deep	Deep	j-jn	Deep	deep	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
107.	107.	crd	107.	107.	0
24.	24.	crd	24.	24.	0
3.	3.	crd	3.	3.	1
Consider	Consider	np1	Consider	Consider	0
how	how	c-crq	how	how	0
often	often	av	often	often	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
nearer	nearer	jc	nearer	near	0
Heaven	Heaven	n1	Heaven	heaven	0
than	than	cs	than	than	0
any	any	d	any	any	0
People	People	n1	People	people	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
.	.	.	.	.	1
They	They	pns32	They	they	0
mount	mount	vvb	mount	mount	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
107.	107.	crd	107.	107.	0
26.	26.	crd	26.	26.	1
It	It	pn31	It	it	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
godly	godly	j	godly	godly	0
Minister	Minister	n1	Minister	minister	0
,	,	,	,	,	0
that	that	cst	that	that	0
contradicted	contradicted	vvd	contradicted	contradict	0
his	his	po31	his	his	0
Preaching	Preaching	vvg	Preaching	preach	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Life	Life	n1	Life	life	0
and	and	cc	and	and	0
Conversation	Conversation	n1	Conversation	conversation	0
,	,	,	,	,	0
That	That	cst	That	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
pity	pity	n1	pity	pity	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
e're	e're	av	ever	ever	0
come	come	vvi	come	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
there	there	a-acp	there	there	0
as	as	p-acp	as	as	0
near	near	j	near	near	0
Heaven	Heaven	n1	Heaven	heaven	0
as	as	c-acp	as	as	0
ever	ever	av	ever	ever	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
.	.	.	.	.	1
Shall	Shall	vmb	Shall	shall	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
same	same	d	same	same	0
account	account	n1	account	account	0
,	,	,	,	,	0
That	That	cst	That	that	0
'tis	'tis	pn31|vbz	it's	it|be	0
piy	piy	j	piy	piy	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
down	down	a-acp	down	down	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
high-towring	high-towring	j	high-towering	high-towering	0
Waves	Waves	n2	Waves	wave	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
?	?	?	?	?	1
Should	Should	vmd	Should	shall	0
not	not	xx	not	not	0
Sea-men	Sea-men	n2	Seamen	seaman	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
stormy	stormy	j	stormy	stormy	0
Weather	Weather	n1	Weather	weather	0
have	have	vhb	have	have	0
their	their	po32	their	their	0
feet	feet	n2	feet	foot	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
)	)	)	)	)	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Battlements	Battlements	n2	Battlements	battlement	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
look	look	vvb	look	look	0
down	down	a-acp	down	down	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
earthly	earthly	j	earthly	earthly	0
Happiness	Happiness	n1	Happiness	happiness	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
World	World	n1	World	world	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
base	base	j	base	base	0
,	,	,	,	,	0
wa	wa	zz	wa	wa	0
∣	∣	sy	∣	∣	0
terish	terish	j	terish	terish	0
,	,	,	,	,	0
and	and	cc	and	and	0
worthless	worthless	j	worthless	worthless	0
?	?	?	?	?	1
The	The	dt	The	the	0
great	great	j	great	great	0
Cities	Cities	n2	Cities	city	0
of	of	pp-f	of	of	0
Campania	Campania	np1	Campania	Campania	0
seem	seem	vvi	seem	seem	0
but	but	p-acp	but	but	0
small	small	j	small	small	0
Cottages	Cottages	n2	Cottages	cottage	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
stand	stand	vvb	stand	stand	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
lpes	lpes	n2	lpes	lpe	0
.	.	.	.	.	1
Should	Should	vmd	Should	shall	0
not	not	xx	not	not	0
Sea-men	Sea-men	n2	Seamen	seaman	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
oft	oft	av	oft	oft	0
mount	mount	vvi	mount	mount	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
make	make	vvb	make	make	0
it	it	pn31	it	it	0
their	their	po32	their	their	0
main	main	j	main	main	0
business	business	n1	business	business	0
here	here	av	here	here	0
,	,	,	,	,	0
once	once	a-acp	once	once	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
into	into	p-acp	into	into	0
Heaven	Heaven	n1	Heaven	heaven	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
(	(	(	(	(	0
Sea-men	Sea-men	n2	Seamen	seaman	0
)	)	)	)	)	0
shall	shall	vmb	shall	shall	0
you	you	pn22	you	you	0
only	only	av-j	only	only	0
go	go	vvb	go	go	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
against	against	p-acp	against	against	0
your	your	po22	your	your	0
Wills	Wills	n2	Wills	will	0
?	?	?	?	?	1
When	When	c-crq	When	when	0
Sea	Sea	n1	Sea	sea	0
∣	∣	sy	∣	∣	0
men	men	n1	men	man	0
mount	mount	vvi	mount	mount	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
storm	storm	n1	storm	storm	0
,	,	,	,	,	0
the	the	dt	the	the	0
Psalmist	Psalmist	n1	Psalmist	psalmist	0
tells	tells	vvz	tells	tell	0
us	us	pno12	us	we	0
,	,	,	,	,	0
That	That	cst	That	that	0
their	their	po32	their	their	0
souls	souls	n2	souls	soul	0
are	are	vbr	are	be	0
melted	melted	vvn	melted	melt	0
because	because	p-acp	because	because	0
of	of	pp-f	of	of	0
trouble	trouble	n1	trouble	trouble	0
.	.	.	.	.	1
O	O	sy	O	o	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
continually	continually	av-j	continually	continual	0
as	as	c-acp	as	as	0
unwilling	unwilling	j	unwilling	unwilling	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
Hell	Hell	n1	Hell	hell	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
storm	storm	n1	storm	storm	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
!	!	!	!	!	1
4.	4.	crd	4.	4.	1
And	And	cc	And	and	0
lastly	lastly	ord	lastly	last	0
,	,	,	,	,	0
Consider	Consider	vvb	Consider	consider	0
what	what	r-crq	what	what	0
engagements	engagements	n2	engagements	engagement	0
lie	lie	vvb	lie	lie	0
up	up	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
singularly	singularly	av-j	singularly	singular	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
singular	singular	j	singular	singular	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
liverances	liverances	n2	liverances	liverance	0
and	and	cc	and	and	0
salvations	salvations	n2	salvations	salvation	0
.	.	.	.	.	1
They	They	pns32	They	they	0
that	that	cst	that	that	0
go	go	vvb	go	go	0
down	down	a-acp	down	down	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
in	in	p-acp	in	in	0
Ships	Ships	n2	Ships	ship	0
,	,	,	,	,	0
are	are	vbr	are	be	0
sometimes	sometimes	av	sometime	sometime	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Valley	Valley	n1	Valley	valley	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shadow	shadow	n1	shadow	shadow	0
of	of	pp-f	of	of	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
springing	springing	j-vvg	springing	spring	0
of	of	pp-f	of	of	0
perilous	perilous	j	perilous	perilous	0
Leaks	Leaks	n2	Leaks	leak	0
;	;	;	;	;	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
miraculously	miraculously	av-j	miraculously	miraculous	0
delivered	delivered	vvn	delivered	deliver	0
,	,	,	,	,	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
wonderful	wonderful	j	wondered	wonderful	0
stopping	stopping	vvg	stopping	stop	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Leak	Leak	n1	Leak	leak	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
God's	God's	npg1	God's	God	0
sending	sending	vvg	sending	send	0
some	some	d	some	some	0
Ship	Ship	n1	Ship	ship	0
within	within	p-acp	within	within	0
their	their	po32	their	their	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
far	far	av-j	far	far	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Land	Land	n1	Land	land	0
;	;	;	;	;	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
bringing	bringing	vvg	bringing	bring	0
their	their	po32	their	their	0
near-perishing	near-perishing	j	near-perishing	near-perishing	0
Ship	Ship	n1	Ship	ship	0
