ANd	ANd	cc	ANd	and	0
affectionate	affectionate	j	affectionate	affectionate	0
compellation	compellation	n1	compellation	compellation	0
of	of	pp-f	of	of	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
and	and	cc	and	and	0
say	say	vvb	say	say	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
strange	strange	j	strange	strange	0
phrase	phrase	n1	phrase	phrase	0
,	,	,	,	,	0
My	My	po11	My	my	0
mothers	mothers	ng1	mother's	mother	0
chil	chil	fw-la	chil	chil	0
∣	∣	sy	∣	∣	0
dren	dren	n2	dren	dren	0
were	were	vbdr	were	be	0
angry	angry	j	angry	angry	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
should	should	vmd	should	shall	0
no	no	dx	no	no	0
man	man	n1	man	man	0
be	be	vbb	be	be	0
discouraged	discouraged	vvn	discouraged	discourage	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
performing	performing	vvg	performing	perform	0
so	so	av	so	so	0
worthy	worthy	j	worthy	worthy	0
a	a	dt	a	a	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
though	though	cs	though	though	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
ecution	ecution	n1	ecution	ecution	0
that	that	cst	that	that	0
attends	attends	vvz	attends	attend	0
upō	upō	p-acp	upon	upon	0
peace	peace	n1	peace	peace	0
∣	∣	sy	∣	∣	0
makers	makers	ng1	makers	maker	0
here	here	av	here	here	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
a	a	dt	a	a	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
promised	promised	vvd	promised	promise	0
them	them	pno32	them	they	0
hereafter	hereafter	av	hereafter	hereafter	0
.	.	.	.	.	1
And	And	np1	And	And	0
seeing	seeing	vvg	seeing	see	0
our	our	po12	our	our	0
blessed	blessed	j-vvn	blessed	bless	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Master	Master	n1	Master	master	0
Christ	Christ	np1	Christ	Christ	0
Iesus	Iesus	np1	Iesus	Jesus	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
about	about	a-acp	about	about	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
and	and	cc	and	and	0
Disciples	Disciples	n2	Disciples	disciple	0
,	,	,	,	,	0
he	he	pns31	he	he	0
left	left	vvd	left	leave	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
this	this	d	this	this	0
golden	golden	j	golden	golden	0
legacy	legacy	n1	legacy	legacy	0
:	:	:	:	:	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	1
14.	14.	crd	14.	14.	0
27.	27.	crd	27.	27.	1
Peace	Peace	n1	Peace	peace	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
my	my	po11	my	my	0
peace	peace	n1	peace	peace	0
I	I	pns11	I	i	0
give	give	vvb	give	give	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
how	how	c-crq	how	how	0
well	well	av	well	well	0
would	would	vmd	would	will	0
it	it	pn31	it	it	0
become	become	vvi	become	become	0
us	us	pno12	us	we	0
his	his	po31	his	his	0
Priests	Priests	n2	Priests	priest	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
Ierusalem	Ierusalem	np1	Ierusalem	Jerusalem	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
Ierusalem	Ierusalem	np1	Ierusalem	Jerusalem	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
prosper	prosper	vvi	prosper	prosper	0
that	that	d	that	that	0
love	love	n1	love	love	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Psal.	Psal.	np1	Psal.	Psal.	0
122.	122.	crd	122.	122.	0
6.	6.	crd	6.	6.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
begin	begin	vvi	begin	begin	0
this	this	d	this	this	0
exhortation	exhortation	n1	exhortation	exhortation	0
unto	unto	p-acp	unto	unto	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
Charity	Charity	n1	Charity	charity	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
that	that	cst	that	that	0
common	common	j	common	common	0
name	name	n1	name	name	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
all	all	d	all	all	0
beare	beare	vvb	bear	bear	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
all	all	d	all	all	0
pretend	pretend	vvi	pretend	pretend	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
doctrine	doctrine	n1	doctrine	doctrine	0
and	and	cc	and	and	0
practice	practice	n1	practice	practice	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
time	time	n1	time	time	0
indeed	indeed	av	indeed	indeed	0
when	when	c-crq	when	when	0
this	this	d	this	this	0
name	name	n1	name	name	0
was	was	vbds	was	be	0
much	much	av-d	much	much	0
taken	taken	vvn	taken	take	0
notice	notice	n1	notice	notice	0
of	of	pp-f	of	of	0
and	and	cc	and	and	0
great	great	j	great	great	0
danger	danger	n1	danger	danger	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
owne	owne	vvi	own	own	0
it	it	pn31	it	it	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
argu	argu	n1	argu	argu	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
then	then	av	then	then	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
cruell	cruell	j	cruel	cruel	0
persecutions	persecutions	n2	persecutions	persecution	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
a	a	dt	a	a	0
man	man	n1	man	man	0
confesse	confesse	vvb	confess	confess	0
Christi	Christi	fw-la	Christi	christi	0
∣	∣	sy	∣	∣	0
anus	anus	fw-la	anus	anus	0
sum	sum	fw-la	sum	sum	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
when	when	c-crq	when	when	0
these	these	d	these	these	0
stormes	stormes	n2	storms	storm	0
were	were	vbdr	were	be	0
blown	blown	vvn	blown	blow	0
over	over	a-acp	over	over	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
gan	gan	vvd	gan	begin	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
this	this	d	this	this	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Christian	Christian	np1	Christian	Christian	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
garded	garded	vvn	guarded	guard	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
methinks	methinks	vvz	methinks	methinks	0
the	the	dt	the	the	0
very	very	j	very	very	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Christian	Christian	np1	Christian	Christian	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
together	together	av	together	together	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
contemned	contemned	vvn	contemned	contemn	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
deceived	deceived	vvn	deceived	deceive	0
whosoe	whosoe	fw-la	whosoe	whosoe	0
∣	∣	sy	∣	∣	0
ver	ver	p-acp	for	for	0
hath	hath	vhz	hath	have	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
appellation	appellation	n1	appellation	appellation	0
may	may	vmb	may	may	0
challenge	challenge	vvi	challenge	challenge	0
a	a	dt	a	a	0
brotherhood	brotherhood	n1	brotherhood	brotherhood	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
Scripture	Scripture	n1	Scripture	scripture	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
a	a	dt	a	a	0
brother	brother	n1	brother	brother	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
very	very	av	very	very	0
same	same	d	same	same	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
whosoe	whosoe	fw-la	whosoe	whosoe	0
∣	∣	sy	∣	∣	0
ver	ver	p-acp	for	for	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
will	will	n1	will	will	0
necessari	necessari	fw-la	necessari	necessari	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
brother	brother	n1	brother	brother	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Cor.	Cor.	np1	Cor.	Cor.	0
7.	7.	crd	7.	7.	0
12.	12.	crd	12.	12.	0
13.	13.	crd	13.	13.	1
If	If	cs	If	if	0
any	any	d	any	any	0
brother	brother	n1	brother	brother	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
wife	wife	n1	wife	wife	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
,	,	,	,	,	0
that	that	cst	that	that	0
believeth	believeth	vvz	believeth	believe	0
not	not	xx	not	not	0
,	,	,	,	,	0
and	and	cc	and	and	0
she	she	pns31	she	she	0
be	be	vbb	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
dwell	dwell	vvi	dwell	dwell	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
not	not	xx	not	not	0
put	put	vvi	put	put	0
her	her	po31	her	her	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
way	way	n1	way	way	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
the	the	dt	the	the	0
woman	woman	n1	woman	woman	0
hath	hath	vhz	hath	have	0
an	an	dt	and	a	0
husband	husband	n1	husband	husband	0
which	which	r-crq	which	which	0
believeth	believeth	vvz	believeth	believe	0
not	not	xx	not	not	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
dwell	dwell	vvi	dwell	dwell	0
with	with	p-acp	with	with	0
her	her	pno31	her	she	0
,	,	,	,	,	0
let	let	vvb	let	let	0
her	her	pno31	her	she	0
not	not	xx	not	not	0
leave	leave	vvi	leave	leave	0
him	him	pno31	him	he	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
if	if	cs	if	if	0
the	the	dt	the	the	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
believing	believing	vvg	believing	believe	0
depart	depart	n1	depart	depart	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
depart	depart	vvi	depart	depart	0
,	,	,	,	,	0
a	a	dt	a	a	0
brother	brother	n1	brother	brother	0
or	or	cc	or	or	0
a	a	dt	a	a	0
sister	sister	n1	sister	sister	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
bon	bon	fw-fr	bon	bon	0
∣	∣	sy	∣	∣	0
dage	dage	n1	dage	dage	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
cases	cases	n2	cases	case	0
.	.	.	.	.	1
Where	Where	c-crq	Where	where	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
plainly	plainly	av-j	plainly	plain	0
sheweth	sheweth	vvz	shows	show	0
that	that	cst	that	that	0
a	a	dt	a	a	0
brother	brother	n1	brother	brother	0
and	and	cc	and	and	0
a	a	dt	a	a	0
sister	sister	n1	sister	sister	0
are	are	vbr	are	be	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
Christians	Christians	np1	Christians	Christians	0
and	and	cc	and	and	0
opposite	opposite	j-jn	opposite	opposite	0
only	only	j	only	only	0
to	to	p-acp	to	to	0
Infidels	Infidels	n2	Infidels	infidel	0
and	and	cc	and	and	0
unbelievers	unbelievers	n2	unbelievers	unbeliever	0
.	.	.	.	.	1
Nei	Nei	np1	Nei	Nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
ought	ought	vmd	ought	ought	0
we	we	pns12	we	we	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
that	that	cst	that	that	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
hortation	hortation	n1	hortation	hortation	0
of	of	pp-f	of	of	0
Saint	Saint	n1	Saint	saint	0
Paul	Paul	np1	Paul	Paul	0
1.	1.	crd	1.	1.	1
Pet.	Pet.	np1	Pet.	Pet.	0
2.	2.	crd	2.	2.	0
17.	17.	crd	17.	17.	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
love	love	n1	love	love	0
the	the	av	the	then	0
bro	bro	fw-ge	bro	bro	0
∣	∣	sy	∣	∣	0
therhood	therhood	n1	therhood	therhood	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
narrower	narrower	jc	narrower	narrow	0
sense	sense	n1	sense	sense	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
love	love	vvi	love	love	0
every	every	d	every	every	0
one	one	pi	one	one	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
agreeth	agreeth	vvz	agreeth	agree	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
opinions	opinions	n2	opinions	opinion	0
concerning	concerning	vvg	concerning	concern	0
reli	reli	j	reli	reli	0
∣	∣	sy	∣	∣	0
gion	gion	n1	gion	gion	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
respect	respect	n1	respect	respect	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
and	and	cc	and	and	0
professeth	professeth	vvz	professes	profess	0
Christ	Christ	np1	Christ	Christ	0
crucified	crucified	vvn	crucified	crucify	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
ought	ought	vmd	ought	ought	0
we	we	pns12	we	we	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
him	him	pno31	him	he	0
thus	thus	av	thus	thus	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
ordinary	ordinary	j	ordinary	ordinary	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
wishing	wishing	vvg	wishing	wish	0
him	him	pno31	him	he	0
well	well	av	well	well	0
and	and	cc	and	and	0
doing	doing	vdg	doing	do	0
him	him	pno31	him	he	0
good	good	j	good	good	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
we	we	pns12	we	we	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
strict	strict	j	strict	strict	0
tie	tie	n1	tie	tie	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
that	that	cst	that	that	0
lies	lies	vvz	lies	lie	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
Christians	Christians	njpg2	Christians	christian	0
one	one	pi	one	one	0
to	to	p-acp	to	to	0
another	another	n-jn	another	another	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
wisheth	wisheth	vvz	wishes	wish	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
especi	especi	fw-fr	especi	especi	0
∣	∣	sy	∣	∣	0
ally	ally	n1	alley	ally	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
houshold	houshold	n1	household	household	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
Gal.	Gal.	np1	Gal.	Gal.	1
6	6	crd	6	6	0
,	,	,	,	,	0
10.	10.	crd	10.	10.	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
as	as	a-acp	as	as	0
be	be	vbi	be	be	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stians	stians	n2	stians	stian	0
.	.	.	.	.	1
Were	Were	vbdr	Were	be	0
this	this	d	this	this	0
precept	precept	n1	precept	precept	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
A	A	np1	A	A	0
∣	∣	sy	∣	∣	0
postle	postle	n1	postle	postle	0
practised	practised	vvn	practised	practise	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
so	so	av	so	so	0
much	much	d	much	much	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
charitablenesse	charitablenesse	n1	charitableness	charitableness	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
peradven	peradven	av	peradven	peradven	0
∣	∣	sy	∣	∣	0
ture	ture	av	ture	ture	0
so	so	av	so	so	0
much	much	d	much	much	0
dissention	dissention	n1	dissension	dissension	0
amongst	amongst	p-acp	among	among	0
Christians	Christians	np1	Christians	Christians	0
.	.	.	.	.	1
Why	Why	q-crq	Why	why	0
can	can	vmb	can	can	0
wee	wee	pns12	we	we	0
not	not	xx	not	not	0
consider	consider	vvi	consider	consider	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
as	as	c-acp	as	as	0
united	united	j-vvn	united	unite	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
blessed	blessed	j-vvn	blessed	bless	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Christiā	Christiā	jp	Christian	christian	0
,	,	,	,	,	0
and	and	cc	and	and	0
set	set	vvd	set	set	0
aside	aside	av	aside	aside	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
time	time	n1	time	time	0
those	those	d	those	those	0
names	names	n2	names	name	0
of	of	pp-f	of	of	0
faction	faction	n1	faction	faction	0
and	and	cc	and	and	0
division	division	n1	division	division	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
wee	wee	pns12	we	we	0
not	not	xx	not	not	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
while	while	n1	while	while	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
things	things	n2	things	thing	0
wherein	wherein	c-crq	wherein	wherein	0
we	we	pns12	we	we	0
agree	agree	vvb	agree	agree	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
alwaies	alwaies	av	always	always	0
be	be	vbi	be	be	0
wrangling	wrangling	vvg	wrangling	wrangle	0
about	about	p-acp	about	about	0
those	those	d	those	those	0
things	things	n2	things	thing	0
wherein	wherein	c-crq	wherein	wherein	0
wee	wee	pns12	we	we	0
differ	differ	vvi	differ	differ	0
?	?	?	?	?	1
Of	Of	pp-f	Of	of	0
what	what	r-crq	what	what	0
moment	moment	n1	moment	moment	0
those	those	d	those	those	0
opinions	opinions	n2	opinions	opinion	0
are	are	vbr	are	be	0
wherein	wherein	c-crq	wherein	wherein	0
we	we	pns12	we	we	0
disagree	disagree	vvb	disagree	disagree	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
determine	determine	vvi	determine	determine	0
;	;	;	;	;	0
this	this	d	this	this	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
be	be	vbb	be	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
points	points	n2	points	point	0
wherein	wherein	c-crq	wherein	wherein	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
friends	friends	n2	friends	friend	0
are	are	vbr	are	be	0
of	of	a-acp	of	off	0
farre	farre	av-j	far	far	0
greater	greater	jc	greater	great	0
consequence	consequence	n1	consequence	consequence	0
,	,	,	,	,	0
then	then	cs	then	than	0
those	those	d	those	those	0
are	are	vbr	are	be	0
wherein	wherein	c-crq	wherein	wherein	0
wee	wee	pns12	we	we	0
fall	fall	vvb	fallen	fall	0
out	out	av	out	out	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
we	we	pns12	we	we	0
so	so	av	so	so	0
eagerly	eagerly	av-j	eagerly	eager	0
contend	contend	vvi	contend	contend	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
another	another	n-jn	another	another	0
,	,	,	,	,	0
and	and	cc	and	and	0
damne	damne	vvi	damn	damn	0
each	each	d	each	each	0
other	other	n-jn	other	other	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
pit	pit	n1	pit	pit	0
of	of	pp-f	of	of	0
hell	hell	n1	hell	hell	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
our	our	po12	our	our	0
differences	differences	n2	differences	difference	0
were	were	vbdr	were	be	0
ve	ve	pns12	we	we	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
important	important	j	important	important	0
,	,	,	,	,	0
&	&	cc	&	and	0
our	our	po12	our	our	0
agreement	agreement	n1	agreement	agreement	0
not	not	xx	not	not	0
worth	worth	j	worth	worth	0
the	the	dt	the	the	0
talking	talking	n-vvg	talking	talk	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
my	my	po11	my	my	0
part	part	n1	part	part	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
loath	loath	j	loath	loath	0
to	to	pc-acp	to	to	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
clude	clude	vvb	clude	clude	0
any	any	d	any	any	0
visible	visible	j	visible	visible	0
Christian	Christian	njp	Christian	christian	0
Church	Church	n1	Church	church	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
hopes	hopes	n2	hope's	hope	0
of	of	pp-f	of	of	0
salva	salva	fw-la	salva	salva	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
offend	offend	vvi	offend	offend	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
give	give	vvi	give	give	0
account	account	n1	account	account	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
mercifull	mercifull	j	merciful	merciful	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
too	too	av	too	too	0
much	much	d	much	much	0
mildnesse	mildnesse	n1	mildness	mildness	0
and	and	cc	and	and	0
Charity	Charity	n1	Charity	charity	0
,	,	,	,	,	0
then	then	av	then	then	0
too	too	av	too	too	0
much	much	d	much	much	0
fiercenesse	fiercenesse	n1	fierceness	fierceness	0
and	and	cc	and	and	0
severity	severity	n1	severity	severity	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
appeare	appeare	vvi	appear	appear	0
that	that	cst	that	that	0
my	my	po11	my	my	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
Charity	Charity	n1	Charity	charity	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
exceed	exceed	vvi	exceed	exceed	0
the	the	dt	the	the	0
bounds	bounds	n2	bounds	bound	0
of	of	pp-f	of	of	0
verity	verity	n1	verity	verity	0
.	.	.	.	.	1
A	A	dt	A	a	0
chiefe	chiefe	j-jn	chief	chief	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
conti	conti	fw-la	conti	conti	0
∣	∣	sy	∣	∣	0
nuance	nuance	n1	nuance	nuance	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
dissentions	dissentions	n2	dissensions	dissension	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
men	men	n2	men	man	0
