COnscience	COnscience	n1	COnscience	conscience	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
taste	taste	n1	taste	taste	0
!	!	!	!	!	0
when	when	q-crq	when	when	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
meat	meat	n1	meat	meat	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
drink	drink	n1	drink	drink	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
be	be	vbb	be	be	0
as	as	a-acp	as	as	0
sweet	sweet	j	sweet	sweet	0
?	?	?	?	?	1
My	My	po11	My	my	0
Reader	Reader	n1	Reader	reader	0
is	is	vbz	is	be	0
sometimes	sometimes	av	sometime	sometime	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Tavern	Tavern	n1	Tavern	tavern	0
,	,	,	,	,	0
Ale-house	Ale-house	n1	Alehouse	alehouse	0
,	,	,	,	,	0
or	or	cc	or	or	0
Coffee-house	Coffee-house	np1	Coffee-house	Coffee-house	0
.	.	.	.	.	1
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
has	has	vhz	has	have	0
done	done	vdn	done	do	0
his	his	po31	his	his	0
necessary	necessary	j	necessary	necessary	0
business	business	n1	business	business	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
go	go	vvb	go	go	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Is	Is	vbz	Is	be	0
not	not	xx	not	not	0
thy	thy	po21	thy	thy	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
mily	mily	n1	mily	mily	0
,	,	,	,	,	0
or	or	cc	or	or	0
Closet	Closet	n1	Closet	closet	0
,	,	,	,	,	0
a	a	dt	a	a	0
fitterplace	fitterplace	n1	fitterplace	fitterplace	0
for	for	p-acp	for	for	0
thee	thee	pno21	thee	thou	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
?	?	?	?	?	1
Sometimes	Sometimes	av	Sometime	sometime	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
walking	walking	vvg	walking	walk	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fields	fields	n2	fields	field	0
:	:	:	:	:	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
go	go	vvb	go	go	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
ask	ask	vvi	ask	ask	0
him	him	pno31	him	he	0
what	what	r-crq	what	what	0
e	e	fw-la	e	e	0
is	is	vbz	is	be	0
meditating	meditating	vvg	meditating	meditate	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
mind	mind	n1	mind	mind	0
of	of	pp-f	of	of	0
Isaac's	Isaac's	npg1	Isaac's	Isaac	0
practice	practice	n1	practice	practice	0
,	,	,	,	,	0
Gen.	Gen.	np1	Gen.	Gen.	1
24.	24.	crd	24.	24.	0
6.	6.	crd	6.	6.	1
My	My	po11	My	my	0
Reader	Reader	n1	Reader	reader	0
is	is	vbz	is	be	0
sometimes	sometimes	av	sometime	sometime	0
sick	sick	j	sick	sick	0
:	:	:	:	:	0
go	go	vvb	go	go	0
t	t	pn31	tO	it	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
and	and	cc	and	and	0
say	say	vvi	say	say	0
,	,	,	,	,	0
This	This	d	This	this	0
is	is	vbz	is	be	0
th	th	dt	that	the	0
just	just	j	just	just	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
upon	upon	p-acp	upon	upon	0
thee	thee	pno21	thee	thou	0
:	:	:	:	:	0
and	and	cc	and	and	0
bi	bi	p-acp	by	by	0
him	him	pno31	him	he	0
take	take	vvi	take	take	0
his	his	po31	his	his	0
Bible	Bible	n1	Bible	bible	0
and	and	cc	and	and	0
read	read	vvi	read	read	0
Jer.	Jer.	np1	Jer.	Jer.	1
4.	4.	crd	4.	4.	0
18	18	crd	18	18	1
▪	▪	▪	▪	▪	0
Sometimes	Sometimes	av	Sometime	sometime	0
my	my	po11	my	my	0
Reader	Reader	n1	Reader	reader	0
takes	takes	vvz	takes	take	0
Physick	Physick	n1	Physic	physic	0
▪	▪	▪	▪	▪	0
go	go	vvb	go	go	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
and	and	cc	and	and	0
say	say	vvb	say	say	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
▪	▪	▪	▪	▪	0
When	When	c-crq	When	when	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
be	be	vbi	be	be	0
at	at	p-acp	at	at	0
so	so	av	so	so	0
much	much	av-d	much	much	0
cost	cost	vvn	cost	cost	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
soul	soul	n1	soul	soul	0
?	?	?	?	?	0
when	when	q-crq	when	when	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
spare	spare	vvi	spare	spare	0
so	so	av	so	so	0
much	much	d	much	much	0
time	time	n1	time	time	0
from	from	p-acp	from	from	0
thy	thy	po21	thy	thy	0
business	business	n1	business	business	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
soul	soul	n1	soul	soul	0
?	?	?	?	?	0
when	when	q-crq	when	when	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
keep	keep	vvi	keep	keep	0
thy	thy	po21	thy	thy	0
Chamber	Chamber	n1	Chamber	chamber	0
a	a	dt	a	a	0
day	day	n1	day	day	0
or	or	cc	or	or	0
two	two	crd	two	two	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
souls	souls	n2	souls	soul	0
health	health	n1	health	health	0
?	?	?	?	?	1
Possibly	Possibly	av-j	Possibly	possible	0
my	my	po11	my	my	0
Reader	Reader	n1	Reader	reader	0
has	has	vhz	has	have	0
lately	lately	av-j	lately	late	0
been	been	vbn	been	be	0
recovered	recovered	vvn	recovered	recover	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
dangerous	dangerous	j	dangerous	dangerous	0
fit	fit	n1	fit	fit	0
of	of	pp-f	of	of	0
sick	sick	j	sick	sick	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
:	:	:	:	:	0
go	go	vvb	go	go	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
mind	mind	n1	mind	mind	0
of	of	pp-f	of	of	0
is	is	vbz	is	be	0
sickbed	sickbed	n1	sickbed	sickbed	0
prayers	prayers	n2	prayers	prayer	0
and	and	cc	and	and	0
pur	pur	zz	pur	pur	0
∣	∣	sy	∣	∣	0
poses	poses	n2	poses	pose	0
,	,	,	,	,	0
and	and	cc	and	and	0
say	say	vvb	say	say	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Sin	Sin	n1	since	sin	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
a	a	dt	a	a	0
worse	worse	jc	worse	worse	0
thing	thing	n1	thing	thing	0
come	come	vvn	come	come	0
unto	unto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
.	.	.	.	.	1
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
have	have	vhb	have	have	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
very	very	j	very	very	0
little	little	j	little	little	0
pa	pa	n1	pa	pa	0
∣	∣	sy	∣	∣	0
tience	tience	n1	tience	tience	0
more	more	n1	more	moor	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Readers	Readers	n2	Readers	reader	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
knowest	knowest	vv2	knowest	know	0
,	,	,	,	,	0
have	have	vhb	have	have	0
lain	lain	vvn	lain	lie	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
Vncon	Vncon	np1	Vncon	Vncon	0
∣	∣	sy	∣	∣	0
verted	verted	vvn	verted	vert	0
;	;	;	;	;	0
would	would	vmd	would	will	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
perswade	perswade	vvi	persuade	persuade	0
thee	thee	pno21	thee	thou	0
force	force	vvi	force	force	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
Heb.	Heb.	np1	Heb.	Heb.	1
6.	6.	crd	6.	6.	0
7	7	crd	7	7	0
,	,	,	,	,	1
8.	8.	crd	8.	8.	1
Jer.	Jer.	np1	Jer.	Jer.	0
29.	29.	crd	29.	29.	1
Ezek.	Ezek.	np1	Ezek.	Ezek.	0
24.	24.	crd	24.	24.	0
13	13	crd	13	13	0
,	,	,	,	,	1
14.	14.	crd	14.	14.	1
Mat.	Mat.	np1	Mat.	Mat	0
23.	23.	crd	23.	23.	0
37	37	crd	37	37	0
,	,	,	,	,	1
38.	38.	crd	38.	38.	1
Luke	Luke	np1	Luke	Luke	0
19.	19.	crd	19.	19	0
41	41	crd	41	41	0
,	,	,	,	,	1
42.	42.	crd	42.	42.	0
2	2	crd	2	2	1
Cor.	Cor.	np1	Cor.	Cor.	0
13.	13.	crd	13.	13.	0
5.	5.	crd	5.	5.	0
and	and	cc	and	and	0
not	not	xx	not	not	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
be	be	vbi	be	be	0
quiet	quiet	j-jn	quiet	quiet	0
until	until	c-acp	until	until	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
mused	mused	vvn	mused	muse	0
a	a	dt	a	a	0
while	while	n1	while	while	0
on	on	p-acp	on	on	0
each	each	d	each	each	0
.	.	.	.	.	1
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
in	in	p-acp	in	in	0
care	care	n1	care	care	0
and	and	cc	and	and	0
fear	fear	vvi	fear	fear	0
about	about	p-acp	about	about	0
my	my	po11	my	my	0
Readers	Readers	n2	Readers	reader	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
that	that	cst	that	that	0
dreadful	dreadful	j	dreadful	dreadful	0
Message	Message	n1	Message	message	0
be	be	vbi	be	be	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
once	once	a-acp	once	once	0
was	was	vbds	was	be	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
Israel	Israel	np1	Israel	Israel	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
,	,	,	,	,	0
Isa.	Isa.	np1	Isa.	Isa.	1
6.	6.	crd	6.	6.	0
9	9	crd	9	9	0
,	,	,	,	,	1
10.	10.	crd	10.	10.	0
with	with	p-acp	with	with	0
Rom.	Rom.	np1	Rom.	Rom.	0
11.	11.	crd	11.	11.	0
18.	18.	crd	18.	18.	1
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
suffer	suffer	vvb	suffer	suffer	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
eat	eat	vvi	eat	eat	0
,	,	,	,	,	0
drink	drink	vvb	drink	drink	0
,	,	,	,	,	0
or	or	cc	or	or	0
sleep	sleep	vvi	sleep	sleep	0
in	in	p-acp	in	in	0
quiet	quiet	j-jn	quiet	quiet	0
,	,	,	,	,	0
until	until	c-acp	until	until	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
fixed	fixed	vvn	fixed	fix	0
their	their	po32	their	their	0
thoughts	thoughts	n2	thoughts	thought	0
a	a	dt	a	a	0
while	while	n1	while	while	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
Message	Message	n1	Message	message	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Con	Con	np1	Con	Con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
hopes	hopes	n2	hope's	hope	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Readers	Readers	n2	Readers	reader	0
welfare	welfare	n1	welfare	welfare	0
,	,	,	,	,	0
unless	unless	cs	unless	unless	0
thou	thou	pns21	thou	thou	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
more	more	n1	more	moor	0
vigi	vigi	fw-la	vigi	vigi	0
∣	∣	sy	∣	∣	0
lant	lant	n1	lant	lant	0
,	,	,	,	,	0
agent	agent	n1	agent	agent	0
,	,	,	,	,	0
and	and	cc	and	and	0
faithful	faithful	j	faithful	faithful	0
in	in	p-acp	in	in	0
doing	doing	vdg	doing	do	0
thy	thy	po21	thy	thy	0
office	office	n1	office	office	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
I	I	pns11	I	i	0
charge	charge	vvb	charge	charge	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
once	once	a-acp	once	once	0
Paul	Paul	np1	Paul	Paul	0
charged	charged	vvd	charged	charge	0
Timo	Timo	np1	Timo	Timon	0
∣	∣	sy	∣	∣	0
thy	thy	po21	thy	thy	0
,	,	,	,	,	0
2	2	crd	2	2	0
Tim.	Tim.	np1	Tim.	Tim.	1
4.	4.	crd	4.	4.	0
1.	1.	crd	1.	1.	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
judge	judge	vvi	judge	judge	0
the	the	dt	the	the	0
quick	quick	j	quick	quick	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
appearing	appearing	vvg	appearing	appear	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
;	;	;	;	;	0
preach	preach	vvb	preach	preach	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Reader	Reader	n1	Reader	reader	0
,	,	,	,	,	0
be	be	vbb	be	be	0
instant	instant	j-jn	instant	instant	0
in	in	p-acp	in	in	0
season	season	n1	season	season	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
season	season	n1	season	season	0
;	;	;	;	;	0
Reprove	Reprove	vvb	Reprove	reprove	0
,	,	,	,	,	0
Rebuke	Rebuke	vvb	Rebuke	rebuke	0
,	,	,	,	,	0
Exhort	Exhort	vvb	Exhort	exhort	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
continue	continue	vvb	continue	continue	0
thy	thy	po21	thy	thy	0
speech	speech	n1	speech	speech	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
once	once	a-acp	once	once	0
Paul	Paul	np1	Paul	Paul	0
did	did	vdd	did	do	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Hearers	Hearers	n2	Hearers	hearer	0
Acts	Acts	vvz	Acts	act	0
20.	20.	crd	20.	20.	0
7.	7.	crd	7.	7.	1
)	)	)	)	)	0
until	until	c-acp	until	until	0
midnight	midnight	n1	midnight	midnight	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
fail	fail	vvi	fail	fail	0
of	of	pp-f	of	of	0
prevailing	prevailing	vvg	prevailing	prevail	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
few	few	d	few	few	0
other	other	j-jn	other	other	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
my	my	po11	my	my	0
Rea	Rea	np1	Rea	Rea	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
might	might	vmd	might	may	0
peruse	peruse	vvi	peruse	peruse	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
1	1	vvn	1	encage	0
Sam.	Sam.	np1	Sam.	Sam	1
2.	2.	crd	2.	2.	0
25.	25.	crd	25.	25.	0
2	2	crd	2	2	1
Chro.	Chro.	np1	Chro.	Chro.	0
25.	25.	crd	25.	25.	0
16.	16.	crd	16.	16.	1
Pro.	Pro.	np1	Pro.	Pro.	0
29.	29.	crd	29.	29.	0
1.	1.	crd	1.	1.	1
But	But	p-acp	But	but	0
,	,	,	,	,	0
Con	Con	vvi	Con	con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
,	,	,	,	,	0
if	if	cs	if	if	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vm2	wilt	will	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
earnest	earnest	n1	earnest	earnest	0
and	and	cc	and	and	0
continual	continual	j	continual	continual	0
urging	urging	n-vvg	urging	urge	0
compel	compel	vvb	compel	compel	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
bestow	bestow	vvi	bestow	bestow	0
the	the	dt	the	the	0
time	time	n1	time	time	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
take	take	vvb	take	take	0
the	the	dt	the	the	0
paines	paines	n2	pains	pain	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
hope	hope	n1	hope	hope	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vm2	wilt	will	0
be	be	vbi	be	be	0
faithful	faithful	j	faithful	faithful	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Reader	Reader	n1	Reader	reader	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
add	add	vvi	add	add	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
save	save	vvi	save	save	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
promise	promise	n1	promise	promise	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
prayers	prayers	n2	prayers	prayer	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
mayst	mayst	vm2	mayest	may	0
be	be	vbi	be	be	0
so	so	av	so	so	0
.	.	.	.	.	1
